Patente|Pedimento|SeccionAduanera|ClaveCaso|IdentificadorCaso|TipoPedimento|ComplementoCaso|FechaValidacionPagoR
1925|6700260|160|ED|0428260HG1QY2|1||2026-04-29 13:55:04|
1614|6002339|160|ED|0436260O4ZOZ3|1||2026-04-27 09:16:02|
1925|6700202|160|ED|0428260HFW8L5|1||2026-04-23 20:27:02|
1614|6002245|160|SO|AA|1||2026-04-21 10:02:04|
3471|6400940|160|ED|0436260O5E9W3|1||2026-04-17 12:39:03|
3471|6400940|160|ED|MNVA260069YJ6|1||2026-04-17 12:39:03|
1925|6700202|160|ED|0428260HFWAW2|1||2026-04-23 20:27:02|
3471|6400875|160|CR|39|1||2026-04-08 09:56:03|
3471|6400946|160|ED|0436260O5GKW5|1||2026-04-17 14:11:01|
3471|6401086|160|ED|0436260O9VV34|1||2026-04-29 11:42:03|
1614|6002318|160|SO|AA|1||2026-04-20 14:09:04|
1614|6002301|160|FR|1|1||2026-04-20 16:04:03|
1925|6100307|160|ED|MNVA26006CUG2|1||2026-04-17 13:29:09|
1925|6700262|160|ED|0428260HFWAY6|1||2026-04-29 14:06:02|
1925|6700245|160|ED|0170261AVTFS5|1||2026-04-28 16:25:06|
1614|6002240|160|ED|0438261ECCF67|1||2026-04-20 16:43:04|
1925|6700246|160|ED|01922618QKJM6|1||2026-04-28 20:00:02|
3471|6401057|160|ED|0436260OA1ST6|1||2026-04-29 13:11:05|
1614|6001820|160|SO|AA|1||2026-04-07 12:20:07|
1925|6700202|160|ED|0428260HFW9B1|1||2026-04-23 20:27:02|
3471|6401067|160|IM|482023|2||2026-04-25 13:50:03|
3043|6700022|520|RC|1|1||2026-04-30 16:23:01|
1925|6700200|160|ED|0438261EFQH67|1||2026-04-23 20:27:03|
1905|6009723|160|PC||1||2026-04-20 18:03:03|
3471|6401057|160|ED|0436260OA1A46|1||2026-04-29 13:11:05|
1925|6700294|160|ED|0428260HHNML3|2||2026-04-29 10:50:04|
1647|6009418|240|ED|0170261AOYXT1|1||2026-04-20 17:40:06|
1614|6003572|160|CR|40|2||2026-04-22 20:06:03|
3471|6401055|160|ED|01762600A6Q61|1||2026-04-29 13:11:05|
1925|6100307|160|ED|01702513WKYT5|1||2026-04-17 13:29:09|
1614|6002333|160|ED|0170261AHKKE2|1||2026-04-27 09:15:03|
1647|6009418|240|IM|482023|1||2026-04-20 17:40:06|
3471|6401086|160|CR|40|1||2026-04-29 11:42:03|
1614|6002170|160|ED|0170261A3UK31|1||2026-04-20 16:19:01|
1925|6700202|160|ED|01922618KEBD4|1||2026-04-23 20:27:02|
3577|6300773|521|CR|223|1||2026-04-28 14:17:01|
3043|6700022|520|AT||1||2026-04-30 16:23:01|
1614|6002345|160|PP|20239540|1||2026-04-27 09:17:01|
1614|6003574|160|ED|0438261EF9I78|2||2026-04-23 08:47:03|
3471|6400900|160|ED|0436260O41G52|1||2026-04-15 10:55:04|
3471|6400946|160|ED|0436260O5HUN6|1||2026-04-17 14:11:01|
3577|6300618|521|ED|01922618DRU75|1||2026-04-29 14:02:02|
3471|6401058|160|CR|40|1||2026-04-29 12:33:02|
1925|6700210|160|ED|04412602T1SY6|1||2026-04-23 20:27:01|
1614|6002302|160|ED|01922618K19W2|1||2026-04-20 14:08:06|
1925|6700245|160|ED|01922618QKDA2|1||2026-04-28 16:25:06|
3043|6001114|523|ED|MNVA26007PXQ5|1||2026-04-30 11:14:01|
3471|6401058|160|ED|0170261AQHGS8|1||2026-04-29 12:33:02|
1614|6002345|160|IM|482023|1||2026-04-27 09:17:01|
1614|6003554|160|ED|0438261EDHXI2|2||2026-04-22 20:06:05|
3471|6400900|160|ED|0436260O42QW7|1||2026-04-15 10:55:04|
3043|6001075|523|CR|45|1||2026-04-28 16:27:01|
3471|6400962|160|ED|0438261EDZXA5|1||2026-04-17 19:48:01|
3471|6401102|160|ED|0436260O9ZLF3|1||2026-04-29 18:54:01|
1925|6700252|160|ED|0428260HHNM74|1||2026-04-28 18:17:02|
1647|6008418|240|ED|0428260HCC045|1||2026-04-13 15:59:09|
1925|6700252|160|ED|0428260HHNRD2|1||2026-04-28 18:17:02|
1614|6002315|160|SO|AA|1||2026-04-20 15:18:02|
3471|6401088|160|IM|482023|1||2026-04-29 10:20:05|
3471|6401090|160|ED|0436260O9V973|1||2026-04-29 10:20:05|
1925|6100307|160|ED|0438261EDUH18|1||2026-04-17 13:29:09|
1925|6000480|160|ED|0436260NC45D5|1||2026-04-24 17:08:02|
1614|6003561|160|ED|0438261EDHXI2|2||2026-04-23 09:17:04|
3471|6401060|160|ED|MNVA26007HUI8|1||2026-04-29 17:30:04|
3471|6401080|160|ED|0170261AP2CP6|1||2026-04-29 11:55:03|
3496|6000408|850|ED|0170261APEXR2|1||2026-04-21 10:37:04|
1925|6000425|160|ED|0436260NC45D5|1||2026-04-15 13:54:05|
1614|6002305|160|PP|20239540|1||2026-04-20 16:05:03|
3471|6400966|160|ED|MNVA26006FH36|1||2026-04-17 19:49:01|
1925|6700243|160|ED|0170261AVJ0Y2|1||2026-04-28 16:25:03|
1925|6700204|160|ED|0428260HFW8U8|1||2026-04-24 10:16:02|
1925|6000425|160|ED|0436250MVK8Z5|1||2026-04-15 13:54:05|
1614|6002312|160|FR|1|1||2026-04-20 14:09:04|
3043|6001076|523|CR|45|1||2026-04-28 16:27:01|
3471|6401072|160|ED|0438261EF4MD3|1||2026-04-17 17:45:03|
1614|6003575|160|SO|AA|2||2026-04-23 09:10:05|
1925|6700246|160|PP|20239540|1||2026-04-28 20:00:02|
1614|6002335|160|ED|0436260O4Z9G1|1||2026-04-27 09:15:02|
3577|6300621|521|ED|04412602SWSF1|1||2026-04-22 17:02:01|
3471|6401086|160|ED|0436260O9VVL1|1||2026-04-29 11:42:03|
3043|6001076|523|ED|0170261AW6BK6|1||2026-04-28 16:27:01|
3471|6400940|160|ED|0436260O5EN56|1||2026-04-17 12:39:03|
3471|6400756|160|ED|0436260O0GFW7|1||2026-04-01 23:55:02|
1925|6700252|160|ED|01922618QL3Y7|1||2026-04-28 18:17:02|
1925|6700243|160|ED|0438261EM6AR8|1||2026-04-28 16:25:03|
1925|6700204|160|ED|0428260HFWA05|1||2026-04-24 10:16:02|
3471|6401057|160|ED|0436260OA21J4|1||2026-04-29 13:11:05|
1614|6002012|160|SO|AA|1||2026-04-08 09:16:04|
1925|6700212|160|ED|MNVA26006QV26|1||2026-04-23 14:32:02|
3471|6401102|160|ED|0436260O9ZN25|1||2026-04-29 18:54:01|
3471|6401103|160|ED|MNVA26007JRQ2|1||2026-04-30 09:31:01|
1614|6002333|160|IM|482023|1||2026-04-27 09:15:03|
3471|6400971|160|CR|241|1||2026-04-17 19:49:03|
3471|6400967|160|ED|MNVA26006FKZ4|1||2026-04-17 19:49:03|
1614|6002363|160|ED|0436260O6BGG3|1||2026-04-27 07:56:01|
3471|6401086|160|ED|01762600A4VX6|1||2026-04-29 11:42:03|
3471|6401102|160|ED|01762600A5D22|1||2026-04-29 18:54:01|
1614|6002170|160|SO|AA|1||2026-04-20 16:19:01|
1614|6002012|160|ED|0438261E1F7B8|1||2026-04-08 09:16:04|
1614|6002333|160|ED|MNVA260074PU5|1||2026-04-27 09:15:03|
3471|6400966|160|ED|0438261EE1WC5|1||2026-04-17 19:49:01|
1614|6002172|160|ED|MNVA26006I1H1|1||2026-04-20 16:19:03|
3471|6401106|160|CR|40|1||2026-04-29 19:45:01|
1925|6000425|160|PP|20239540|1||2026-04-15 13:54:05|
1925|6700258|160|ED|0428260HFWR87|1||2026-04-29 13:55:03|
1614|6002246|160|ED|MNVA26006J225|1||2026-04-20 18:37:04|
3471|6401086|160|IM|482023|1||2026-04-29 11:42:03|
3471|6401097|160|CR|40|1||2026-04-29 18:13:02|
1614|6003563|160|SO|AA|2||2026-04-23 09:18:02|
3577|6300694|521|ED|0438261EDP5J2|1||2026-04-20 14:28:00|
1925|6700257|160|ED|0438261EMUZL8|1||2026-04-29 12:49:01|
1925|6100310|160|ED|0170261ALWP07|1||2026-04-17 13:48:09|
1925|6700260|160|CR|241|1||2026-04-29 13:55:04|
1925|6700260|160|ED|01922618PZOQ4|1||2026-04-29 13:55:04|
1925|6700202|160|ED|0428260HFWAE3|1||2026-04-23 20:27:02|
3471|6401015|160|ED|0436260O8B921|1||2026-04-23 11:15:03|
1614|6002172|160|ED|0438261EF9OI1|1||2026-04-20 16:19:03|
1925|6700256|160|IM|482023|1||2026-04-29 13:55:03|
1647|6008977|240|RC|1|1||2026-04-30 18:35:05|
1647|6008418|240|ED|0428260HC1UR4|1||2026-04-13 15:59:09|
1647|6008844|240|ED|0428260HEXYX5|1||2026-04-24 20:02:08|
1925|6700262|160|ED|0428260HFWRP4|1||2026-04-29 14:06:02|
1925|6100310|160|ED|01922618HKG17|1||2026-04-17 13:48:09|
3577|6300815|521|CR|223|1||2026-04-27 15:51:01|
1647|6008844|240|ED|0428260HEM587|1||2026-04-24 20:02:08|
1614|6002335|160|SO|AA|1||2026-04-27 09:15:02|
1925|6700210|160|ED|0170261AOG3L7|1||2026-04-23 20:27:01|
3043|6700018|523|RC|1-2|1||2026-04-28 20:01:00|
3471|6401051|160|ED|01762600A5VF4|1||2026-04-29 12:32:03|
3471|6401068|160|ED|MNVA260076ST8|1||2026-04-24 15:17:02|
1925|6000425|160|ED|0436250MX2DJ3|1||2026-04-15 13:54:05|
1614|6003580|160|ED|0438261EF9OI1|2||2026-04-22 20:47:01|
1925|6000476|160|ED|04412602ODP22|1||2026-04-24 17:09:04|
1614|6003560|160|ED|MNVA26006G634|2||2026-04-22 20:46:01|
3471|6401102|160|ED|0436260O9Z322|1||2026-04-29 18:54:01|
3471|6400900|160|ED|0436260O41G04|1||2026-04-15 10:55:04|
3471|6401082|160|ED|0436260OAHXG5|1||2026-04-29 18:13:05|
1925|6700246|160|ED|MNVA26007EO23|1||2026-04-28 20:00:02|
3471|6400965|160|ED|0436260O6NXE8|1||2026-04-17 20:23:00|
1925|6700210|160|ED|0428260HG0X53|1||2026-04-23 20:27:01|
3471|6400967|160|ED|0436260O62WA6|1||2026-04-17 19:49:03|
3471|6400971|160|PP|20239540|1||2026-04-17 19:49:03|
3471|6401023|160|ED|0436260O804Y4|1||2026-04-23 11:58:03|
3471|6400965|160|ED|0438261EE0QQ2|1||2026-04-17 20:23:00|
1614|6002172|160|FR|1|1||2026-04-20 16:19:03|
3471|6401057|160|ED|0436260OA0WM1|1||2026-04-29 13:11:05|
3471|6400900|160|ED|0436260O42NO6|1||2026-04-15 10:55:04|
3471|6401085|160|ED|MNVA26007I8C3|1||2026-04-29 11:42:03|
1647|6008844|240|ED|0428260HFAKZ2|1||2026-04-24 20:02:08|
1614|6003584|160|ED|MNVA26006I2D8|2||2026-04-22 20:06:01|
3471|6401106|160|ED|01762600A5K37|1||2026-04-29 19:45:01|
3471|6400900|160|ED|0436260O41D82|1||2026-04-15 10:55:04|
1614|6002338|160|ED|0170261AHLEZ2|1||2026-04-27 08:43:05|
1925|6700244|160|ED|04432600BD2Z6|1||2026-04-28 20:00:01|
1614|6002341|160|ED|0436260O4ZKS8|1||2026-04-27 09:16:01|
3471|6401088|160|CR|40|1||2026-04-29 10:20:05|
3577|6300694|521|ED|0170261AM4R61|1||2026-04-20 14:28:00|
1925|6700262|160|IM|482023|1||2026-04-29 14:06:02|
1925|6700241|160|ED|MNVA26007ENR1|1||2026-04-28 16:25:02|
1925|6700252|160|ED|0428260HHNNE5|1||2026-04-28 18:17:02|
3471|6401058|160|ED|0170261AQHJJ6|1||2026-04-29 12:33:02|
1614|6002329|160|ED|MNVA26006TUV2|1||2026-04-23 18:49:03|
1925|6000425|160|ED|04412602ODP22|1||2026-04-15 13:54:05|
1614|6003580|160|CR|40|2||2026-04-22 20:47:01|
3496|6000476|850|PP|20239540|1||2026-04-27 09:47:11|
1614|6002167|160|SO|AA|1||2026-04-20 14:21:05|
1925|6700204|160|ED|MNVA26006YWF1|1||2026-04-24 10:16:02|
3471|6400839|160|ED|0436260O0MW64|1||2026-04-01 18:25:05|
3471|6401052|160|ED|0170261ASYVN4|1||2026-04-29 12:32:03|
1925|6700262|160|ED|01762600A5SR6|1||2026-04-29 14:06:02|
1925|6700252|160|ED|0428260HHNRB1|1||2026-04-28 18:17:02|
1925|6700258|160|ED|0428260HFWA94|1||2026-04-29 13:55:03|
1614|6002242|160|ED|01922618GM183|1||2026-04-20 18:37:03|
1925|6700199|160|ED|01922618KDW14|1||2026-04-23 16:31:03|
1614|6002244|160|CR|39|1||2026-04-20 18:37:04|
1925|6700252|160|ED|0428260HHNMO4|1||2026-04-28 18:17:02|
3471|6401080|160|ED|0436260OAEH58|1||2026-04-29 11:55:03|
1925|6000475|160|ED|MNVA260071OV5|1||2026-04-24 17:09:01|
1614|6002173|160|ED|01922618EK811|1||2026-04-20 14:21:07|
3043|6700017|523|PC||1||2026-04-18 12:09:01|
1614|6002331|160|ED|0436260O50VG5|1||2026-04-23 17:52:04|
1614|6002167|160|CR|40|1||2026-04-20 14:21:05|
3471|6400972|160|ED|0438261ECGQD5|1||2026-04-17 19:50:02|
3471|6400790|160|ED|0170261A5JRT8|1||2026-04-01 22:34:01|
1925|6000478|160|ED|01922618N9PA4|1||2026-04-24 17:09:03|
3043|6001114|523|ED|0438261EP3SU8|1||2026-04-30 11:14:01|
1925|6700252|160|ED|0438261ENLLL3|1||2026-04-28 18:17:02|
3471|6401021|160|ED|0436260O8BAW6|1||2026-04-23 11:58:04|
3471|6401014|160|ED|0170261AKKXB4|1||2026-04-22 19:32:05|
1890|6071823|750|PC||1||2026-04-29 14:25:00|
1925|6000479|160|ED|01922618N8MC5|1||2026-04-24 17:09:02|
1925|6700252|160|ED|0170261AVU3D2|1||2026-04-28 18:17:02|
1614|6002165|160|ED|0438261EF9OI1|1||2026-04-20 14:21:05|
1614|6002338|160|CR|241|1||2026-04-27 08:43:05|
3471|6400903|160|ED|0438261E8CBU8|1||2026-04-15 10:56:01|
3471|6401053|160|ED|0436260OA15O7|1||2026-04-29 12:32:05|
3471|6401102|160|PP|20239540|1||2026-04-29 18:54:01|
1614|6002331|160|ED|0170261AHXLG2|1||2026-04-23 17:52:04|
3471|6401055|160|ED|0436260OA2WS8|1||2026-04-29 13:11:05|
3471|6400750|160|ED|0436260O08C94|1||2026-04-01 18:25:04|
1614|6002303|160|ED|0170261AFPI95|1||2026-04-20 16:04:02|
1614|6002165|160|CR|40|1||2026-04-20 14:21:05|
3577|6300693|521|ED|01922618QWUP7|1||2026-04-29 14:01:01|
1614|6002305|160|ED|0438261EF9I78|1||2026-04-20 16:05:03|
1925|6700260|160|ED|0428260HG3616|1||2026-04-29 13:55:04|
1614|6002345|160|ED|MNVA260074RP4|1||2026-04-27 09:17:01|
1647|6008844|240|ED|0428260HEYVS4|1||2026-04-24 20:02:08|
1925|6700251|160|ED|0170261AVKKD8|1||2026-04-28 16:26:03|
1925|6700262|160|ED|0428260HFWR11|1||2026-04-29 14:06:02|
3471|6401102|160|ED|0436260O9ZNI3|1||2026-04-29 18:54:01|
3471|6400837|160|ED|0436260O0KJM1|1||2026-04-01 18:25:03|
3471|6401096|160|ED|0436260OA1FN3|1||2026-04-29 18:13:02|
1925|6700258|160|ED|MNVA26007JW01|1||2026-04-29 13:55:03|
3471|6401060|160|CR|40|1||2026-04-29 17:30:04|
1925|6000476|160|ED|01922618N8TU5|1||2026-04-24 17:09:04|
1614|6003562|160|ED|MNVA26006GDA2|2||2026-04-22 20:46:02|
3471|6401068|160|ED|0170261AT3AE8|1||2026-04-24 15:17:02|
1647|6009419|240|ED|0438261EG3AB7|1||2026-04-20 17:41:12|
3471|6401080|160|ED|01762600A4VO8|1||2026-04-29 11:55:03|
1925|6000479|160|ED|0438261EJDP37|1||2026-04-24 17:09:02|
1614|6002307|160|FR|1|1||2026-04-20 16:05:04|
1614|6002341|160|SO|AA|1||2026-04-27 09:16:01|
1925|6700210|160|CR|39|1||2026-04-23 20:27:01|
3471|6401080|160|ED|0436260OAEB52|1||2026-04-29 11:55:03|
1925|6700294|160|CR|39|2||2026-04-29 10:50:04|
3471|6401067|160|CR|40|2||2026-04-25 13:50:03|
3471|6400801|160|CR|40|1||2026-04-02 00:49:01|
3471|6401100|160|ED|0436260O9V9Q6|1||2026-04-29 18:53:02|
3471|6401098|160|ED|0436260OA5C51|1||2026-04-29 18:53:01|
3471|6401098|160|CR|40|1||2026-04-29 18:53:01|
3471|6401100|160|ED|0436260O9V603|1||2026-04-29 18:53:02|
1925|6100312|160|ED|0438261EDUH18|1||2026-04-17 14:11:03|
1614|6002304|160|ED|01922618K19M7|1||2026-04-20 14:08:06|
3043|6700022|520|IM|482023|1||2026-04-30 16:23:01|
3577|6300693|521|ED|0170261AXJ7T8|1||2026-04-29 14:01:01|
3043|6001073|523|ED|MNVA26007HSA8|1||2026-04-28 16:28:01|
3496|6000370|850|ED|01922618J3YI3|1||2026-04-17 16:43:08|
1925|6700206|160|ED|0428260HGOID5|1||2026-04-23 20:27:03|
3471|6401084|160|ED|0436260O9YBV1|1||2026-04-29 11:55:04|
3471|6401080|160|IM|482023|1||2026-04-29 11:55:03|
1647|6008843|240|ST|22|1||2026-04-24 20:02:07|
1614|6002319|160|FR|1|1||2026-04-20 15:18:03|
1925|6100254|160|ED|0170261A9QUJ8|1||2026-04-08 16:21:03|
3471|6401103|160|CR|40|1||2026-04-30 09:31:01|
3471|6401098|160|ED|0436260OA52C2|1||2026-04-29 18:53:01|
3471|6401081|160|ED|0170261AP32W1|1||2026-04-29 10:20:04|
3471|6401100|160|ED|0436260O9VBP8|1||2026-04-29 18:53:02|
3471|6400801|160|ED|01702619YJZR4|1||2026-04-02 00:49:01|
1925|6700250|160|ED|0428260HHNMY3|1||2026-04-28 20:01:01|
3471|6401051|160|ED|0170261ASUQN3|1||2026-04-29 12:32:03|
3471|6401080|160|ED|0436260OAD7H7|1||2026-04-29 11:55:03|
3471|6401090|160|CR|40|1||2026-04-29 10:20:05|
1925|6100315|160|ED|01922618HOQE4|1||2026-04-17 14:33:03|
1614|6002342|160|ED|MNVA260074K83|1||2026-04-27 08:43:06|
1925|6700258|160|ED|01922618PZ8L4|1||2026-04-29 13:55:03|
3471|6401080|160|ED|0436260OAEK85|1||2026-04-29 11:55:03|
1925|6700260|160|ED|0428260HFWAC7|1||2026-04-29 13:55:04|
3471|6400941|160|CR|40|1||2026-04-17 12:39:03|
3043|6700017|523|RC|1-5|1||2026-04-18 12:09:01|
3471|6401090|160|ED|01762600A6IC1|1||2026-04-29 10:20:05|
3471|6401102|160|ED|0436260O9ZF96|1||2026-04-29 18:54:01|
1925|6700249|160|ED|MNVA26007ENW1|1||2026-04-28 16:26:02|
3471|6401102|160|IM|482023|1||2026-04-29 18:54:01|
1925|6700206|160|PP|20239540|1||2026-04-23 20:27:03|
3471|6401055|160|ED|0436260OA26A3|1||2026-04-29 13:11:05|
1925|6700294|160|ED|0428260HHNWH2|2||2026-04-29 10:50:04|
3471|6401080|160|ED|0170261AP2NJ1|1||2026-04-29 11:55:03|
3471|6401084|160|ED|0436260O9XGB3|1||2026-04-29 11:55:04|
1614|6003557|160|ED|0170261ALJ8U5|2||2026-04-23 09:17:03|
3471|6401157|160|CR|241|1||2026-04-28 09:53:06|
1614|6002340|160|ED|0170261AHKVX7|1||2026-04-27 08:43:06|
1925|6700251|160|ED|0170261AVKJX5|1||2026-04-28 16:26:03|
1925|6700294|160|IM|482023|2||2026-04-29 10:50:04|
1925|6000475|160|ED|01922618N8EJ6|1||2026-04-24 17:09:01|
1925|6100254|160|ED|0170261A9QUB1|1||2026-04-08 16:21:03|
3471|6401055|160|ED|0436260OA6F82|1||2026-04-29 13:11:05|
1925|6700249|160|ED|01922618QKQ31|1||2026-04-28 16:26:02|
1925|6700246|160|ED|0428260HHNMW7|1||2026-04-28 20:00:02|
1647|6008844|240|ED|0428260HEIQY3|1||2026-04-24 20:02:08|
1925|6700206|160|ED|0428260HG35L8|1||2026-04-23 20:27:03|
3471|6401055|160|ED|0436260OA2EL4|1||2026-04-29 13:11:05|
1647|6008843|240|ED|0428260HEH2N5|1||2026-04-24 20:02:07|
1925|6700248|160|ED|01762600A5SR6|1||2026-04-28 20:00:02|
1925|6700256|160|ED|01762600A5SR6|1||2026-04-29 13:55:03|
3471|6401157|160|ED|0438261EMW158|1||2026-04-28 09:53:06|
1925|6700250|160|ED|0428260HHNM74|1||2026-04-28 20:01:01|
3471|6401054|160|ED|0438261EMQ2Z1|1||2026-04-29 13:11:04|
3471|6401105|160|ED|MNVA26007KH27|1||2026-04-29 19:45:02|
3471|6401053|160|ED|0170261AQDZU1|1||2026-04-29 12:32:05|
3471|6401055|160|ED|0436260OA2OP7|1||2026-04-29 13:11:05|
1925|6700206|160|ED|MNVA26006YZF8|1||2026-04-23 20:27:03|
1925|6700260|160|ED|0428260HFWA32|1||2026-04-29 13:55:04|
3471|6401102|160|ED|0436260O9ZEA4|1||2026-04-29 18:54:01|
1614|6002341|160|ED|0436260O4ZVU5|1||2026-04-27 09:16:01|
1925|6700260|160|ED|01922618PZON6|1||2026-04-29 13:55:04|
1647|6008418|240|ED|0428260HBK2F6|1||2026-04-13 15:59:09|
1925|6700250|160|ED|04412602T2Y15|1||2026-04-28 20:01:01|
1647|6008913|240|RC|1|1||2026-04-30 18:35:04|
3043|6001075|523|ED|MNVA26007HYS3|1||2026-04-28 16:27:01|
1647|6009458|240|ED|0438261EJETC8|1||2026-04-23 12:29:06|
1647|6008844|240|ED|0428260HFFT67|1||2026-04-24 20:02:08|
3471|6401014|160|CR|40|1||2026-04-22 19:32:05|
1925|6700241|160|ED|01922618QJNL2|1||2026-04-28 16:25:02|
1647|6008844|240|ED|0428260HFDZS5|1||2026-04-24 20:02:08|
3471|6401098|160|ED|0170261AQ3D12|1||2026-04-29 18:53:01|
1614|6003564|160|ED|MNVA26006G903|2||2026-04-23 08:48:01|
1925|6700206|160|ED|0428260HG3697|1||2026-04-23 20:27:03|
1925|6700252|160|ED|MNVA26007EO67|1||2026-04-28 18:17:02|
3471|6401102|160|ED|0436260OA0H23|1||2026-04-29 18:54:01|
1614|6002341|160|ED|0438261EEFD53|1||2026-04-27 09:16:01|
1614|6002243|160|ED|0438261ECCF67|1||2026-04-21 10:02:02|
1925|6100254|160|ED|MNVA26005C6M5|1||2026-04-08 16:21:03|
1647|6008844|240|ED|0428260HFGOF4|1||2026-04-24 20:02:08|
1925|6700244|160|ED|0428260HHNM54|1||2026-04-28 20:00:01|
1647|6008844|240|ED|0428260HEDLG4|1||2026-04-24 20:02:08|
3471|6401096|160|PP|20239540|1||2026-04-29 18:13:02|
1925|6700213|160|ED|01922618NI385|1||2026-04-23 14:19:01|
3471|6401055|160|CR|40|1||2026-04-29 13:11:05|
3496|6000482|850|ED|0428260HI36A3|1||2026-04-28 19:23:03|
3471|6401077|160|ED|0438261EENVN2|1||2026-04-18 13:40:01|
3043|6001076|523|ED|0433260DW0FU6|1||2026-04-28 16:27:01|
1925|6700250|160|IM|482023|1||2026-04-28 20:01:01|
3471|6400894|160|ED|0436260O2HT72|1||2026-04-14 23:52:01|
3043|6700019|523|RC|1-6|1||2026-04-29 13:16:01|
1925|6700258|160|ED|0428260HFW9B1|1||2026-04-29 13:55:03|
3577|6300793|521|ED|0438261EIW1K2|2||2026-04-23 12:32:01|
1925|6700260|160|ED|0428260HFWA28|1||2026-04-29 13:55:04|
1614|6002168|160|SO|AA|1||2026-04-20 16:19:01|
1614|6002312|160|CR|40|1||2026-04-20 14:09:04|
3471|6401098|160|ED|MNVA26007L7O5|1||2026-04-29 18:53:01|
3471|6401053|160|CR|40|1||2026-04-29 12:32:05|
3471|6401061|160|CR|40|1||2026-04-29 17:30:05|
1925|6700248|160|ED|MNVA26007EO46|1||2026-04-28 20:00:02|
3471|6400965|160|ED|0436260O6NZ57|1||2026-04-17 20:23:00|
1614|6003577|160|CR|40|2||2026-04-23 09:10:06|
3471|6401053|160|ED|0170261AQE0O8|1||2026-04-29 12:32:05|
3471|6401098|160|ED|0436260OA5DV8|1||2026-04-29 18:53:01|
3471|6401102|160|ED|0170261AQWBT3|1||2026-04-29 18:54:01|
3577|6300632|521|ED|04412602SCW83|1||2026-04-15 15:11:01|
1647|6008911|240|ED|0428260HHAHB3|1||2026-04-30 18:35:03|
3577|6300793|521|PP|20239540|2||2026-04-23 12:32:01|
1925|6700258|160|ED|0438261EMUZL8|1||2026-04-29 13:55:03|
1614|6002333|160|PP|20239540|1||2026-04-27 09:15:03|
1925|6700206|160|ED|01762600A5SR6|1||2026-04-23 20:27:03|
3471|6401021|160|ED|0436260O8BAQ3|1||2026-04-23 11:58:04|
1925|6700260|160|ED|0428260HFW9U8|1||2026-04-29 13:55:04|
1925|6700246|160|ED|0428260HHNWL6|1||2026-04-28 20:00:02|
1925|6700294|160|ED|MNVA26007EO23|2||2026-04-29 10:50:04|
3577|6300693|521|ED|MNVA26007LY13|1||2026-04-29 14:01:01|
1647|6008844|240|ED|0428260HF6Q88|1||2026-04-24 20:02:08|
3471|6400969|160|CR|241|1||2026-04-17 19:48:03|
3471|6401089|160|ED|0170261AP6D61|1||2026-04-29 10:20:05|
1647|6008843|240|IM|482023|1||2026-04-24 20:02:07|
1614|6002319|160|PP|20239540|1||2026-04-20 15:18:03|
1614|6002308|160|CR|40|1||2026-04-20 14:08:03|
3471|6401055|160|ED|0170261ATWBA6|1||2026-04-29 13:11:05|
3471|6401100|160|ED|0436260O9V8C1|1||2026-04-29 18:53:02|
1614|6002239|160|ED|MNVA26006IHE7|1||2026-04-21 10:02:05|
1647|6008805|240|ED|0428260HD5NB3|1||2026-04-17 20:02:04|
1614|6002308|160|SO|AA|1||2026-04-20 14:08:03|
1647|6008844|240|ED|0428260HFC087|1||2026-04-24 20:02:08|
3471|6401084|160|ED|0436260O9XIZ5|1||2026-04-29 11:55:04|
1925|6700294|160|ED|04412602T2Y15|2||2026-04-29 10:50:04|
3153|6000393|800|ED|0433260DUL321|1||2026-04-23 13:55:01|
1647|6008844|240|ED|0428260HEP847|1||2026-04-24 20:02:08|
3471|6401009|160|CR|40|1||2026-04-23 10:20:05|
3471|6401084|160|ED|0436260O9XMY2|1||2026-04-29 11:55:04|
3043|6001115|523|ED|0433260DWNQ77|1||2026-04-30 11:13:02|
1614|6002322|160|SO|AA|1||2026-04-23 16:49:03|
1614|6002318|160|CR|40|1||2026-04-20 14:09:04|
1614|6002163|160|CR|40|1||2026-04-20 14:20:02|
3471|6401061|160|ED|0438261EMN6F2|1||2026-04-29 17:30:05|
1925|6700254|160|ED|0170261AVX9W6|1||2026-04-29 17:20:04|
1614|6002239|160|ED|0436260O7TZ44|1||2026-04-21 10:02:05|
3471|6401100|160|CR|40|1||2026-04-29 18:53:02|
3577|6300632|521|PP|20239540|1||2026-04-15 15:11:01|
1647|6008844|240|ED|0428260HFE3U7|1||2026-04-24 20:02:08|
3471|6400942|160|ED|01762600A48P3|1||2026-04-17 13:44:03|
3471|6401053|160|ED|01762600A56I5|1||2026-04-29 12:32:05|
3471|6401057|160|ED|0436260OA1I62|1||2026-04-29 13:11:05|
1925|6100307|160|ED|01922618GIE34|1||2026-04-17 13:29:09|
3471|6401009|160|PP|20239540|1||2026-04-23 10:20:05|
1647|6008844|240|ED|0428260HENJ72|1||2026-04-24 20:02:08|
1925|6700247|160|ED|MNVA26007ENU7|1||2026-04-28 16:25:06|
3471|6401105|160|ED|0170261AR5JQ5|1||2026-04-29 19:45:02|
3471|6401099|160|ED|MNVA26007PTE6|1||2026-04-30 10:39:05|
1925|6100250|160|ED|019226187Q8Q7|1||2026-04-09 09:52:01|
1614|6003578|160|ED|0438261EF9OI1|2||2026-04-22 20:05:02|
