Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveCaso|IdentificadorCaso|ComplementoCaso|FechaPagoReal
1614|6002016|160|87089999|233|EN|X|NOM-050-SCFI-2004|2026-04-08 09:17:06|
3577|6300689|521|85365099|8|EN|X|NOM-003-SCFI-2014|2026-04-14 14:20:02|
1759|6000777|160|85444299|22|PS|XIX||2026-04-10 16:39:03|
1614|6002200|160|87089999|124|EN|X|NOM-050-SCFI-2004|2026-04-16 19:41:02|
1759|6000777|160|98020019|323|EC|1||2026-04-10 16:39:03|
1925|6100252|160|98020019|151|EC|1||2026-04-08 17:26:01|
1925|6000415|160|87089904|7|PS|XIX||2026-04-15 13:54:04|
1759|6000777|160|98020019|283|EC|1||2026-04-10 16:39:03|
1614|6002103|160|87082999|137|PS|XIX||2026-04-16 16:30:04|
1925|6100252|160|39263002|185|PS|XIX||2026-04-08 17:26:01|
1925|6000425|160|87089999|8|EN|X|NOM-050-SCFI-2004|2026-04-15 13:54:05|
1614|6002103|160|87082999|160|PS|XIX||2026-04-16 16:30:04|
1925|6100313|160|98020019|78|EC|1||2026-04-16 15:53:03|
1925|6100313|160|87082999|110|PS|XIX||2026-04-16 15:53:03|
3471|6400902|160|87082999|92|PS|XIX||2026-04-15 10:55:01|
1925|6100279|160|87082999|50|PS|XIX||2026-04-15 20:55:03|
3577|6300570|521|98020019|18|EC|1||2026-04-08 14:19:01|
1925|6100269|160|87088007|34|EN|X|NOM-050-SCFI-2004|2026-04-16 15:12:02|
3577|6300570|521|98020019|27|EC|1||2026-04-08 14:19:01|
1925|6000421|160|87089999|15|EN|X|NOM-050-SCFI-2004|2026-04-15 13:54:04|
1925|6100256|160|87082999|132|PS|XIX||2026-04-08 17:00:04|
1925|6100256|160|87082999|149|PS|XIX||2026-04-08 17:00:04|
3043|6000990|523|56090002|1|EX|31||2026-04-15 21:01:20|
3153|6005880|240|90328999|7|PO|1051931|FOX FACTORY INC|2026-04-10 13:48:09|
1614|6002103|160|87082999|126|PS|XIX||2026-04-16 16:30:04|
1614|6002016|160|87082999|124|PS|XIX||2026-04-08 09:17:06|
1925|6100279|160|87089999|13|EN|X|NOM-050-SCFI-2004|2026-04-15 20:55:03|
1614|6002103|160|87082999|148|PS|XIX||2026-04-16 16:30:04|
1925|6000425|160|87082999|82|PS|XIX||2026-04-15 13:54:05|
1925|6100313|160|87082999|98|PS|XIX||2026-04-16 15:53:03|
3471|6400902|160|87082999|53|PS|XIX||2026-04-15 10:55:01|
1614|6002111|160|87089999|200|EN|X|NOM-050-SCFI-2004|2026-04-16 17:35:04|
1614|6002014|160|87089904|217|PS|XIX||2026-04-08 09:17:04|
1614|6002113|160|85269299|68|EN|X|NOM-001-SCFI-2018|2026-04-16 17:35:04|
1614|6002008|160|87089412|88|EN|X|NOM-050-SCFI-2004|2026-04-08 08:43:03|
1925|6000425|160|73181599|84|EC|1||2026-04-15 13:54:05|
1614|6002012|160|87082999|118|PS|XIX||2026-04-08 09:16:04|
1759|6000775|160|87089999|92|EN|X|NOM-050-SCFI-2004|2026-04-10 16:39:02|
3471|6400900|160|98020019|180|EC|1||2026-04-15 10:55:04|
1925|6100256|160|87082999|53|PS|XIX||2026-04-08 17:00:04|
1925|6000423|160|87082999|58|PS|XIX||2026-04-15 19:56:01|
1614|6002008|160|87088007|40|EN|X|NOM-050-SCFI-2004|2026-04-08 08:43:03|
1614|6002114|160|73269099|2|XP|T1|U|2026-04-14 12:19:03|
3471|6400901|160|73269099|9|XP|T3|U|2026-04-15 10:56:02|
1614|6002109|160|87082999|34|PS|XIX||2026-04-16 17:35:03|
1925|6000425|160|85122099|176|EN|X|NOM-024-SCFI-2013|2026-04-15 13:54:05|
3471|6400897|160|73269099|4|XP|T1|U|2026-04-15 00:27:01|
1614|6002054|160|85443099|18|EN|X|NOM-024-SCFI-2013|2026-04-14 14:55:04|
1759|6000614|160|98020019|137|EC|1||2026-04-10 16:30:06|
3471|6400898|160|83023091|83|PS|XIX||2026-04-15 00:40:01|
3471|6400851|160|98020019|42|EC|1||2026-04-09 12:33:06|
1614|6002103|160|85443099|6|PS|XIX||2026-04-16 16:30:04|
3153|6005880|240|87088005|1|EO|1||2026-04-10 13:48:09|
1614|6002012|160|87082999|50|PS|XIX||2026-04-08 09:16:04|
1925|6000425|160|87082999|159|PS|XIX||2026-04-15 13:54:05|
1759|6000775|160|98020019|212|EC|1||2026-04-10 16:39:02|
1614|6002111|160|98020019|154|EC|1||2026-04-16 17:35:04|
1925|6100248|160|39269099|54|EN|U|NOM-002-CONAGUA-2021|2026-04-08 14:04:09|
1614|6002215|160|87082999|32|PS|XIX||2026-04-16 19:40:02|
1614|6002213|160|87082999|84|PS|XIX||2026-04-16 18:49:01|
1614|6002196|160|85269299|41|EN|X|NOM-001-SCFI-2018|2026-04-16 19:41:01|
1614|6002105|160|98020019|201|EC|1||2026-04-16 16:30:04|
1614|6002217|160|87089999|52|EN|X|NOM-050-SCFI-2004|2026-04-16 19:40:03|
1925|6000425|160|87082999|25|PS|XIX||2026-04-15 13:54:05|
1614|6002008|160|39263002|23|PS|XIX||2026-04-08 08:43:03|
1925|6000419|160|98020019|120|EC|1||2026-04-15 19:56:01|
1614|6002010|160|87082999|58|PS|XIX||2026-04-08 08:43:02|
1614|6002194|160|87082201|34|PS|XIX||2026-04-16 19:41:02|
1759|6000775|160|98020019|196|EC|1||2026-04-10 16:39:02|
1614|6002008|160|87087099|4|EN|X|NOM-050-SCFI-2004|2026-04-08 08:43:03|
3577|6300707|521|98020019|19|EC|1||2026-04-14 20:12:01|
1614|6002011|160|73269099|1|XP|T1|U|2026-04-08 09:16:03|
1614|6002111|160|84253101|41|PS|XIX||2026-04-16 17:35:04|
1925|6100252|160|98020019|130|EC|1||2026-04-08 17:26:01|
1614|6002196|160|98020019|162|EC|1||2026-04-16 19:41:01|
1614|6002219|160|98020019|97|EC|1||2026-04-16 19:40:03|
1614|6002192|160|87082999|3|PS|XIX||2026-04-16 19:40:01|
1614|6002192|160|98020019|113|EC|1||2026-04-16 19:40:01|
1614|6002198|160|39235001|3|PS|XIX||2026-04-16 19:41:01|
1614|6002196|160|87082999|18|PS|XIX||2026-04-16 19:41:01|
1614|6002016|160|98020019|236|EC|1||2026-04-08 09:17:06|
1614|6002109|160|87089199|1|EN|X|NOM-050-SCFI-2004|2026-04-16 17:35:03|
1925|6100250|160|85122099|25|PS|XIX||2026-04-09 09:52:01|
3471|6400900|160|98020019|116|EC|1||2026-04-15 10:55:04|
1925|6100248|160|40169901|137|PS|XIX||2026-04-08 14:04:09|
1759|6000777|160|98020019|220|EC|1||2026-04-10 16:39:03|
1925|6100275|160|98020019|159|EC|1||2026-04-16 15:53:02|
1925|6100250|160|87082999|4|PS|XIX||2026-04-09 09:52:01|
3471|6400898|160|73181504|37|EN|X|NOM-050-SCFI-2004|2026-04-15 00:40:01|
1925|6100252|160|87082999|25|PS|XIX||2026-04-08 17:26:01|
1614|6002190|160|98020019|136|EC|1||2026-04-16 19:40:02|
1925|6000421|160|98020019|105|EC|1||2026-04-15 13:54:04|
1614|6002199|160|73269099|3|XP|T9|U|2026-04-16 14:22:03|
1614|6002107|160|87089999|22|EN|X|NOM-050-SCFI-2004|2026-04-16 16:30:02|
3471|6400900|160|84818099|260|PS|XIX||2026-04-15 10:55:04|
1925|6000425|160|87088099|34|PS|XIX||2026-04-15 13:54:05|
3153|6005834|240|87088005|3|PO|6476820|FOX FACTORY INC|2026-04-10 13:49:04|
1925|6000419|160|98020019|137|EC|1||2026-04-15 19:56:01|
1925|6100250|160|39269099|65|EN|X|NOM-050-SCFI-2004|2026-04-09 09:52:01|
1614|6002105|160|87088099|31|PS|XIX||2026-04-16 16:30:04|
1925|6100248|160|39269099|62|EN|U|NOM-002-CONAGUA-2021|2026-04-08 14:04:09|
1759|6000777|160|39269020|19|EN|X|NOM-050-SCFI-2004|2026-04-10 16:39:03|
1614|6002105|160|87089999|94|EN|X|NOM-050-SCFI-2004|2026-04-16 16:30:04|
1614|6002016|160|87082999|130|PS|XIX||2026-04-08 09:17:06|
3471|6400900|160|87088007|227|PS|XIX||2026-04-15 10:55:04|
1759|6000775|160|98020019|223|EC|1||2026-04-10 16:39:02|
1614|6002111|160|87089999|47|EN|X|NOM-050-SCFI-2004|2026-04-16 17:35:04|
1614|6002198|160|98020019|45|EC|1||2026-04-16 19:41:01|
3577|6300632|521|87082999|17|PS|XIX||2026-04-15 15:11:01|
1890|6043918|750|87087099|10|EN|X|NOM-050-SCFI-2004|2026-04-16 18:59:01|
1925|6100277|160|85443099|39|PS|XIX||2026-04-16 18:17:02|
1925|6100271|160|39263002|55|PS|XIX||2026-04-16 15:52:01|
1614|6002014|160|39269099|10|XP|S1|U|2026-04-08 09:17:04|
3471|6400898|160|84818099|72|PS|XIX||2026-04-15 00:40:01|
1925|6100252|160|39263002|172|ES|N||2026-04-08 17:26:01|
3577|6300707|521|98020019|23|EC|1||2026-04-14 20:12:01|
1759|6000777|160|98020019|243|EC|1||2026-04-10 16:39:03|
1614|6002008|160|87089412|91|EN|X|NOM-050-SCFI-2004|2026-04-08 08:43:03|
1925|6000423|160|87082999|67|PS|XIX||2026-04-15 19:56:01|
1925|6100253|160|73269099|3|XP|T1|U|2026-04-08 16:00:02|
3471|6400902|160|87082999|41|PS|XIX||2026-04-15 10:55:01|
1925|6100248|160|40169304|205|EN|U|NOM-002-CONAGUA-2021|2026-04-08 14:04:09|
1925|6100271|160|87082999|12|PS|XIX||2026-04-16 15:52:01|
1614|6002111|160|87082999|213|PS|XIX||2026-04-16 17:35:04|
3577|6300632|521|87082999|21|PS|XIX||2026-04-15 15:11:01|
1614|6002105|160|87089904|139|PS|XIX||2026-04-16 16:30:04|
1614|6002113|160|87089999|97|EN|X|NOM-050-SCFI-2004|2026-04-16 17:35:04|
1925|6100273|160|39235001|141|PS|XIX||2026-04-16 15:53:01|
1759|6000614|160|87082999|51|PS|XIX||2026-04-10 16:30:06|
3577|6300689|521|87089199|26|PS|XIX||2026-04-14 14:20:02|
1925|6100248|160|98020019|283|EC|1||2026-04-08 14:04:09|
1614|6002199|160|73269099|2|XP|T9|U|2026-04-16 14:22:03|
1925|6100248|160|98020019|338|EC|1||2026-04-08 14:04:09|
1614|6002014|160|87082999|85|PS|XIX||2026-04-08 09:17:04|
1925|6000419|160|98020019|201|EC|1||2026-04-15 19:56:01|
1925|6100256|160|87082999|21|PS|XIX||2026-04-08 17:00:04|
3471|6400898|160|87082999|22|PS|XIX||2026-04-15 00:40:01|
1759|6000613|160|73181599|1|EC|1||2026-04-10 16:30:07|
1614|6002200|160|98020019|160|EC|1||2026-04-16 19:41:02|
3471|6400902|160|87082999|16|PS|XIX||2026-04-15 10:55:01|
1925|6100273|160|73181504|112|PS|XIX||2026-04-16 15:53:01|
1614|6002105|160|98020019|77|EC|1||2026-04-16 16:30:04|
1614|6002110|160|63079099|2|EN|ENOM|NOM-004-SE-2021|2026-04-15 11:37:06|
1614|6002200|160|87082999|95|PS|XIX||2026-04-16 19:41:02|
1759|6000775|160|87082999|32|PS|XIX||2026-04-10 16:39:02|
1614|6002109|160|87082999|25|PS|XIX||2026-04-16 17:35:03|
3153|6005880|240|87088005|6|MA| ||2026-04-10 13:48:09|
1925|6000425|160|85365099|49|EN|U|NOM-003-SCFI-2014|2026-04-15 13:54:05|
1759|6000777|160|87082999|77|PS|XIX||2026-04-10 16:39:03|
1614|6002008|160|87088007|39|EN|X|NOM-050-SCFI-2004|2026-04-08 08:43:03|
1925|6000425|160|98020019|126|EC|1||2026-04-15 13:54:05|
1759|6000775|160|87082999|175|PS|XIX||2026-04-10 16:39:02|
3471|6400898|160|87082999|140|PS|XIX||2026-04-15 00:40:01|
1614|6002014|160|87082999|232|PS|XIX||2026-04-08 09:17:04|
3471|6400902|160|87082999|75|PS|XIX||2026-04-15 10:55:01|
1614|6002190|160|98020019|72|EC|1||2026-04-16 19:40:02|
3577|6300641|521|90178099|9|EN|U|NOM-046-SCFI-1999|2026-04-14 18:30:01|
3577|6300632|521|98020019|44|EC|1||2026-04-15 15:11:01|
3471|6400896|160|98020019|33|EC|1||2026-04-15 00:27:02|
1925|6000423|160|87082999|9|PS|XIX||2026-04-15 19:56:01|
1759|6000775|160|73269099|6|XP|T1|U|2026-04-10 16:39:02|
1925|6100313|160|87082999|39|PS|XIX||2026-04-16 15:53:03|
1759|6000775|160|39269099|4|XP|S3|U|2026-04-10 16:39:02|
1614|6002209|160|87082999|136|PS|XIX||2026-04-16 18:48:02|
1759|6000777|160|85258999|151|EN|X|NOM-208-SCFI-2016|2026-04-10 16:39:03|
1614|6002016|160|39263002|184|EN|X|NOM-050-SCFI-2004|2026-04-08 09:17:06|
1614|6002192|160|39263002|71|PS|XIX||2026-04-16 19:40:01|
1759|6000775|160|83023091|20|PS|XIX||2026-04-10 16:39:02|
1614|6002103|160|87082999|149|PS|XIX||2026-04-16 16:30:04|
1759|6000777|160|39263002|172|EN|X|NOM-050-SCFI-2004|2026-04-10 16:39:03|
1614|6002219|160|83023091|47|PS|XIX||2026-04-16 19:40:03|
1614|6002113|160|87089999|98|EN|X|NOM-050-SCFI-2004|2026-04-16 17:35:04|
1614|6002200|160|87082999|135|PS|XIX||2026-04-16 19:41:02|
1614|6002200|160|83100099|39|PS|XIX||2026-04-16 19:41:02|
1925|6000419|160|87082999|55|PS|XIX||2026-04-15 19:56:01|
1614|6002113|160|87088099|23|EN|X|NOM-050-SCFI-2004|2026-04-16 17:35:04|
1925|6100252|160|85365099|14|EN|U|NOM-024-SCFI-2013|2026-04-08 17:26:01|
3471|6400898|160|90328999|51|PS|XIX||2026-04-15 00:40:01|
1614|6002014|160|98020019|117|EC|1||2026-04-08 09:17:04|
1614|6002111|160|98020019|107|EC|1||2026-04-16 17:35:04|
1759|6000777|160|98020019|278|EC|1||2026-04-10 16:39:03|
3577|6300570|521|98020019|28|EC|1||2026-04-08 14:19:01|
3471|6400900|160|98020019|182|EC|1||2026-04-15 10:55:04|
3471|6400851|160|87088099|20|EN|X|NOM-050-SCFI-2004|2026-04-09 12:33:06|
1925|6100313|160|39263002|43|PS|XIX||2026-04-16 15:53:03|
1925|6100256|160|87082999|27|PS|XIX||2026-04-08 17:00:04|
1614|6002190|160|98020019|112|EC|1||2026-04-16 19:40:02|
1614|6002192|160|87082999|6|PS|XIX||2026-04-16 19:40:01|
3471|6400896|160|87088099|44|EN|X|NOM-050-SCFI-2004|2026-04-15 00:27:02|
3471|6400898|160|98020019|2|EC|1||2026-04-15 00:40:01|
1925|6100273|160|84833004|40|EN|X|NOM-050-SCFI-2004|2026-04-16 15:53:01|
3471|6400902|160|87082999|48|PS|XIX||2026-04-15 10:55:01|
1925|6100256|160|87082999|28|PS|XIX||2026-04-08 17:00:04|
1925|6100277|160|87082999|101|PS|XIX||2026-04-16 18:17:02|
1925|6100250|160|87082999|19|PS|XIX||2026-04-09 09:52:01|
3471|6400900|160|39235001|13|PS|XIX||2026-04-15 10:55:04|
1614|6002012|160|87082999|246|PS|XIX||2026-04-08 09:16:04|
1759|6000777|160|40091203|131|EN|X|NOM-209-SCFI-2017|2026-04-10 16:39:03|
3471|6400899|160|73269099|5|XP|T9|U|2026-04-15 00:41:01|
1614|6002012|160|87082999|76|PS|XIX||2026-04-08 09:16:04|
1614|6002106|160|73269099|4|XP|T3|U|2026-04-15 12:13:01|
1759|6000777|160|87082999|73|PS|XIX||2026-04-10 16:39:03|
1614|6002200|160|98020019|67|EC|1||2026-04-16 19:41:02|
1925|6100273|160|98020019|105|EC|1||2026-04-16 15:53:01|
1614|6002113|160|87082999|41|PS|XIX||2026-04-16 17:35:04|
3471|6400898|160|98020019|87|EC|1||2026-04-15 00:40:01|
1925|6000419|160|87089999|17|EN|X|NOM-050-SCFI-2004|2026-04-15 19:56:01|
1925|6100277|160|98020019|153|EC|1||2026-04-16 18:17:02|
1925|6100256|160|87082999|159|PS|XIX||2026-04-08 17:00:04|
1614|6002106|160|73269099|3|XP|T3|U|2026-04-15 12:13:01|
1614|6002014|160|39263002|203|PS|XIX||2026-04-08 09:17:04|
1925|6000424|160|73269099|3|XP|T9|U|2026-04-15 13:55:02|
1759|6000775|160|87082999|90|PS|XIX||2026-04-10 16:39:02|
1614|6002008|160|87087099|3|EN|X|NOM-086-SCFI-2018|2026-04-08 08:43:03|
1614|6002111|160|87089999|74|EN|X|NOM-050-SCFI-2004|2026-04-16 17:35:04|
1925|6100250|160|39263002|30|EN|U|NOM-050-SCFI-2004|2026-04-09 09:52:01|
1614|6002211|160|98020019|111|EC|1||2026-04-16 18:49:01|
1614|6002016|160|87082999|125|PS|XIX||2026-04-08 09:17:06|
1614|6002107|160|84213199|1|PS|XIX||2026-04-16 16:30:02|
1925|6100273|160|87082999|27|PS|XIX||2026-04-16 15:53:01|
1614|6002109|160|87082999|19|PS|XIX||2026-04-16 17:35:03|
1614|6002108|160|73269099|6|XP|T3|U|2026-04-15 11:37:05|
3577|6300632|521|98020019|37|EC|1||2026-04-15 15:11:01|
3471|6400898|160|87082999|138|PS|XIX||2026-04-15 00:40:01|
1614|6002016|160|87082999|161|PS|XIX||2026-04-08 09:17:06|
1614|6002105|160|98020019|165|EC|1||2026-04-16 16:30:04|
1925|6100254|160|83012002|147|EN|U|NOM-050-SCFI-2004|2026-04-08 16:21:03|
1925|6000415|160|84152001|39|EN|X|NOM-050-SCFI-2004|2026-04-15 13:54:04|
1759|6000775|160|87082999|23|PS|XIX||2026-04-10 16:39:02|
1759|6000774|160|73269099|9|XP|T1|U|2026-04-10 16:39:01|
3577|6300632|521|87089203|28|EN|X|NOM-050-SCFI-2004|2026-04-15 15:11:01|
1614|6002016|160|87088012|169|EN|X|NOM-050-SCFI-2004|2026-04-08 09:17:06|
1925|6000421|160|87082999|36|PS|XIX||2026-04-15 13:54:04|
1759|6000775|160|87082999|183|PS|XIX||2026-04-10 16:39:02|
1614|6002050|160|98020019|47|EC|1||2026-04-14 14:55:03|
1614|6002215|160|87089203|54|EN|X|NOM-050-SCFI-2004|2026-04-16 19:40:02|
3471|6400902|160|87082999|71|PS|XIX||2026-04-15 10:55:01|
3471|6400902|160|87082999|51|PS|XIX||2026-04-15 10:55:01|
1614|6002215|160|98020019|183|EC|1||2026-04-16 19:40:02|
1614|6002111|160|87082999|186|PS|XIX||2026-04-16 17:35:04|
1925|6100252|160|39263002|192|ES|N||2026-04-08 17:26:01|
1925|6100279|160|87082999|11|PS|XIX||2026-04-15 20:55:03|
1614|6002016|160|87089412|195|EN|X|NOM-050-SCFI-2004|2026-04-08 09:17:06|
3471|6400900|160|85365099|50|EN|U|NOM-003-SCFI-2014|2026-04-15 10:55:04|
1614|6002008|160|87082999|24|PS|XIX||2026-04-08 08:43:03|
1759|6000777|160|87082999|106|PS|XIX||2026-04-10 16:39:03|
1925|6000417|160|98020019|133|EC|1||2026-04-15 13:54:06|
3471|6400878|160|84287001|1|PS|XIX||2026-04-08 09:56:05|
3471|6400901|160|73269099|2|XP|T1|U|2026-04-15 10:56:02|
1614|6002016|160|98020019|282|EC|1||2026-04-08 09:17:06|
1614|6002050|160|87082999|82|PS|XIX||2026-04-14 14:55:03|
1614|6002190|160|87082999|158|PS|XIX||2026-04-16 19:40:02|
1925|6100269|160|85044099|78|PS|XIX||2026-04-16 15:12:02|
3577|6300688|521|87089203|35|EN|X|NOM-050-SCFI-2004|2026-04-14 15:20:02|
1925|6100269|160|87089203|25|EN|X|NOM-050-SCFI-2004|2026-04-16 15:12:02|
3471|6400902|160|87082999|70|PS|XIX||2026-04-15 10:55:01|
1614|6002012|160|84836099|212|PS|XIX||2026-04-08 09:16:04|
1614|6002200|160|98020019|70|EC|1||2026-04-16 19:41:02|
3153|6005880|240|87088005|5|PO|629972|FOX FACTORY INC|2026-04-10 13:48:09|
3471|6400900|160|83100099|69|PS|XIX||2026-04-15 10:55:04|
1925|6100252|160|98020019|150|EC|1||2026-04-08 17:26:01|
1759|6000774|160|73269099|9|XP|T3|U|2026-04-10 16:39:01|
3471|6400885|160|84212199|1|EN|X|NOM-050-SCFI-2004|2026-04-16 14:42:02|
1614|6002016|160|87082999|140|PS|XIX||2026-04-08 09:17:06|
1614|6002200|160|98020019|62|EC|1||2026-04-16 19:41:02|
1759|6000775|160|87082999|25|PS|XIX||2026-04-10 16:39:02|
3471|6400902|160|87082999|39|PS|XIX||2026-04-15 10:55:01|
1614|6002209|160|87082999|143|PS|XIX||2026-04-16 18:48:02|
3471|6400903|160|73269099|2|XP|T1|U|2026-04-15 10:56:01|
3471|6400896|160|87082999|2|PS|XIX||2026-04-15 00:27:02|
1647|6009375|240|73269099|1|EO|1||2026-04-15 15:08:07|
1614|6002194|160|87082999|31|PS|XIX||2026-04-16 19:41:02|
3153|6005879|240|87088005|3|TL|USA||2026-04-10 13:48:10|
1925|6000421|160|85122099|90|EN|X|NOM-024-SCFI-2013|2026-04-15 13:54:04|
1614|6002016|160|87083099|214|EN|X|NOM-050-SCFI-2004|2026-04-08 09:17:06|
1647|6009376|240|56090002|1|EN|ENOM|NOM-004-SE-2021|2026-04-15 10:21:03|
1614|6002010|160|87088007|61|EN|X|NOM-050-SCFI-2004|2026-04-08 08:43:02|
1925|6100254|160|87089999|30|EN|X|NOM-050-SCFI-2004|2026-04-08 16:21:03|
1614|6002194|160|87082999|78|PS|XIX||2026-04-16 19:41:02|
1614|6002016|160|87082999|114|PS|XIX||2026-04-08 09:17:06|
1614|6002106|160|73269099|1|XP|T3|U|2026-04-15 12:13:01|
1925|6100250|160|39269099|65|XP|A1|U|2026-04-09 09:52:01|
1614|6002199|160|73269099|4|XP|T1|U|2026-04-16 14:22:03|
3471|6400900|160|87088007|35|PS|XIX||2026-04-15 10:55:04|
3471|6400896|160|98020019|7|EC|1||2026-04-15 00:27:02|
3577|6300688|521|87082999|32|PS|XIX||2026-04-14 15:20:02|
3471|6400900|160|98020019|77|EC|1||2026-04-15 10:55:04|
1614|6002109|160|87089999|45|EN|X|NOM-050-SCFI-2004|2026-04-16 17:35:03|
1614|6002010|160|87082999|8|PS|XIX||2026-04-08 08:43:02|
1614|6002190|160|98020019|77|EC|1||2026-04-16 19:40:02|
1925|6100250|160|87087099|2|EN|X|NOM-086-1-SCFI-2020|2026-04-09 09:52:01|
1614|6002194|160|87082999|53|PS|XIX||2026-04-16 19:41:02|
1759|6000776|160|39269014|4|PS|XIX||2026-04-10 16:39:02|
1759|6000775|160|87088099|44|PS|XIX||2026-04-10 16:39:02|
1614|6002194|160|87082999|45|PS|XIX||2026-04-16 19:41:02|
3577|6300644|521|87089999|1|EN|X|NOM-050-SCFI-2004|2026-04-09 14:37:01|
1614|6002190|160|98020019|133|EC|1||2026-04-16 19:40:02|
1614|6002014|160|98020019|192|EC|1||2026-04-08 09:17:04|
1614|6002113|160|40091203|59|EN|X|NOM-209-SCFI-2017|2026-04-16 17:35:04|
1614|6002194|160|87082999|22|PS|XIX||2026-04-16 19:41:02|
3471|6400896|160|87082999|56|PS|XIX||2026-04-15 00:27:02|
3577|6300688|521|87082999|20|PS|XIX||2026-04-14 15:20:02|
1890|6043918|750|87087099|2|EN|X|NOM-086-1-SCFI-2020|2026-04-16 18:59:01|
1614|6002107|160|87089999|27|EN|X|NOM-050-SCFI-2004|2026-04-16 16:30:02|
1614|6002012|160|39263002|164|PS|XIX||2026-04-08 09:16:04|
1925|6000426|160|73269099|3|XP|T1|U|2026-04-15 13:54:02|
1925|6100250|160|87089904|7|PS|XIX||2026-04-09 09:52:01|
1925|6100275|160|85071099|24|PS|XIX||2026-04-16 15:53:02|
1759|6000775|160|84879099|13|PS|XIX||2026-04-10 16:39:02|
1925|6100254|160|87082999|58|PS|XIX||2026-04-08 16:21:03|
1614|6002219|160|87082999|24|PS|XIX||2026-04-16 19:40:03|
1925|6100254|160|87082999|34|PS|XIX||2026-04-08 16:21:03|
1614|6002198|160|98020019|53|EC|1||2026-04-16 19:41:01|
1759|6000775|160|73269099|6|XP|T9|U|2026-04-10 16:39:02|
1614|6002107|160|87089203|2|EN|X|NOM-050-SCFI-2004|2026-04-16 16:30:02|
1614|6002194|160|98020019|66|EC|1||2026-04-16 19:41:02|
1614|6002193|160|73269099|2|XP|T3|U|2026-04-16 14:22:01|
1925|6000417|160|98020019|124|EC|1||2026-04-15 13:54:06|
1614|6002217|160|85044099|22|EN|X|NOM-024-SCFI-2013|2026-04-16 19:40:03|
1614|6002190|160|98020019|120|EC|1||2026-04-16 19:40:02|
1759|6000614|160|87082999|56|PS|XIX||2026-04-10 16:30:06|
1925|6100271|160|87082999|24|PS|XIX||2026-04-16 15:52:01|
1614|6002016|160|39269099|146|EN|X|NOM-050-SCFI-2004|2026-04-08 09:17:06|
1614|6002217|160|98020019|73|EC|1||2026-04-16 19:40:03|
1925|6100256|160|87082999|100|PS|XIX||2026-04-08 17:00:04|
1925|6100252|160|39263002|54|PS|XIX||2026-04-08 17:26:01|
1925|6100273|160|98020019|151|EC|1||2026-04-16 15:53:01|
1614|6002016|160|87082999|155|PS|XIX||2026-04-08 09:17:06|
1925|6100273|160|98020019|43|EC|1||2026-04-16 15:53:01|
1759|6000614|160|98020019|133|EC|1||2026-04-10 16:30:06|
1925|6100269|160|87089203|1|EN|X|NOM-050-SCFI-2004|2026-04-16 15:12:02|
1614|6002219|160|82060001|38|PS|XIX||2026-04-16 19:40:03|
3471|6400898|160|85269299|12|EN|U|NOM-001-SCFI-2018|2026-04-15 00:40:01|
1925|6000423|160|87082999|46|PS|XIX||2026-04-15 19:56:01|
1614|6002217|160|87082999|109|PS|XIX||2026-04-16 19:40:03|
1925|6000419|160|98020019|122|EC|1||2026-04-15 19:56:01|
1925|6100254|160|70091099|145|EN|U|NOM-024-SCFI-2013|2026-04-08 16:21:03|
1925|6000421|160|98020019|109|EC|1||2026-04-15 13:54:04|
3471|6400871|160|84289099|1|PS|XIX||2026-04-08 09:57:03|
1614|6002198|160|98020019|160|EC|1||2026-04-16 19:41:01|
1925|6100248|160|39263002|94|PS|XIX||2026-04-08 14:04:09|
1614|6002012|160|98020019|274|EC|1||2026-04-08 09:16:04|
1925|6100273|160|98020019|143|EC|1||2026-04-16 15:53:01|
1614|6002007|160|73269099|4|XP|T9|U|2026-04-08 08:43:02|
3471|6400901|160|73269099|2|XP|T9|U|2026-04-15 10:56:02|
1925|6100248|160|83082001|48|EN|X|NOM-050-SCFI-2004|2026-04-08 14:04:09|
1614|6002103|160|98020019|107|EC|1||2026-04-16 16:30:04|
1614|6002105|160|87082999|51|PS|XIX||2026-04-16 16:30:04|
3471|6400901|160|73181599|6|EC|1||2026-04-15 10:56:02|
3471|6400902|160|87082999|86|PS|XIX||2026-04-15 10:55:01|
1614|6002211|160|98020019|135|EC|1||2026-04-16 18:49:01|
1614|6002103|160|87089412|20|EN|X|NOM-050-SCFI-2004|2026-04-16 16:30:04|
1759|6000775|160|87089999|120|EN|X|NOM-050-SCFI-2004|2026-04-10 16:39:02|
3471|6400901|160|73269099|1|XP|T3|U|2026-04-15 10:56:02|
1925|6100248|160|87089203|10|EN|X|NOM-050-SCFI-2004|2026-04-08 14:04:09|
1925|6000417|160|87082999|185|PS|XIX||2026-04-15 13:54:06|
1925|6100248|160|87082999|38|PS|XIX||2026-04-08 14:04:09|
1925|6100248|160|90328999|151|PS|XIX||2026-04-08 14:04:09|
1925|6100313|160|98020019|70|EC|1||2026-04-16 15:53:03|
1614|6002009|160|73269099|4|XP|T9|U|2026-04-08 08:43:01|
3471|6400897|160|73269099|3|XP|T1|U|2026-04-15 00:27:01|
1614|6002008|160|98020019|62|EC|1||2026-04-08 08:43:03|
3471|6400896|160|87089412|22|EN|X|NOM-050-SCFI-2004|2026-04-15 00:27:02|
