Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveContribucion|FormaPago|ImportePago|FechaPagoReal
1614|6003567|160|98020019|41|3|22|134|2026-04-23 11:04:03|
3471|6401080|160|98020019|169|3|22|7|2026-04-29 11:55:03|
1925|6700206|160|98020019|105|3|22|569|2026-04-23 20:27:03|
3471|6400994|160|98020019|82|3|22|53|2026-04-22 23:30:01|
3471|6401100|160|98020019|124|3|22|13|2026-04-29 18:53:02|
1614|6003579|160|98020019|78|3|22|33|2026-04-23 09:09:01|
1614|6002335|160|87082999|11|3|22|1769|2026-04-27 09:15:02|
3471|6401080|160|87088099|94|3|22|1646|2026-04-29 11:55:03|
3471|6401102|160|87082999|74|3|22|242|2026-04-29 18:54:01|
1759|6000777|160|98020019|238|3|0|3|2026-04-10 16:39:03|
1925|6700254|160|87089999|168|3|22|1282|2026-04-29 17:20:04|
1925|6700254|160|98020019|152|3|22|17|2026-04-29 17:20:04|
1925|6000394|160|98020019|158|3|0|661|2026-04-01 12:58:01|
3471|6401098|160|87089999|88|3|22|2214|2026-04-29 18:53:01|
1925|6700294|160|98020019|146|3|22|73|2026-04-29 10:50:04|
3471|6401023|160|40169901|55|3|22|369|2026-04-23 11:58:03|
1614|6002325|160|98020019|195|3|22|272|2026-04-23 17:51:05|
3471|6401051|160|98020019|126|3|22|4947|2026-04-29 12:32:03|
3471|6400994|160|87082999|146|3|22|78|2026-04-22 23:30:01|
3471|6400996|160|98020019|11|3|22|18|2026-04-22 23:30:02|
3471|6401080|160|87089199|25|3|22|21719|2026-04-29 11:55:03|
1614|6003567|160|40169999|105|3|22|311|2026-04-23 11:04:03|
1614|6002233|160|98020019|221|3|22|201|2026-04-21 10:01:02|
3471|6401056|160|73269099|4|6|0|1460|2026-04-29 13:10:02|
3471|6401083|160|56090002|6|6|0|3999|2026-04-29 17:30:04|
1614|6001962|160|98020019|31|3|0|55322|2026-04-06 10:12:02|
1925|6700254|160|98020019|216|3|22|101|2026-04-29 17:20:04|
1925|6700262|160|98020019|174|3|22|1082|2026-04-29 14:06:02|
3471|6400789|160|87088099|100|3|0|11324|2026-04-01 11:54:01|
3471|6401102|160|87082999|174|3|22|50|2026-04-29 18:54:01|
1925|6700294|160|98020019|126|3|22|12|2026-04-29 10:50:04|
1614|6002233|160|98020019|291|3|22|107|2026-04-21 10:01:02|
1925|6700200|160|87082999|4|3|22|403|2026-04-23 20:27:03|
3471|6401102|160|98020019|144|3|22|618|2026-04-29 18:54:01|
1925|6700210|160|87082999|46|3|22|2373|2026-04-23 20:27:01|
1925|6700204|160|98020019|219|3|22|108|2026-04-24 10:16:02|
1925|6700244|160|98020019|73|3|22|2130|2026-04-28 20:00:01|
1925|6700200|160|87082999|16|3|22|1528|2026-04-23 20:27:03|
1614|6002297|160|98020019|188|3|22|107|2026-04-20 16:04:02|
1925|6700262|160|87089999|153|3|22|3606|2026-04-29 14:06:02|
1925|6700252|160|98020019|99|3|22|25|2026-04-28 18:17:02|
1614|6002012|160|87082999|47|3|0|474|2026-04-08 09:16:04|
1925|6700254|160|87089999|76|3|22|218|2026-04-29 17:20:04|
3471|6401096|160|98020019|52|3|22|504|2026-04-29 18:13:02|
1759|6000777|160|98020019|234|3|0|3|2026-04-10 16:39:03|
1925|6700252|160|84123199|27|3|22|874|2026-04-28 18:17:02|
1925|6700262|160|84836099|105|3|22|955|2026-04-29 14:06:02|
3471|6401012|160|73269099|5|6|0|314|2026-04-22 19:32:04|
1925|6700200|160|87082999|64|3|22|265|2026-04-23 20:27:03|
1925|6700244|160|87082999|165|3|22|3495|2026-04-28 20:00:01|
3471|6400996|160|98020019|79|3|22|10297|2026-04-22 23:30:02|
1614|6003554|160|56090002|1|6|0|4408|2026-04-22 20:06:05|
3471|6401051|160|98020019|70|3|22|121|2026-04-29 12:32:03|
3471|6401011|160|87082999|15|3|22|3493|2026-04-23 10:26:05|
1614|6002233|160|87082999|185|3|22|547|2026-04-21 10:01:02|
3471|6401084|160|85371099|153|3|22|2431|2026-04-29 11:55:04|
3471|6401057|160|85365099|67|3|22|632|2026-04-29 13:11:05|
1759|6000777|160|87082999|106|3|0|150|2026-04-10 16:39:03|
3471|6401096|160|40093106|116|3|22|296|2026-04-29 18:13:02|
1614|6002335|160|98020019|58|3|22|140|2026-04-27 09:15:02|
1759|6000777|160|85444299|134|3|0|238|2026-04-10 16:39:03|
3471|6401057|160|87088005|107|3|22|538|2026-04-29 13:11:05|
1925|6700294|160|98020019|214|3|22|260|2026-04-29 10:50:04|
3471|6400992|160|85365099|56|3|22|650|2026-04-22 22:33:02|
3471|6401011|160|87082999|63|3|22|282|2026-04-23 10:26:05|
1925|6700244|160|87088005|25|3|22|2728|2026-04-28 20:00:01|
3471|6400994|160|87089412|49|3|22|15931|2026-04-22 23:30:01|
3471|6400994|160|98020019|85|3|22|36|2026-04-22 23:30:01|
1925|6700244|160|85371099|31|3|22|2231|2026-04-28 20:00:01|
1925|6700202|160|87082999|73|3|22|7877|2026-04-23 20:27:02|
1925|6000480|160|87082999|98|3|22|801|2026-04-24 17:08:02|
3471|6401059|160|87088007|61|3|22|2268|2026-04-29 12:33:03|
3471|6401057|160|98020019|203|3|22|487|2026-04-29 13:11:05|
3471|6400843|160|84833004|16|3|0|18|2026-04-01 16:34:03|
1925|6700254|160|98020019|101|3|22|118|2026-04-29 17:20:04|
3471|6401088|160|84152001|21|3|22|7991|2026-04-29 10:20:05|
1925|6000394|160|98020019|130|3|0|18|2026-04-01 12:58:01|
3471|6401057|160|40093106|71|3|22|641|2026-04-29 13:11:05|
1925|6700259|160|73269099|6|6|0|261|2026-04-29 12:49:03|
1925|6700206|160|98020019|104|3|22|120|2026-04-23 20:27:03|
1925|6700202|160|98020019|109|3|22|126|2026-04-23 20:27:02|
3471|6401102|160|87082999|172|3|22|77|2026-04-29 18:54:01|
1925|6000480|160|87082999|102|3|22|233|2026-04-24 17:08:02|
1925|6000480|160|98020019|70|3|22|278|2026-04-24 17:08:02|
3471|6401089|160|73269099|1|3|0|916|2026-04-29 10:20:05|
1614|6003575|160|87082999|7|3|22|472|2026-04-23 09:10:05|
1925|6000480|160|98020019|277|3|22|121|2026-04-24 17:08:02|
3471|6401090|160|87089999|35|3|22|3944|2026-04-29 10:20:05|
1925|6700254|160|98020019|148|3|22|217|2026-04-29 17:20:04|
1614|6001968|160|98020019|66|3|0|634|2026-04-06 10:13:03|
1925|6700262|160|98020019|100|3|22|20|2026-04-29 14:06:02|
3471|6401057|160|98020019|252|3|22|63|2026-04-29 13:11:05|
1614|6001962|160|87089412|36|3|0|3120|2026-04-06 10:12:02|
1925|6700254|160|98020019|240|3|22|13131|2026-04-29 17:20:04|
3471|6401080|160|98020019|58|3|22|54|2026-04-29 11:55:03|
1925|6000480|160|87082101|34|3|22|3153|2026-04-24 17:08:02|
1614|6003573|160|87082999|13|3|22|930|2026-04-23 09:10:02|
1925|6700254|160|98020019|127|3|22|22|2026-04-29 17:20:04|
3471|6400996|160|98020019|91|3|22|145|2026-04-22 23:30:02|
1614|6002241|160|87089999|28|3|22|98|2026-04-21 10:02:03|
1925|6700254|160|98020019|147|3|22|1322|2026-04-29 17:20:04|
1925|6000481|160|73269099|11|6|0|645|2026-04-24 17:08:01|
1925|6700206|160|87082999|15|3|22|1522|2026-04-23 20:27:03|
3471|6401090|160|87082999|31|3|22|1461|2026-04-29 10:20:05|
1925|6700254|160|98020019|112|3|22|6|2026-04-29 17:20:04|
1614|6001961|160|73269099|4|3|0|223|2026-04-06 10:12:02|
3471|6401057|160|87089203|23|3|22|490|2026-04-29 13:11:05|
3471|6401057|160|98020019|163|3|22|13|2026-04-29 13:11:05|
1614|6001966|160|98020019|116|3|0|149|2026-04-06 10:13:02|
3471|6401057|160|98020019|139|3|22|27|2026-04-29 13:11:05|
1925|6700254|160|98020019|222|3|22|567|2026-04-29 17:20:04|
1925|6000480|160|98020019|233|3|22|362|2026-04-24 17:08:02|
1614|6003568|160|73269099|2|3|0|407|2026-04-23 08:47:01|
1925|6700252|160|87088005|41|3|22|3036|2026-04-28 18:17:02|
1614|6002174|160|98020019|81|3|22|374|2026-04-20 16:19:02|
1614|6003585|160|87082999|91|3|22|2266|2026-04-23 09:09:04|
1925|6700250|160|87082999|55|3|22|5237|2026-04-28 20:01:01|
1614|6003558|160|73269099|7|6|0|311|2026-04-23 08:47:05|
1925|6000480|160|87082999|82|3|22|10|2026-04-24 17:08:02|
1925|6700262|160|87089999|103|3|22|255|2026-04-29 14:06:02|
3471|6401057|160|85124001|248|3|22|23114|2026-04-29 13:11:05|
1614|6001962|160|87082999|19|3|0|436|2026-04-06 10:12:02|
3471|6401098|160|85122099|97|3|22|1464|2026-04-29 18:53:01|
3471|6401098|160|87089999|25|3|22|3944|2026-04-29 18:53:01|
3471|6400849|160|87089412|33|3|0|4569|2026-04-01 23:18:01|
1614|6002333|160|87083099|31|3|22|108|2026-04-27 09:15:03|
1925|6700262|160|87089412|129|3|22|1349|2026-04-29 14:06:02|
3471|6401021|160|98020019|8|3|22|9|2026-04-23 11:58:04|
1925|6700206|160|87082101|62|3|22|6890|2026-04-23 20:27:03|
3471|6401090|160|87082999|16|3|22|2261|2026-04-29 10:20:05|
3496|6000419|850|98020019|53|3|0|751|2026-04-21 10:38:03|
1925|6000480|160|98020019|289|3|22|116|2026-04-24 17:08:02|
1925|6700254|160|85371006|171|3|22|652|2026-04-29 17:20:04|
1614|6003579|160|87089999|33|3|22|207|2026-04-23 09:09:01|
3471|6400988|160|40091102|78|3|22|169|2026-04-22 21:37:02|
1925|6700262|160|98020019|77|3|22|84|2026-04-29 14:06:02|
3471|6401082|160|98020019|204|3|22|228|2026-04-29 18:13:05|
1614|6001966|160|87089999|3|3|0|3|2026-04-06 10:13:02|
3471|6401057|160|98020019|191|3|22|40|2026-04-29 13:11:05|
3471|6401106|160|87082999|22|3|22|1554|2026-04-29 19:45:01|
3471|6400789|160|85371099|39|3|0|1216|2026-04-01 11:54:01|
3471|6401082|160|39269029|148|3|22|57|2026-04-29 18:13:05|
3471|6401082|160|87082999|81|3|22|909|2026-04-29 18:13:05|
3471|6400988|160|98020019|10|3|22|62|2026-04-22 21:37:02|
1925|6700206|160|84213199|2|3|22|108|2026-04-23 20:27:03|
1925|6700244|160|87082999|106|3|22|333|2026-04-28 20:00:01|
1614|6002237|160|98020019|34|3|22|6354|2026-04-21 10:02:02|
1925|6000476|160|83023091|66|3|22|130|2026-04-24 17:09:04|
1614|6002341|160|87082999|77|3|22|568|2026-04-27 09:16:01|
1614|6002323|160|98020019|106|3|22|415|2026-04-23 17:51:05|
1614|6002315|160|40093106|38|3|22|168|2026-04-20 15:18:02|
1925|6700262|160|87089999|107|3|22|272|2026-04-29 14:06:02|
1925|6700260|160|98020019|101|3|22|78|2026-04-29 13:55:04|
1614|6001960|160|98020019|159|3|0|75|2026-04-01 10:31:03|
3471|6401057|160|98020019|135|3|22|27|2026-04-29 13:11:05|
1925|6700244|160|85371006|11|3|22|1314|2026-04-28 20:00:01|
1614|6001960|160|87082999|42|3|0|1082|2026-04-01 10:31:03|
3471|6401080|160|40091102|111|3|22|299|2026-04-29 11:55:03|
3043|6001077|523|73269099|1|3|0|3|2026-04-28 16:27:01|
3471|6401023|160|87089412|71|3|22|36736|2026-04-23 11:58:03|
1614|6002325|160|98020019|173|3|22|136|2026-04-23 17:51:05|
1614|6002363|160|87089999|47|3|22|177|2026-04-27 07:56:01|
3496|6000419|850|98020019|45|3|0|17|2026-04-21 10:38:03|
1614|6002247|160|87089412|17|3|22|1419|2026-04-21 10:02:04|
1925|6700254|160|87082999|63|3|22|70|2026-04-29 17:20:04|
1614|6002323|160|87082999|54|3|22|3530|2026-04-23 17:51:05|
3471|6401023|160|98020019|19|3|22|214|2026-04-23 11:58:03|
1925|6700254|160|98020019|233|3|22|45|2026-04-29 17:20:04|
1925|6700244|160|87082999|134|3|22|249|2026-04-28 20:00:01|
1614|6001960|160|83100099|70|3|0|70|2026-04-01 10:31:03|
3471|6401053|160|40093205|37|3|22|1663|2026-04-29 12:32:05|
3471|6401106|160|87082999|26|3|22|343|2026-04-29 19:45:01|
1925|6100252|160|39263002|189|3|0|141|2026-04-08 17:26:01|
3471|6401080|160|90328999|107|3|22|1803|2026-04-29 11:55:03|
1925|6700254|160|98020019|149|3|22|1240|2026-04-29 17:20:04|
3471|6400994|160|98020019|80|3|22|267|2026-04-22 23:30:01|
1925|6700206|160|98020019|92|3|22|706|2026-04-23 20:27:03|
1925|6700294|160|87082999|83|3|22|11922|2026-04-29 10:50:04|
1614|6003585|160|40169999|119|3|22|93|2026-04-23 09:09:04|
1614|6002247|160|87088005|53|3|22|2556|2026-04-21 10:02:04|
3471|6401090|160|87082999|84|3|22|343|2026-04-29 10:20:05|
1614|6002323|160|98020019|66|3|22|18|2026-04-23 17:51:05|
1925|6000480|160|98020019|293|3|22|127|2026-04-24 17:08:02|
1925|6700242|160|40169999|6|3|22|227|2026-04-28 18:17:04|
3471|6401102|160|85071099|5|3|22|12444|2026-04-29 18:54:01|
3471|6400789|160|87082999|55|3|0|2542|2026-04-01 11:54:01|
3471|6401100|160|87082999|76|3|22|623|2026-04-29 18:53:02|
3471|6401100|160|85365099|60|3|22|632|2026-04-29 18:53:02|
1614|6001818|160|87089999|176|3|0|2045|2026-04-07 12:20:11|
3471|6401102|160|87089412|37|3|22|8035|2026-04-29 18:54:01|
3471|6401080|160|98020019|158|3|22|323|2026-04-29 11:55:03|
1925|6000480|160|87082999|30|3|22|520|2026-04-24 17:08:02|
1614|6002329|160|85122099|123|3|22|2338|2026-04-23 18:49:03|
3471|6401061|160|87082999|28|3|22|1468|2026-04-29 17:30:05|
1614|6002326|160|73269099|2|3|0|2998|2026-04-23 16:49:02|
1925|6700213|160|40169999|188|3|22|19|2026-04-23 14:19:01|
3471|6401090|160|87082999|52|3|22|578|2026-04-29 10:20:05|
1925|6700206|160|87089999|120|3|22|569|2026-04-23 20:27:03|
1925|6000480|160|40169999|107|3|22|12|2026-04-24 17:08:02|
1925|6700242|160|85371006|3|3|22|15927|2026-04-28 18:17:04|
3471|6401080|160|87089999|71|3|22|538|2026-04-29 11:55:03|
1925|6000394|160|87082999|195|3|0|131|2026-04-01 12:58:01|
1925|6700294|160|98020019|158|3|22|127|2026-04-29 10:50:04|
1925|6700244|160|87089999|43|3|22|438|2026-04-28 20:00:01|
1925|6000394|160|98020019|170|3|0|14|2026-04-01 12:58:01|
1925|6700244|160|98020019|82|3|22|54|2026-04-28 20:00:01|
1925|6700254|160|98020019|125|3|22|11|2026-04-29 17:20:04|
1925|6700210|160|87082999|43|3|22|2625|2026-04-23 20:27:01|
1614|6002232|160|73269099|6|6|0|653|2026-04-20 16:43:01|
1925|6700254|160|98020019|239|3|22|13113|2026-04-29 17:20:04|
1925|6000474|160|98020019|183|3|22|6|2026-04-24 17:09:03|
3471|6400992|160|87088005|170|3|22|228|2026-04-22 22:33:02|
1925|6700294|160|98020019|115|3|22|54|2026-04-29 10:50:04|
1925|6700206|160|98020019|172|3|22|25|2026-04-23 20:27:03|
3471|6400988|160|87089999|156|3|22|6000|2026-04-22 21:37:02|
3471|6401080|160|98020019|66|3|22|1240|2026-04-29 11:55:03|
1925|6700254|160|87082999|68|3|22|935|2026-04-29 17:20:04|
1614|6001818|160|94019999|200|6|0|97|2026-04-07 12:20:11|
3471|6401088|160|90271001|1|3|22|3151|2026-04-29 10:20:05|
3471|6401098|160|87089999|48|3|22|1613|2026-04-29 18:53:01|
1614|6001960|160|40091102|27|3|0|462|2026-04-01 10:31:03|
3043|6001115|523|73269099|1|3|0|3|2026-04-30 11:13:02|
1925|6700294|160|98020019|141|3|22|3|2026-04-29 10:50:04|
1614|6002325|160|85365099|75|3|22|588|2026-04-23 17:51:05|
1925|6700206|160|85371006|11|3|22|1268|2026-04-23 20:27:03|
1925|6700253|160|73269099|8|6|0|7|2026-04-29 12:49:02|
1614|6003582|160|73269099|5|3|0|211|2026-04-22 20:47:02|
1614|6002320|160|73269099|3|6|0|483|2026-04-23 16:49:03|
3471|6401059|160|87082999|13|3|22|309|2026-04-29 12:33:03|
1925|6700210|160|87089904|22|3|22|4770|2026-04-23 20:27:01|
3471|6400988|160|87082999|120|3|22|659|2026-04-22 21:37:02|
1925|6700242|160|85365099|19|3|22|590|2026-04-28 18:17:04|
3471|6401055|160|98020019|84|3|22|70|2026-04-29 13:11:05|
3471|6400804|160|98020019|240|3|0|48|2026-04-02 01:05:02|
1925|6700246|160|98020019|118|3|22|169|2026-04-28 20:00:02|
1925|6700246|160|98020019|162|3|22|236|2026-04-28 20:00:02|
1925|6100248|160|98020019|345|3|0|10341|2026-04-08 14:04:09|
1925|6700254|160|98020019|99|3|22|154|2026-04-29 17:20:04|
3471|6401082|160|87082101|129|3|22|1390|2026-04-29 18:13:05|
3577|6300621|521|85371004|12|3|0|19|2026-04-22 17:02:01|
3496|6000321|850|85365099|23|3|0|98|2026-04-21 12:53:07|
1614|6002339|160|85365099|47|3|22|638|2026-04-27 09:16:02|
3577|6300793|521|76090002|9|6|0|759|2026-04-23 12:32:01|
1614|6003585|160|98020019|67|3|22|120|2026-04-23 09:09:04|
1614|6002339|160|98020019|111|3|22|64|2026-04-27 09:16:02|
3471|6401011|160|39269029|85|3|22|66|2026-04-23 10:26:05|
1925|6700213|160|87089999|424|3|22|22|2026-04-23 14:19:01|
1925|6700242|160|98020019|95|3|22|48|2026-04-28 18:17:04|
3471|6401102|160|98020019|145|3|22|430|2026-04-29 18:54:01|
1614|6001818|160|98020019|252|3|0|88|2026-04-07 12:20:11|
3471|6401053|160|98020019|69|3|22|1240|2026-04-29 12:32:05|
3471|6401098|160|87082999|78|3|22|108|2026-04-29 18:53:01|
1614|6001818|160|98020019|308|3|0|31|2026-04-07 12:20:11|
1925|6700254|160|87088007|28|3|22|3614|2026-04-29 17:20:04|
3471|6401082|160|87089999|133|3|22|1295|2026-04-29 18:13:05|
3471|6401015|160|87082999|119|3|22|80|2026-04-23 11:15:03|
3471|6401011|160|87088099|25|3|22|3408|2026-04-23 10:26:05|
1614|6002339|160|87082999|23|3|22|1683|2026-04-27 09:16:02|
1925|6700208|160|87082999|36|3|22|156|2026-04-23 20:27:02|
1614|6002321|160|98020019|106|3|22|1417|2026-04-23 17:51:04|
3471|6401051|160|87089999|40|3|22|1438|2026-04-29 12:32:03|
3471|6401021|160|83082001|19|3|22|107|2026-04-23 11:58:04|
1925|6700213|160|87089999|472|3|22|483|2026-04-23 14:19:01|
3471|6401080|160|98020019|56|3|22|26|2026-04-29 11:55:03|
1925|6700254|160|87082999|176|3|22|191|2026-04-29 17:20:04|
1614|6001818|160|40169999|115|3|0|674|2026-04-07 12:20:11|
1925|6700246|160|87082999|32|3|22|541|2026-04-28 20:00:02|
3471|6401100|160|40169999|97|3|22|121|2026-04-29 18:53:02|
3471|6400752|160|87088007|76|3|0|4378|2026-04-01 16:33:04|
3471|6401102|160|87082999|201|3|22|470|2026-04-29 18:54:01|
3471|6401082|160|87082999|71|3|22|302|2026-04-29 18:13:05|
3043|6001040|523|56090002|1|3|0|7220|2026-04-22 16:21:02|
3471|6401015|160|98020019|72|3|22|18|2026-04-23 11:15:03|
1614|6002339|160|85444299|8|3|22|392|2026-04-27 09:16:02|
1925|6000476|160|87082201|50|3|22|38|2026-04-24 17:09:04|
3471|6401021|160|40091102|115|3|22|514|2026-04-23 11:58:04|
3471|6401051|160|98020019|71|3|22|151|2026-04-29 12:32:03|
3471|6401015|160|87089999|44|3|22|111|2026-04-23 11:15:03|
1614|6002297|160|83023091|124|3|22|154|2026-04-20 16:04:02|
1614|6002339|160|85124001|85|3|22|9306|2026-04-27 09:16:02|
3471|6401102|160|87082999|215|3|22|312|2026-04-29 18:54:01|
1614|6001818|160|87082999|121|3|0|100|2026-04-07 12:20:11|
3471|6401080|160|87088099|15|3|22|6921|2026-04-29 11:55:03|
1925|6700244|160|87089199|39|3|22|23614|2026-04-28 20:00:01|
1925|6000394|160|87082999|42|3|0|1076|2026-04-01 12:58:01|
3471|6401102|160|98020019|151|3|22|27|2026-04-29 18:54:01|
1925|6700250|160|87082999|42|3|22|352|2026-04-28 20:01:01|
1614|6002233|160|83023091|16|3|22|178|2026-04-21 10:01:02|
3471|6401023|160|98020019|7|3|22|579|2026-04-23 11:58:03|
1925|6700254|160|98020019|120|3|22|11|2026-04-29 17:20:04|
1925|6000474|160|87089999|35|3|22|1543|2026-04-24 17:09:03|
1614|6002321|160|87082999|24|3|22|431|2026-04-23 17:51:04|
1925|6700254|160|83082001|4|3|22|59|2026-04-29 17:20:04|
3471|6401023|160|98020019|34|3|22|494|2026-04-23 11:58:03|
1925|6000480|160|87089412|126|3|22|561|2026-04-24 17:08:02|
3471|6401090|160|98020019|86|3|22|584|2026-04-29 10:20:05|
3471|6401057|160|98020019|184|3|22|7|2026-04-29 13:11:05|
1925|6000394|160|85389001|14|3|0|83|2026-04-01 12:58:01|
3471|6401080|160|87082999|43|3|22|6598|2026-04-29 11:55:03|
3471|6401080|160|87088007|91|3|22|2835|2026-04-29 11:55:03|
1614|6001818|160|94019999|141|3|0|219|2026-04-07 12:20:11|
3471|6401102|160|84833004|71|3|22|54|2026-04-29 18:54:01|
1925|6700294|160|85269299|38|3|22|1215|2026-04-29 10:50:04|
1614|6002247|160|87089203|11|3|22|27339|2026-04-21 10:02:04|
3496|6000321|850|98020019|59|3|0|3|2026-04-21 12:53:07|
1614|6002339|160|85365099|48|3|22|655|2026-04-27 09:16:02|
1925|6700208|160|39263002|25|3|22|409|2026-04-23 20:27:02|
1614|6002243|160|87089199|26|3|22|725|2026-04-21 10:02:02|
1614|6002339|160|87082999|80|3|22|3642|2026-04-27 09:16:02|
1925|6000476|160|98020019|178|3|22|40|2026-04-24 17:09:04|
1614|6002317|160|98020019|75|3|22|84|2026-04-20 15:18:03|
3471|6401106|160|87082999|10|3|22|716|2026-04-29 19:45:01|
3471|6401102|160|87082999|219|3|22|13|2026-04-29 18:54:01|
1925|6100248|160|98020019|273|3|0|8|2026-04-08 14:04:09|
3471|6401052|160|73269099|6|6|0|320|2026-04-29 12:32:03|
1925|6700294|160|87082999|2|3|22|206|2026-04-29 10:50:04|
1925|6100254|160|87082999|56|3|0|237|2026-04-08 16:21:03|
3471|6401053|160|39235001|59|3|22|323|2026-04-29 12:32:05|
3471|6401051|160|87089199|32|3|22|4344|2026-04-29 12:32:03|
1614|6002298|160|73269099|3|3|0|105|2026-04-20 14:08:07|
1925|6000476|160|87082999|130|3|22|136|2026-04-24 17:09:04|
3471|6401090|160|87082999|15|3|22|716|2026-04-29 10:20:05|
1614|6003585|160|40091102|9|3|22|611|2026-04-23 09:09:04|
1614|6003585|160|87082999|97|3|22|711|2026-04-23 09:09:04|
1925|6700244|160|87089999|6|3|22|397|2026-04-28 20:00:01|
1614|6002172|160|87082999|171|3|22|1257|2026-04-20 16:19:03|
1925|6000478|160|87089999|46|3|22|3563|2026-04-24 17:09:03|
3471|6401051|160|98020019|62|3|22|94|2026-04-29 12:32:03|
3471|6401053|160|98020019|71|3|22|1515|2026-04-29 12:32:05|
3496|6000302|850|87082999|39|3|0|19|2026-04-01 13:03:12|
3471|6401080|160|98020019|179|3|22|13|2026-04-29 11:55:03|
3471|6401098|160|87082999|20|3|22|4749|2026-04-29 18:53:01|
3496|6000302|850|98020019|91|3|0|417|2026-04-01 13:03:12|
1925|6700260|160|87089199|45|3|22|21719|2026-04-29 13:55:04|
1925|6700254|160|98020019|226|3|22|269|2026-04-29 17:20:04|
1614|6003584|160|73269099|3|3|0|202|2026-04-22 20:06:01|
1925|6700202|160|98020019|151|3|22|36|2026-04-23 20:27:02|
3471|6401090|160|87082999|67|3|22|312|2026-04-29 10:20:05|
1614|6003585|160|87082999|125|3|22|447|2026-04-23 09:09:04|
1925|6000480|160|98020019|253|3|22|10|2026-04-24 17:08:02|
3471|6401087|160|73269099|1|3|0|469|2026-04-29 11:42:04|
1614|6002329|160|98020019|87|3|22|133|2026-04-23 18:49:03|
1925|6000478|160|87082999|6|3|22|839|2026-04-24 17:09:03|
3471|6401055|160|85365099|49|3|22|4693|2026-04-29 13:11:05|
1925|6700254|160|98020019|117|3|22|67|2026-04-29 17:20:04|
1614|6001818|160|39263002|157|3|0|419|2026-04-07 12:20:11|
3471|6401053|160|87082999|5|3|22|450|2026-04-29 12:32:05|
3471|6401098|160|87082999|12|3|22|533|2026-04-29 18:53:01|
1614|6001818|160|87089999|169|3|0|273|2026-04-07 12:20:11|
3471|6401053|160|87089412|31|3|22|6337|2026-04-29 12:32:05|
1925|6700254|160|98020019|98|3|22|28|2026-04-29 17:20:04|
1614|6002170|160|87082999|103|3|22|50|2026-04-20 16:19:01|
1614|6002331|160|87089412|18|3|22|5968|2026-04-23 17:52:04|
1614|6002339|160|49019991|84|3|22|56|2026-04-27 09:16:02|
1614|6002243|160|87082999|6|3|22|113|2026-04-21 10:02:02|
1614|6002321|160|98020019|78|3|22|18|2026-04-23 17:51:04|
1925|6700244|160|87089999|50|3|22|210|2026-04-28 20:00:01|
3471|6401068|160|84313999|7|3|0|1650|2026-04-24 15:17:02|
1614|6002170|160|87082999|143|3|22|144|2026-04-20 16:19:01|
