Patente|Pedimento|SeccionAduanera|FechaFacturacion|NumeroFactura|TerminoFacturacion|MonedaFacturacion|ValorDolares|ValorMonedaExtranjera|PaisFacturacion|EntidadFedFacturacion|IndentFiscalProveedor|ProveedorMercancia|CalleProveedor|NumInteriorProveedor|NumExteriorProveedor|CpProveedor|MunicipioProveedor|FechaPagoReal
1614|6002211|160||COVE2681SLZC8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 18:49:01|
1925|6000477|160|2026-03-27|COVE2681NLSF6|CIF|USD|309.48|309.48|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-24 17:09:02|
1614|6002308|160||COVE2681ZDK24|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:08:03|
1614|6002303|160||COVE26820AJ81|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:04:02|
1614|6002208|160||COVE2681SM0D8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 11:09:01|
1925|6700210|160|2026-03-24|COVE2681M5QV4|CIF|USD|19276.47|19276.47|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 20:27:01|
1925|6100277|160|2026-03-13|COVE2680M1GO3|CIF|USD|65625.48|65625.48|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-16 18:17:02|
1925|6100308|160|2026-03-18|COVE2681QS8H1|CIF|USD|312.04|312.04|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-17 13:29:08|
1614|6002317|160||COVE2681ZHOD8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 15:18:03|
1925|6700200|160|2026-03-24|COVE2681L4T63|CIF|USD|50868.95|50868.95|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 20:27:03|
3577|6300709|521|2026-03-03|COVE2681V26K3|DAP|USD|410.00|410.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-16 15:39:01|
1614|6002247|160||COVE26820ZF34|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-21 10:02:04|
1614|6002310|160||COVE2681ZE8X3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:09:02|
3471|6400902|160|2026-03-10|COVE2680YBM37|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 10:55:01|
1614|6002192|160||COVE2681SNYA2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 19:40:01|
1614|6002105|160||COVE2681KNAG7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 16:30:04|
1614|6002297|160||COVE26820ALL2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:04:02|
1614|6002232|160||COVE26820ZI27|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:43:01|
1614|6002110|160||COVE2681KN4I1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 11:37:06|
1614|6002320|160||COVE26825YRL1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 16:49:03|
1614|6003585|160||COVE268209E51|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:09:04|
1614|6003566|160||COVE26820AM01|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 20:06:02|
1925|6000481|160|2026-03-27|COVE2681OGIT2|CIF|USD|330.75|330.75|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-24 17:08:01|
1614|6002323|160||COVE26825YQC1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 17:51:05|
3471|6400997|160|2026-03-26|COVE2681OP8D5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 19:32:03|
1925|6000479|160|2026-03-27|COVE2681O85V3|CIF|USD|1309.48|1309.48|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-24 17:09:02|
1925|6000476|160|2026-03-27|COVE2681MR452|CIF|USD|74537.50|74537.50|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-24 17:09:04|
1614|6002312|160||COVE2681ZF1P8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:09:04|
1614|6002235|160||COVE26820ZHR3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-21 10:01:03|
1614|6003568|160||COVE26820ALO3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 08:47:01|
1614|6002166|160||COVE268209GC4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:19:03|
1614|6002103|160||COVE2681KNBQ2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 16:30:04|
1925|6700203|160|2026-03-24|COVE2681LQNK1|CIF|USD|270.78|270.78|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 16:43:01|
1614|6002296|160||COVE26820AM26|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:08:05|
1614|6003572|160||COVE26820AKW4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 20:06:03|
1925|6000478|160|2026-03-27|COVE2681ON597|CIF|USD|69780.66|69780.66|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-24 17:09:03|
1925|6000421|160|2026-03-12|COVE2680PYKB5|CIF|USD|69887.12|69887.12|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 13:54:04|
3577|6300793|521|2026-04-02|COVE26829A748|DAP|USD|5243.00|5243.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-23 12:32:01|
1614|6002191|160||COVE2681SNYE6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 09:08:01|
1614|6002209|160||COVE2681SM057|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 18:48:02|
3471|6400946|160|2026-03-21|COVE26815JAC7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 14:11:01|
1614|6002168|160||COVE268209G82|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:19:01|
3471|6400897|160|2026-03-10|COVE2681HT1W6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 00:27:01|
1614|6002210|160||COVE2681SLZI1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 14:23:01|
1614|6002325|160||COVE26825YQ07|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 17:51:05|
3471|6400989|160|2026-03-26|COVE2681MSL42|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 23:29:01|
3471|6400898|160|2026-03-10|COVE2680TPX92|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 00:40:01|
1614|6002170|160||COVE268209E12|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:19:01|
1925|6700215|160|2026-03-26|COVE2681MON22|CIF|USD|44193.81|44193.81|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 14:49:02|
1925|6000474|160|2026-03-27|COVE2681MNHT5|CIF|USD|96781.23|96781.23|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-24 17:09:03|
1614|6002328|160||COVE26825YNR4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 16:49:04|
1925|6000480|160|2026-03-27|COVE2681OVUR1|CIF|USD|24742.40|24742.40|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-24 17:08:02|
1614|6002163|160||COVE268209H31|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:20:02|
1614|6002313|160||COVE2681ZGMC6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 15:18:02|
3471|6400900|160|2026-03-10|COVE2681KYBH5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 10:55:04|
1614|6002302|160||COVE26820AJA2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:08:06|
1925|6000475|160|2026-03-27|COVE2681MR1E1|CIF|USD|678.41|678.41|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-24 17:09:01|
3471|6401060|160|2026-04-02|COVE26825S9J6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-29 17:30:04|
3471|6400942|160|2026-03-21|COVE268177M14|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 13:44:03|
1925|6700208|160|2026-03-24|COVE2681M4127|CIF|USD|79833.33|79833.33|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 20:27:02|
3471|6400940|160|2026-03-21|COVE2681QDKJ4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 12:39:03|
3471|6400714|160|2026-02-11|COVE2680Z1CB7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 11:51:04|
1925|6700251|160|2026-03-31|COVE26828N245|CIF|USD|131.46|131.46|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-28 16:26:03|
3496|6000321|850||COVE268240LJ4|DAP| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-04-21 12:53:07|
1614|6003569|160||COVE26820AL67|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 10:28:03|
3471|6401066|160|2026-03-28|COVE2681VKYI8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 19:31:01|
3471|6400962|160|2026-03-23|COVE2681X5CU3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 19:48:01|
1614|6002236|160||COVE26820ZHJ5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:43:03|
1614|6002196|160||COVE2681SNVW1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 19:41:01|
3471|6400991|160|2026-03-26|COVE26825P563|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-22 22:33:01|
3471|6400998|160|2026-03-18|COVE2681W6TU5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 15:35:03|
1925|6000425|160|2026-03-12|COVE2680Q7V43|CIF|USD|52150.77|52150.77|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 13:54:05|
1925|6100272|160|2026-03-13|COVE2680MEMR6|CIF|USD|52.08|52.08|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 20:55:01|
1925|6700294|160|2026-03-31|COVE2682DOHU5|CIF|USD|19176.04|19176.04|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-29 10:50:04|
3471|6400838|160|2026-03-04|COVE2680O1RU1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 16:34:01|
1925|6700202|160|2026-03-24|COVE2681LC203|CIF|USD|72943.00|72943.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 20:27:02|
3471|6400961|160|2026-03-23|COVE2681MQCR1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 19:48:02|
3471|6400840|160|2026-03-04|COVE2680QB2N5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 16:34:02|
3577|6300618|521|2026-03-21|COVE2682ALZM6|DAP|USD|217.80|217.80|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-29 14:02:02|
1647|6009459|240|2026-04-22|COVE2682ABSZ4|DPU|USD|1680.00|1680.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-04-23 13:23:08|
1614|6002219|160||COVE2681SLUG2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 19:40:03|
1614|6002218|160||COVE2681SLUM8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 14:24:02|
3577|6300713|521|2026-04-03|COVE2681VUZ87|DAP|USD|349.20|349.20|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-16 16:57:02|
3471|6401010|160|2026-03-25|COVE2681TN524|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 11:32:03|
3471|6400961|160|2026-03-23|COVE2681MQD76|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 19:48:02|
3471|6400750|160|2026-02-07|COVE2680YS934|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 18:25:04|
1614|6002112|160||COVE2681KN387|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 11:37:07|
1614|6002246|160||COVE26820ZF54|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 18:37:04|
1614|6002109|160||COVE2681KNA21|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 17:35:03|
3471|6401051|160|2026-04-02|COVE2682AJA15|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-29 12:32:03|
3471|6400808|160|2026-02-25|COVE2680IGFL2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-02 00:48:03|
1614|6002216|160||COVE2681SLUV8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 14:24:01|
1614|6003571|160||COVE26820AKY7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 09:09:05|
3577|6300487|521|2026-03-12|COVE2680QAB16|DAP|USD|1300.95|1300.95|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-08 11:46:02|
1925|6700248|160|2026-03-31|COVE2682DRF04|CIF|USD|56621.93|56621.93|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-28 20:00:02|
3043|6001042|523|2026-04-07|COVE2682897I3|DPU|USD|2352.00|2352.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-04-22 16:20:02|
3471|6400972|160|2026-03-23|COVE2681WGQO6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 19:50:02|
3471|6401016|160|2026-03-25|COVE2681TNNZ1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 14:42:01|
3471|6400852|160|2026-03-05|COVE2680HQP91|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 20:47:01|
1925|6000479|160|2026-03-27|COVE2681O8618|CIF|USD|984.90|984.90|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-24 17:09:02|
1614|6002331|160||COVE26825YP82|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 17:52:04|
1614|6001953|160||COVE26813JQ05|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-06 10:11:01|
1925|6100275|160|2026-03-13|COVE2680OSQ22|CIF|USD|55580.31|55580.31|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-16 15:53:02|
1614|6002243|160||COVE26820ZI42|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-21 10:02:02|
1925|6000417|160|2026-03-12|COVE2680PU0U6|CIF|USD|57569.68|57569.68|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 13:54:06|
1925|6700256|160|2026-04-07|COVE2682C0NH1|CIF|USD|13388.78|13388.78|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-29 13:55:03|
1614|6002012|160||COVE26819LUF1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 09:16:04|
3471|6400973|160|2026-03-25|COVE2681YWQ98|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-18 13:39:02|
1925|6000426|160|2026-03-12|COVE2680NZAJ7|CIF|USD|807.28|807.28|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-15 13:54:02|
3577|6300622|521|2026-03-30|COVE2681AKU05|DAP|USD|9699.00|9699.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-08 11:47:01|
1925|6700241|160|2026-03-31|COVE26828GO21|CIF|USD|122.82|122.82|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-28 16:25:02|
1614|6002209|160||COVE2681SLZZ7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 18:48:02|
3043|6000990|523|2026-04-07|COVE2681TVPF3|DPU|USD|2352.00|2352.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-04-15 21:01:20|
1614|6003556|160||COVE2681ZE957|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-23 08:47:04|
3471|6400878|160|2026-02-26|COVE26819G1J1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-08 09:56:05|
3471|6400949|160|2026-03-21|COVE26815OOY8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 13:23:09|
1614|6002239|160||COVE26820ZG55|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-21 10:02:05|
3471|6400750|160|2026-02-07|COVE2680YS903|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 18:25:04|
1925|6100306|160|2026-03-18|COVE26815UQM5|CIF|USD|1310.52|1310.52|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-17 13:16:07|
1614|6002200|160||COVE2681SNXI1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-16 19:41:02|
1925|6700199|160|2026-03-24|COVE2681L2IH7|CIF|USD|821.42|821.42|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-23 16:31:03|
1925|6700247|160|2026-03-31|COVE26828LIT4|CIF|USD|131.46|131.46|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-28 16:25:06|
1647|6007985|240|2026-03-30|COVE26813YCG2|DPU|USD|588.00|588.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD, YUHANG ECONOMIC DEVELOPMENT ZONE||116|311100|ZHEJIANG|2026-04-01 14:14:02|
1925|6100275|160|2026-03-13|COVE2680OSQ52|CIF|USD|91512.29|91512.29|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-04-16 15:53:02|
1614|6002167|160||COVE268209G76|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 14:21:05|
3471|6400753|160|2026-02-07|COVE26810JXV5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-01 16:33:03|
1614|6002334|160||COVE268277B25|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-25 13:02:01|
3577|6300741|521|2026-04-15|COVE26820Z1E1|DAP|USD|41871.50|41871.50|CHN| |02118055030006929|ZHEJIANG JESSICA TRANSMISSION CO.,LTD|LIUJIANYUAN, XIANGMEI ROAD||55|311199|ZHEJIANG|2026-04-22 11:51:01|
1614|6002315|160||COVE2681ZH787|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 15:18:02|
3577|6300621|521|2026-03-27|COVE2681WQ7G6|DAP|USD|4089.83|4089.83|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-04-22 17:02:01|
1614|6002117|160||COVE2681JE7Z7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-14 12:19:05|
3471|6400945|160|2026-03-21|COVE26818EV96|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-17 13:23:08|
1614|6002234|160||COVE26820ZHI6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-20 16:43:02|
3471|6400805|160|2026-02-25|COVE2680P0917|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-02 01:06:01|
1614|6002102|160||COVE2681KNBZ4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-04-15 11:36:04|
