Pedimento,Fechapago,Fechaentrada,Tipocambio,Clave,Patente,Aduana,Seccion,Val.Seguros,Seguros,Fletes,Embalajes,Otrosincrementables,PRV,IVAPRV,CNT,DTA,Factura,Fecha,TipocambioFact,Claveproveedor,Incoterm,MonedaFact.,FactorMon.Fact.,EDocument,Material,CantidadUMTarifa,UMTarifa,CantidadComercial,UMComercial,CANTIDADaDESCARGAR,UMDescarga, ValorEUR ,IDENTIFICADORAF,Fraccion(+NICO),Paisorigen,EQUIPOOMAT,Metodovaloracion,Serie,PesoGross,PesoNeto,DescripcionPed,Secuencia,V1IMMEXORFC,BULTOS,TIPOBULTO,OBSERVACIONES,ORDENDECOMPRA,FRACCIONR8,PERMISOR8,PARTIDAR8,MARCA,MODELO
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,EMPAQUE DEL TANQUE DE GASOLINA,6.48000,1,240.000,6,240.000,6,,,98020019,CHN,,6,,21041.000,,,218,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,ARNES DE CABLES,108.00000,1,120.000,6,120.000,6,,,98020019,CHN,,6,,21041.000,,,200,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,FARO,36.12000,1,84.000,6,84.000,6,,,85122099,CHN,,6,,21041.000,,,45,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,PARTE DE LA CARROCERIA,10.00000,6,10.000,6,10.000,6,,,87082999,CHN,,6,,21041.000,,,31,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,PUERTA,5.00000,6,5.000,6,5.000,6,,,87082919,CHN,,6,,21041.000,,,41,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,ESPEJO,68.80000,1,80.000,6,80.000,6,,,98020019,CHN,,6,,21041.000,,,53,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,TUBO PREFORMADO,20.00000,6,20.000,6,20.000,6,,,87089999,CHN,,6,,21041.000,,,67,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,TORNILLO DE ACERO DE USO AUTOMOTRIZ,0.48000,1,240.000,6,240.000,6,,,98020019,CHN,,6,,21041.000,,,164,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,BUJE DE LA COLUMNA DE DIRECCION,1.20000,1,240.000,6,240.000,6,,,84833004,CHN,,6,,21041.000,,,146,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,TUBOS PREFORMADOS PARA REFRIGERANTE,120.00000,6,120.000,6,120.000,6,,,87089999,CHN,,6,,21041.000,,,122,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,RADIADOR,70.00000,6,70.000,6,70.000,6,,,87089199,CHN,,6,,21041.000,,,107,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,ENSAMBLE DE MONTAJE DE VOLANTE,40.00000,6,40.000,6,40.000,6,,,87089412,CHN,,6,,21041.000,,,16,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,MANGUITO DE CAUCHO,1.44000,1,720.000,6,720.000,6,,,40169901,CHN,,6,,21041.000,,,58,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,TORNILLO DE ACERO DE USO AUTOMOTRIZ,0.24000,1,240.000,6,240.000,6,,,98020019,CHN,,6,,21041.000,,,163,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,PERNO DE USO AUTOMOTRIZ,0.72000,1,720.000,6,720.000,6,,,98020019,CHN,,6,,21041.000,,,158,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,TUBO DE CAUCHO,45.36000,1,120.000,6,120.000,6,,,40093106,CHN,,6,,21041.000,,,26,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,GUARDABARROS,72.00000,6,72.000,6,72.000,6,,,87082901,CHN,,6,,21041.000,,,81,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,PARTE DE LA CARROCERIA,240.00000,6,240.000,6,240.000,6,,,87082999,CHN,,6,,21041.000,,,62,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,TUERCA,2.04000,1,2040.000,6,2040.000,6,,,98020019,CHN,,6,,21041.000,,,214,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,CONTROLADOR,80.00000,6,80.000,6,80.000,6,,,90328999,CHN,,6,,21041.000,,,102,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,TORNILLO DE ACERO DE USO AUTOMOTRIZ,1.44000,1,720.000,6,720.000,6,,,98020019,CHN,,6,,21041.000,,,166,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,DISPOSITIVO ANTIVIBRACION,72.00000,1,120.000,6,120.000,6,,,40169999,CHN,,6,,21041.000,,,141,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,COLUMNA DE DIRECCION,20.00000,6,20.000,6,20.000,6,,,87089412,CHN,,6,,21041.000,,,17,,,,,,,,,,
6000111,2026-01-29 11:24:04,2026-01-29 10:33:00,17.59900,IN,1925,16,0,0,0,0,0,0,,,0,,COVE267X1IW55,2025-12-27,,91330100757206158,CIF,USD,,,INTERRUPTOR AUTOMOTRIZ,3.60000,1,120.000,6,120.000,6,,,85365099,CHN,,6,,21041.000,,,105,,,,,,,,,,
6400122,2026-01-05 12:13:03,2026-01-05 12:01:30,17.92480,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267W8L698,2025-11-28,,91330100757206158,CIF, ,,,SISTEMA DE SUMINISTRO DE AIRE,1.00000,6,1.000,12,1.000,12,,,84158299,CHN,,6,,19213.390,,,1,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,SOPORTE DE METAL,4.00000,1,200.000,6,200.000,6,,,73269099,CHN,,6,,6507.500,,,14,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,SOPORTE DE METAL,2.00000,1,10.000,6,10.000,6,,,73269099,CHN,,6,,6507.500,,,12,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,SOPORTE DE METAL,4.00000,1,200.000,6,200.000,6,,,73269099,CHN,,6,,6507.500,,,17,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,CINTA ADHESIVA,6.00000,1,300.000,6,300.000,6,,,39191001,CHN,,6,,6507.500,,,3,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,SOPORTE DE METAL,8.00000,1,400.000,6,400.000,6,,,73269099,CHN,,6,,6507.500,,,8,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,SOPORTE DE METAL,4.00000,1,200.000,6,200.000,6,,,73269099,CHN,,6,,6507.500,,,15,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,SOPORTE DE METAL,8.00000,1,400.000,6,400.000,6,,,73269099,CHN,,6,,6507.500,,,9,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,ACCESORIOS PARA CONEXION DE PLASTICO,16.00000,1,800.000,6,800.000,6,,,39174001,CHN,,6,,6507.500,,,1,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,CINTA ADHESIVA,6.00000,1,300.000,6,300.000,6,,,39191001,CHN,,6,,6507.500,,,2,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,CINTA AUTOADHESIVA,20.00000,1,1000.000,6,1000.000,6,,,39191001,CHN,,6,,6507.500,,,20,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,SOPORTE DE METAL,8.00000,1,400.000,6,400.000,6,,,73269099,CHN,,6,,6507.500,,,5,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,SOPORTE DE METAL,2.00000,1,10.000,6,10.000,6,,,73269099,CHN,,6,,6507.500,,,11,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,SOPORTE DE METAL,4.00000,1,200.000,6,200.000,6,,,73269099,CHN,,6,,6507.500,,,19,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,SOPORTE DE METAL,4.00000,1,200.000,6,200.000,6,,,73269099,CHN,,6,,6507.500,,,18,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,SOPORTE DE METAL,8.00000,1,400.000,6,400.000,6,,,73269099,CHN,,6,,6507.500,,,7,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,SOPORTE DE METAL,8.00000,1,400.000,6,400.000,6,,,73269099,CHN,,6,,6507.500,,,4,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,SOPORTE DE METAL,2.00000,1,10.000,6,10.000,6,,,73269099,CHN,,6,,6507.500,,,10,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,SOPORTE DE METAL,2.00000,1,10.000,6,10.000,6,,,73269099,CHN,,6,,6507.500,,,13,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,SOPORTE DE METAL,8.00000,1,400.000,6,400.000,6,,,73269099,CHN,,6,,6507.500,,,6,,,,,,,,,,
6000246,2026-01-28 12:50:05,2026-01-28 12:38:37,17.59900,A1,3471,16,0,0,0,0,0,0,,,0,,COVE267WX18A6,2025-12-26,,91330100757206158,CIF, ,,,SOPORTE DE METAL,4.00000,1,200.000,6,200.000,6,,,73269099,CHN,,6,,6507.500,,,16,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,272.00000,6,272.000,6,272.000,6,,,87082999,CHN,,6,,23937.000,,,47,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,MANUFACTURA DE ACERO,5.44000,1,272.000,6,272.000,6,,,98020019,CHN,,6,,23937.000,,,93,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,ESCAPE,136.00000,6,136.000,6,136.000,6,,,87089203,CHN,,6,,23937.000,,,90,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,43,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA PARA VEHICULOS AUTOMOTORES,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,60,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,26,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,48.00000,6,48.000,6,48.000,6,,,87082999,CHN,,6,,23937.000,,,41,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,27,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,46.00000,6,46.000,6,46.000,6,,,87082999,CHN,,6,,23937.000,,,80,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,28,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,10,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,272.00000,6,272.000,6,272.000,6,,,87082999,CHN,,6,,23937.000,,,48,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA PARA VEHICULOS AUTOMOTORES,544.00000,6,544.000,6,544.000,6,,,87082999,CHN,,6,,23937.000,,,55,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,40.00000,6,40.000,6,40.000,6,,,87082999,CHN,,6,,23937.000,,,86,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,84,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,RIN CON NEUMATICO,80.00000,6,80.000,6,80.000,6,,,87087099,CHN,,6,,23937.000,,,88,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,96.00000,6,96.000,6,96.000,6,,,87082999,CHN,,6,,23937.000,,,40,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,40.00000,6,40.000,6,40.000,6,,,87082999,CHN,,6,,23937.000,,,64,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA PARA VEHICULOS AUTOMOTORES,340.00000,6,340.000,6,340.000,6,,,87082999,CHN,,6,,23937.000,,,54,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,108.00000,6,108.000,6,108.000,6,,,87082999,CHN,,6,,23937.000,,,37,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,46.00000,6,46.000,6,46.000,6,,,87082999,CHN,,6,,23937.000,,,76,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,13,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,16,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,24,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,69,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,68.00000,6,68.000,6,68.000,6,,,87082999,CHN,,6,,23937.000,,,9,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,46.00000,6,46.000,6,46.000,6,,,87082999,CHN,,6,,23937.000,,,32,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,76.00000,6,76.000,6,76.000,6,,,87082999,CHN,,6,,23937.000,,,29,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,44,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,12,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,6,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,68.00000,6,68.000,6,68.000,6,,,87082999,CHN,,6,,23937.000,,,65,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,14,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,68.00000,6,68.000,6,68.000,6,,,87082999,CHN,,6,,23937.000,,,68,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,18,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,33,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,272.00000,6,272.000,6,272.000,6,,,87082999,CHN,,6,,23937.000,,,49,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE LA CARROCERIA,136.00000,6,136.000,6,136.000,6,,,87082999,CHN,,6,,23937.000,,,8,,,,,,,,,,
6400180,2026-01-16 10:11:02,2026-01-16 09:35:43,17.90750,IN,3471,16,0,0,0,0,0,0,,,0,,COVE267WI7ZD4,2025-12-21,,91330100757206158,CIF, ,,,PARTE DE CARROCERIA,68.00000,6,68.000,6,68.000,6,,,87082999,CHN,,6,,23937.000,,,83,,,,,,,,,,
