Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveContribucion|FormaPago|ImportePago|FechaPagoReal
3471|5600946|160|87088005|117|3|0|57|2025-11-28 20:35:00|
3471|5600945|160|73181599|12|6|0|9|2025-11-27 18:24:02|
1925|5001374|160|39199099|87|3|0|215|2025-11-01 11:06:01|
1925|5700369|160|39235001|27|3|0|19|2025-11-21 18:50:03|
3471|5600950|160|87088099|81|3|0|2083|2025-11-27 18:19:02|
1925|5700359|160|87082999|45|3|0|776|2025-11-21 11:54:06|
1925|5001374|160|87088099|245|3|0|894|2025-11-01 11:06:01|
3897|5611429|240|00000000|1|6|6|1589875|2025-11-07 15:30:12|
1925|5700371|160|87082919|14|3|0|2178|2025-11-21 18:43:02|
3471|5600944|160|87082999|94|3|0|288|2025-11-27 19:08:01|
1925|5700357|160|39173999|143|3|0|429|2025-11-21 11:53:02|
1925|5001374|160|39269099|201|3|0|85|2025-11-01 11:06:01|
3471|5600946|160|98020019|156|3|0|26|2025-11-28 20:35:00|
1925|5700316|160|39269029|118|3|0|51|2025-11-28 11:26:01|
3471|5600778|160|85122002|125|3|0|3556|2025-11-21 18:31:03|
1925|5001428|160|73269099|4|3|0|114|2025-11-19 12:00:03|
3471|5600944|160|87089999|150|3|0|483|2025-11-27 19:08:01|
3471|5600951|160|73269099|2|3|0|431|2025-11-27 17:47:14|
1925|5001374|160|87082101|163|3|0|3076|2025-11-01 11:06:01|
1925|5700359|160|73181599|67|6|0|51|2025-11-21 11:54:06|
3471|5600944|160|87082999|110|3|0|172|2025-11-27 19:08:01|
3471|5600778|160|87088005|252|3|0|7071|2025-11-21 18:31:03|
1925|5001374|160|39199099|87|6|0|346|2025-11-01 11:06:01|
1637|5201476|521|85365099|11|3|0|908|2025-11-06 23:20:01|
1925|5700347|160|39199099|52|6|0|225|2025-11-24 13:15:00|
3471|5600944|160|94019999|170|3|0|245|2025-11-27 19:08:01|
3471|5600778|160|87082999|241|3|0|2825|2025-11-21 18:31:03|
3577|5102319|521|87082919|4|3|0|808|2025-11-03 11:59:01|
3471|5600947|160|73269099|2|3|0|859|2025-11-28 20:17:01|
1925|5700316|160|87088005|116|3|0|418|2025-11-28 11:26:01|
1925|5700281|160|73181599|147|6|0|23|2025-11-19 10:04:02|
1925|5700331|160|73181606|38|3|0|93|2025-11-21 12:15:02|
3471|5600944|160|87089999|158|3|0|1336|2025-11-27 19:08:01|
1925|5700307|160|73269099|1|6|0|2071|2025-11-28 11:14:02|
1925|5001374|160|73181599|27|6|0|124|2025-11-01 11:06:01|
1925|5700331|160|87088005|75|3|0|4140|2025-11-21 12:15:02|
3471|5600946|160|98020019|219|3|0|9|2025-11-28 20:35:00|
1925|5700347|160|87089999|60|3|0|4618|2025-11-24 13:15:00|
1925|5001374|160|85371099|293|3|0|2005|2025-11-01 11:06:01|
3577|5102337|521|85291009|28|3|0|39|2025-11-05 11:14:03|
3471|5600778|160|90328999|308|3|0|144|2025-11-21 18:31:03|
3471|5600942|160|87082999|4|3|0|1129|2025-11-27 18:24:03|
1925|5700357|160|39269099|187|3|0|243|2025-11-21 11:53:02|
3577|5102337|521|73182403|16|3|0|12|2025-11-05 11:14:03|
1925|5700309|160|73269099|1|6|0|773|2025-11-28 11:14:04|
3471|5600944|160|98020019|218|3|0|619|2025-11-27 19:08:01|
1925|5700365|160|87082201|42|3|0|210|2025-11-21 13:40:02|
3471|5600778|160|87082999|189|3|0|49|2025-11-21 18:31:03|
3471|5600946|160|84073304|34|3|0|113389|2025-11-28 20:35:00|
1925|5700304|160|73181606|1|3|0|129|2025-11-28 11:04:02|
1925|5001374|160|39199099|137|3|0|54|2025-11-01 11:06:01|
1925|5700357|160|39199099|127|6|0|31|2025-11-21 11:53:02|
3471|5600944|160|87082999|95|3|0|219|2025-11-27 19:08:01|
3471|5600778|160|87089999|280|3|0|168|2025-11-21 18:31:03|
1925|5001374|160|87089412|97|3|0|9968|2025-11-01 11:06:01|
3577|5102333|521|84672902|1|3|0|2873|2025-11-05 15:32:01|
3471|5600778|160|87082999|232|3|0|3059|2025-11-21 18:31:03|
3471|5600950|160|87088099|80|3|0|2023|2025-11-27 18:19:02|
1925|5001421|160|84879006|28|3|0|32|2025-11-19 12:01:02|
3897|5611271|240|00000000|1|6|6|1585027|2025-11-03 16:00:09|
3471|5600950|160|87082999|52|3|0|47|2025-11-27 18:19:02|
3471|5600946|160|87082999|98|3|0|192|2025-11-28 20:35:00|
1925|5700361|160|87082999|8|3|0|297|2025-11-21 13:26:01|
1925|5700331|160|73181599|26|3|0|217|2025-11-21 12:15:02|
3471|5600944|160|87089999|154|3|0|5635|2025-11-27 19:08:01|
3471|5600942|160|87082999|7|3|0|614|2025-11-27 18:24:03|
1925|5001374|160|73182403|65|3|0|31|2025-11-01 11:06:01|
1925|5700355|160|40169901|2|3|0|28|2025-11-20 11:41:02|
1925|5700293|160|87082999|7|3|0|723|2025-11-27 10:15:02|
3471|5600764|160|40169999|43|3|0|21|2025-11-19 19:00:03|
1925|5001374|160|73181599|27|3|0|77|2025-11-01 11:06:01|
1925|5001374|160|39269099|61|3|0|20|2025-11-01 11:06:01|
1925|5700369|160|87089203|17|3|0|276|2025-11-21 18:50:03|
3471|5600950|160|40169304|16|3|0|50|2025-11-27 18:19:02|
3471|5600778|160|98020019|103|3|0|102|2025-11-21 18:31:03|
1925|5001374|160|73181599|23|6|0|515|2025-11-01 11:06:01|
3471|5600950|160|87088005|68|3|0|2691|2025-11-27 18:19:02|
3471|5600944|160|98020019|214|3|0|1164|2025-11-27 19:08:01|
3471|5600768|160|39269099|5|3|0|78|2025-11-19 16:47:03|
1925|5700281|160|73181599|11|6|0|61|2025-11-19 10:04:02|
1925|5700318|160|87089999|1|3|0|1330|2025-11-28 11:24:02|
3471|5600950|160|94019999|108|3|0|1607|2025-11-27 18:19:02|
1925|5001374|160|87082919|197|3|0|8765|2025-11-01 11:06:01|
3471|5600778|160|85071099|123|3|0|7778|2025-11-21 18:31:03|
1925|5700320|160|87082999|40|3|0|362|2025-11-28 11:22:01|
1925|5700367|160|87085099|34|3|0|10930|2025-11-21 18:30:05|
3577|5102337|521|87082999|40|3|0|11|2025-11-05 11:14:03|
1925|5001374|160|73181599|9|3|0|31|2025-11-01 11:06:01|
3471|5600776|160|39199099|150|3|0|160|2025-11-21 18:08:02|
3471|5600950|160|87082999|64|3|0|1095|2025-11-27 18:19:02|
3471|5600778|160|87082999|227|3|0|100|2025-11-21 18:31:03|
1925|5001374|160|87082999|240|3|0|313|2025-11-01 11:06:01|
1925|5700306|160|73181606|30|6|0|291|2025-11-28 11:04:03|
1925|5700316|160|87088005|108|3|0|740|2025-11-28 11:26:01|
1925|5700281|160|73182403|47|3|0|14|2025-11-19 10:04:02|
3471|5600764|160|73181599|58|6|0|246|2025-11-19 19:00:03|
1925|5700351|160|87082999|24|3|0|251|2025-11-28 14:22:01|
1925|5700306|160|73181606|29|3|0|129|2025-11-28 11:04:03|
3577|5102331|521|87082101|1|3|0|28019|2025-11-03 16:09:01|
1925|5700335|160|87082999|40|3|0|533|2025-11-21 12:21:01|
1925|5700315|160|73181599|9|3|0|17|2025-11-28 11:31:02|
3471|5600776|160|87082999|110|3|0|676|2025-11-21 18:08:02|
3577|5102337|521|87089999|48|3|0|21|2025-11-05 11:14:03|
1925|5001374|160|73181599|15|3|0|365|2025-11-01 11:06:01|
1925|5700271|160|39269099|148|3|0|5|2025-11-19 09:42:02|
3471|5600948|160|87082999|28|3|0|1894|2025-11-27 18:38:02|
3471|5600778|160|87088099|259|3|0|1000|2025-11-21 18:31:03|
1925|5001374|160|87082999|242|3|0|36|2025-11-01 11:06:01|
1925|5700306|160|73181599|12|6|0|104|2025-11-28 11:04:03|
1925|5700351|160|87082999|52|3|0|788|2025-11-28 14:22:01|
3471|5600778|160|98020019|249|3|0|1598|2025-11-21 18:31:03|
3471|5600778|160|87089999|277|3|0|34|2025-11-21 18:31:03|
3471|5600946|160|98020019|162|3|0|259|2025-11-28 20:35:00|
1925|5700306|160|73181599|20|6|0|570|2025-11-28 11:04:03|
1925|5001374|160|39199099|136|3|0|31|2025-11-01 11:06:01|
1925|5700331|160|73181599|32|3|0|62|2025-11-21 12:15:02|
3471|5600950|160|94019999|112|3|0|9|2025-11-27 18:19:02|
1925|5700349|160|40093106|17|3|0|743|2025-11-24 13:18:01|
1925|5001374|160|39199099|91|3|0|138|2025-11-01 11:06:01|
1925|5001374|160|73181599|25|6|0|544|2025-11-01 11:06:01|
1925|5700349|160|87082919|37|3|0|3689|2025-11-24 13:18:01|
3471|5600949|160|63079099|4|6|0|975|2025-11-27 18:39:02|
1925|5700331|160|73072202|52|6|0|599|2025-11-21 12:15:02|
1925|5001374|160|39269099|270|3|0|867|2025-11-01 11:06:01|
1925|5700306|160|73182999|56|3|0|583|2025-11-28 11:04:03|
3471|5600950|160|98020019|138|3|0|20253|2025-11-27 18:19:02|
3471|5600768|160|87082999|65|3|0|1126|2025-11-19 16:47:03|
3471|5600778|160|94019999|317|3|0|329|2025-11-21 18:31:03|
1925|5700316|160|85129007|12|3|0|72|2025-11-28 11:26:01|
3471|5600950|160|85371006|40|3|0|10098|2025-11-27 18:19:02|
1925|5001374|160|85365099|124|3|0|530|2025-11-01 11:06:01|
1925|5700371|160|83021002|9|3|0|2010|2025-11-21 18:43:02|
1925|5700306|160|85371099|80|3|0|2349|2025-11-28 11:04:03|
1925|5700271|160|87082919|119|3|0|3629|2025-11-19 09:42:02|
1925|5001374|160|73181599|37|6|0|198|2025-11-01 11:06:01|
3577|5102343|521|84073304|1|3|0|9659|2025-11-04 15:46:01|
1925|5700271|160|85365099|71|3|0|329|2025-11-19 09:42:02|
3471|5600946|160|94019999|143|3|0|1727|2025-11-28 20:35:00|
1925|5700331|160|87088007|72|3|0|3463|2025-11-21 12:15:02|
3897|5611341|240|00000000|1|3|6|592701|2025-11-05 11:01:07|
3471|5600950|160|87088005|72|3|0|928|2025-11-27 18:19:02|
1925|5700308|160|73181606|28|3|0|434|2025-11-28 11:14:03|
1925|5001421|160|87082999|47|3|0|474|2025-11-19 12:01:02|
3471|5600787|160|87082999|162|3|0|369|2025-11-20 10:54:04|
3471|5600946|160|98020019|218|3|0|34|2025-11-28 20:35:00|
1925|5700302|160|73182403|46|3|0|88|2025-11-28 11:39:01|
1925|5001374|160|73181599|228|6|0|1391|2025-11-01 11:06:01|
3471|5600778|160|87082999|299|3|0|189|2025-11-21 18:31:03|
3471|5600948|160|87082999|58|3|0|202|2025-11-27 18:38:02|
1925|5700271|160|87082999|43|3|0|870|2025-11-19 09:42:02|
1925|5001374|160|73181599|7|3|0|15|2025-11-01 11:06:01|
1925|5001374|160|73181606|42|3|0|184|2025-11-01 11:06:01|
1925|5700271|160|87089203|35|3|0|15320|2025-11-19 09:42:02|
1925|5700310|160|87089904|6|3|0|1682|2025-11-28 11:13:02|
1925|5700331|160|73181599|19|3|0|217|2025-11-21 12:15:02|
1925|5001374|160|39269099|179|3|0|29|2025-11-01 11:06:01|
1925|5700320|160|87082999|41|3|0|592|2025-11-28 11:22:01|
3471|5600946|160|87082999|66|3|0|816|2025-11-28 20:35:00|
3471|5600776|160|87082999|135|3|0|1002|2025-11-21 18:08:02|
1925|5001421|160|85182202|79|3|0|1681|2025-11-19 12:01:02|
3471|5600946|160|87088099|122|3|0|8449|2025-11-28 20:35:00|
1925|5700310|160|87082999|3|3|0|1256|2025-11-28 11:13:02|
1925|5001374|160|87088005|176|3|0|306|2025-11-01 11:06:01|
1925|5700287|160|87089412|11|3|0|10495|2025-11-26 17:43:03|
3471|5600945|160|73269099|6|6|0|7|2025-11-27 18:24:02|
1925|5700367|160|87082919|54|3|0|8711|2025-11-21 18:30:05|
1925|5001374|160|73182403|152|6|0|272|2025-11-01 11:06:01|
1925|5001374|160|87089999|116|3|0|3057|2025-11-01 11:06:01|
1925|5100854|160|73182102|10|3|0|19|2025-11-19 11:25:05|
3471|5600946|160|98020019|187|3|0|21|2025-11-28 20:35:00|
1925|5700357|160|73181606|41|3|0|143|2025-11-21 11:53:02|
1925|5001374|160|39199099|184|3|0|31|2025-11-01 11:06:01|
1925|5700308|160|87088099|20|3|0|12200|2025-11-28 11:14:03|
3471|5600946|160|98020019|210|3|0|155|2025-11-28 20:35:00|
1925|5100856|160|87082919|208|3|0|10945|2025-11-19 11:27:03|
1925|5100856|160|73181599|23|3|0|280|2025-11-19 11:27:03|
1925|5700297|160|87085099|46|6|0|587|2025-11-27 13:25:01|
3471|5600950|160|98020019|128|3|0|26|2025-11-27 18:19:02|
1925|5001374|160|39199099|134|6|0|12|2025-11-01 11:06:01|
1925|5700345|160|87082999|15|3|0|2242|2025-11-22 10:59:02|
1925|5700312|160|73181504|42|3|0|3|2025-11-28 11:37:01|
1925|5100854|160|87082901|30|3|0|384|2025-11-19 11:25:05|
1925|5001374|160|39199099|88|3|0|8|2025-11-01 11:06:01|
3471|5600944|160|40093106|16|3|0|417|2025-11-27 19:08:01|
3471|5600789|160|87085099|183|6|0|3706|2025-11-19 18:29:04|
1925|5700320|160|87089999|5|3|0|209|2025-11-28 11:22:01|
3471|5600778|160|98020019|75|3|0|21|2025-11-21 18:31:03|
3577|5102337|521|39173999|1|3|0|27|2025-11-05 11:14:03|
1925|5700304|160|87089999|30|3|0|12|2025-11-28 11:04:02|
1925|5700318|160|87082999|5|3|0|330|2025-11-28 11:24:02|
1925|5001421|160|40093106|87|3|0|234|2025-11-19 12:01:02|
1925|5001421|160|39199099|95|3|0|5|2025-11-19 12:01:02|
1925|5700320|160|87082999|59|3|0|209|2025-11-28 11:22:01|
1925|5700306|160|87089999|52|3|0|223|2025-11-28 11:04:03|
3577|5102337|521|85129007|24|3|0|4|2025-11-05 11:14:03|
3471|5600776|160|87089412|121|3|0|6697|2025-11-21 18:08:02|
3471|5600952|160|84073304|1|3|0|113389|2025-11-27 17:41:05|
1925|5100854|160|73181599|109|3|0|305|2025-11-19 11:25:05|
1925|5700297|160|87082999|9|3|0|298|2025-11-27 13:25:01|
1925|5700302|160|40169999|145|3|0|36|2025-11-28 11:39:01|
3471|5600789|160|94019999|227|3|0|320|2025-11-19 18:29:04|
1925|5700306|160|39269099|112|3|0|1120|2025-11-28 11:04:03|
1925|5700357|160|87089412|102|3|0|171|2025-11-21 11:53:02|
3577|5102319|521|87082919|2|3|0|808|2025-11-03 11:59:01|
1925|5700312|160|87082999|62|3|0|326|2025-11-28 11:37:01|
3471|5600946|160|83023091|30|3|0|369|2025-11-28 20:35:00|
3471|5600776|160|98020019|40|3|0|60|2025-11-21 18:08:02|
1925|5001421|160|39269020|31|3|0|293|2025-11-19 12:01:02|
3471|5600946|160|87082999|58|3|0|309|2025-11-28 20:35:00|
1925|5700302|160|84836099|47|3|0|2023|2025-11-28 11:39:01|
1925|5001374|160|73269099|209|3|0|312|2025-11-01 11:06:01|
1925|5700357|160|73181599|175|3|0|19|2025-11-21 11:53:02|
1925|5700316|160|87087006|41|3|0|227|2025-11-28 11:26:01|
3471|5600789|160|87081099|123|6|0|28|2025-11-19 18:29:04|
1925|5700302|160|87082919|137|3|0|7383|2025-11-28 11:39:01|
3471|5600944|160|94019999|189|3|0|86|2025-11-27 19:08:01|
1925|5001425|160|87082999|35|3|0|52|2025-11-19 12:01:01|
1925|5700306|160|73182999|56|6|0|939|2025-11-28 11:04:03|
3471|5600778|160|87082999|303|3|0|174|2025-11-21 18:31:03|
1925|5001374|160|87082999|237|3|0|188|2025-11-01 11:06:01|
1925|5700297|160|87089999|18|3|0|850|2025-11-27 13:25:01|
3471|5600946|160|87082999|74|3|0|228|2025-11-28 20:35:00|
1925|5001421|160|94012001|71|3|0|806|2025-11-19 12:01:02|
1925|5700361|160|85122002|28|3|0|1185|2025-11-21 13:26:01|
3471|5600946|160|87089999|138|3|0|518|2025-11-28 20:35:00|
1925|5700297|160|90271001|2|3|0|3147|2025-11-27 13:25:01|
1925|5001374|160|84836099|67|3|0|640|2025-11-01 11:06:01|
3471|5600789|160|87082999|164|3|0|47|2025-11-19 18:29:04|
1925|5700306|160|73181599|16|3|0|169|2025-11-28 11:04:03|
1925|5700357|160|73181599|21|3|0|458|2025-11-21 11:53:02|
1925|5700304|160|87082999|17|3|0|723|2025-11-28 11:04:02|
3471|5600946|160|98020019|146|3|0|107|2025-11-28 20:35:00|
1925|5700279|160|73181599|67|6|0|38|2025-11-19 09:58:02|
3471|5600948|160|40169304|1|3|0|133|2025-11-27 18:38:02|
1925|5700289|160|87082201|31|3|0|817|2025-11-26 17:57:07|
1925|5001374|160|73182403|68|3|0|23|2025-11-01 11:06:01|
1925|5700302|160|73269099|34|3|0|193|2025-11-28 11:39:01|
3471|5600947|160|73269099|3|6|0|330|2025-11-28 20:17:01|
3471|5600787|160|87082999|198|3|0|62|2025-11-20 10:54:04|
1925|5100856|160|73262006|54|6|0|9|2025-11-19 11:27:03|
1925|5700320|160|87082999|9|3|0|167|2025-11-28 11:22:01|
1925|5700302|160|40169901|2|3|0|36|2025-11-28 11:39:01|
1925|5001374|160|73181606|43|6|0|231|2025-11-01 11:06:01|
1925|5700343|160|87082901|18|3|0|625|2025-11-22 10:57:01|
1925|5700316|160|87088007|37|3|0|383|2025-11-28 11:26:01|
1925|5700359|160|87089999|7|3|0|369|2025-11-21 11:54:06|
3471|5600946|160|98020019|190|3|0|9|2025-11-28 20:35:00|
3471|5600944|160|98020019|229|3|0|60|2025-11-27 19:08:01|
1925|5700289|160|87082999|8|3|0|1220|2025-11-26 17:57:07|
1925|5700316|160|87089999|16|3|0|162|2025-11-28 11:26:01|
1925|5700357|160|87082999|150|3|0|1292|2025-11-21 11:53:02|
3577|5102337|521|87089999|56|3|0|37|2025-11-05 11:14:03|
1925|5700292|160|39232991|2|3|0|101|2025-11-27 10:15:01|
3471|5600946|160|39269099|9|3|0|43|2025-11-28 20:35:00|
1925|5700281|160|87082999|63|3|0|711|2025-11-19 10:04:02|
1925|5100856|160|87082922|100|6|0|1989|2025-11-19 11:27:03|
1925|5700320|160|87082999|53|3|0|292|2025-11-28 11:22:01|
1925|5700293|160|94019999|17|3|0|462|2025-11-27 10:15:02|
1925|5001374|160|73181599|32|3|0|46|2025-11-01 11:06:01|
1925|5700357|160|39269099|186|3|0|243|2025-11-21 11:53:02|
1925|5700306|160|73269099|144|3|0|60|2025-11-28 11:04:03|
1925|5700362|160|73269099|1|3|0|1900|2025-11-21 13:25:02|
3471|5600948|160|40169999|6|3|0|155|2025-11-27 18:38:02|
1925|5700297|160|85182202|38|6|0|1846|2025-11-27 13:25:01|
1925|5700343|160|87082919|51|3|0|14593|2025-11-22 10:57:01|
3471|5600944|160|87082999|102|3|0|111|2025-11-27 19:08:01|
1925|5700350|160|87082999|8|3|0|1296|2025-11-24 13:18:02|
1925|5001374|160|87082999|86|3|0|362|2025-11-01 11:06:01|
1925|5700316|160|39199099|72|3|0|32|2025-11-28 11:26:01|
1925|5700293|160|94019999|19|3|0|84|2025-11-27 10:15:02|
3471|5600785|160|87089999|93|3|0|273|2025-11-19 19:35:02|
1925|5700287|160|94019999|18|3|0|3|2025-11-26 17:43:03|
1925|5700351|160|73072202|1|6|0|466|2025-11-28 14:22:01|
1925|5700316|160|40093106|62|3|0|379|2025-11-28 11:26:01|
1925|5001374|160|73181599|17|3|0|31|2025-11-01 11:06:01|
1925|5700350|160|87082999|10|3|0|230|2025-11-24 13:18:02|
1925|5700316|160|39235001|120|3|0|227|2025-11-28 11:26:01|
1925|5700365|160|87082999|34|3|0|756|2025-11-21 13:40:02|
1925|5700308|160|94019999|33|3|0|44|2025-11-28 11:14:03|
3577|5102462|521|84672101|1|3|0|2155|2025-11-27 14:03:01|
3471|5600782|160|39199099|7|3|0|6|2025-11-19 15:41:01|
1925|5700308|160|85124001|47|3|0|6703|2025-11-28 11:14:03|
1925|5700289|160|84073304|1|3|0|141032|2025-11-26 17:57:07|
3577|5102363|521|84672902|1|3|0|2884|2025-11-07 15:33:01|
1925|5700312|160|73181599|49|6|0|104|2025-11-28 11:37:01|
1925|5700306|160|73181599|8|3|0|72|2025-11-28 11:04:03|
3471|5600766|160|73181599|61|6|0|461|2025-11-19 18:35:03|
1925|5700281|160|39199099|91|3|0|5|2025-11-19 10:04:02|
1925|5700306|160|73181606|32|3|0|338|2025-11-28 11:04:03|
1925|5700306|160|73181599|10|6|0|233|2025-11-28 11:04:03|
1925|5001374|160|87082922|257|3|0|27556|2025-11-01 11:06:01|
1925|5700281|160|87082901|65|3|0|143|2025-11-19 10:04:02|
1925|5700320|160|87082999|31|3|0|110|2025-11-28 11:22:01|
3471|5600782|160|73181599|55|3|0|57|2025-11-19 15:41:01|
1925|5700314|160|87082919|16|3|0|7383|2025-11-28 11:33:03|
1925|5700292|160|73269099|3|6|0|1845|2025-11-27 10:15:01|
1925|5700329|160|39191001|60|3|0|8|2025-11-20 12:28:02|
1925|5700316|160|73182403|9|3|0|8|2025-11-28 11:26:01|
3471|5600785|160|87082999|60|3|0|138|2025-11-19 19:35:02|
1925|5001374|160|73181599|12|3|0|69|2025-11-01 11:06:01|
1925|5700306|160|87082999|60|3|0|118|2025-11-28 11:04:03|
3471|5600948|160|87082999|44|3|0|176|2025-11-27 18:38:02|
1925|5100856|160|73269099|136|3|0|372|2025-11-19 11:27:03|
1925|5100856|160|87082999|184|3|0|498|2025-11-19 11:27:03|
1925|5700320|160|87082999|65|3|0|259|2025-11-28 11:22:01|
1925|5700306|160|73181599|28|6|0|207|2025-11-28 11:04:03|
3471|5600946|160|98020019|235|3|0|11522|2025-11-28 20:35:00|
3471|5600778|160|94019999|327|3|0|100|2025-11-21 18:31:03|
1925|5700316|160|85371006|122|3|0|6441|2025-11-28 11:26:01|
1925|5700365|160|87082999|17|3|0|1571|2025-11-21 13:40:02|
1925|5700308|160|73181606|23|6|0|2501|2025-11-28 11:14:03|
1925|5700308|160|87088005|22|3|0|208|2025-11-28 11:14:03|
1925|5700345|160|87082999|25|3|0|322|2025-11-22 10:59:02|
1925|5700320|160|87082999|51|3|0|90|2025-11-28 11:22:01|
1925|5700337|160|73181599|3|6|0|69|2025-11-21 12:23:01|
3471|5600946|160|87082999|55|3|0|979|2025-11-28 20:35:00|
1925|5700306|160|87088007|66|3|0|383|2025-11-28 11:04:03|
1925|5700289|160|87082999|6|3|0|658|2025-11-26 17:57:07|
1925|5700281|160|87089999|119|3|0|218|2025-11-19 10:04:02|
1925|5700327|160|40093106|92|3|0|143|2025-11-20 12:24:03|
3471|5600948|160|87082999|64|3|0|3|2025-11-27 18:38:02|
1925|5700294|160|73269099|2|6|0|1381|2025-11-26 18:00:10|
3471|5600946|160|87082999|63|3|0|99|2025-11-28 20:35:00|
1925|5700337|160|87088007|9|3|0|5640|2025-11-21 12:23:01|
1925|5700316|160|39199099|66|6|0|52|2025-11-28 11:26:01|
1925|5700357|160|73181599|13|3|0|51|2025-11-21 11:53:02|
1925|5700320|160|87082999|75|3|0|149|2025-11-28 11:22:01|
1925|5700304|160|87082999|22|3|0|43|2025-11-28 11:04:02|
1925|5700347|160|85443099|35|3|0|34697|2025-11-24 13:15:00|
1925|5700320|160|87082999|15|3|0|686|2025-11-28 11:22:01|
1925|5001423|160|39173999|234|3|0|365|2025-11-19 12:01:02|
3471|5600946|160|87082999|103|3|0|1307|2025-11-28 20:35:00|
1925|5700306|160|87082999|102|3|0|990|2025-11-28 11:04:03|
3471|5600948|160|40169901|4|3|0|348|2025-11-27 18:38:02|
3471|5600776|160|85269299|70|3|0|139|2025-11-21 18:08:02|
1925|5700331|160|73181599|54|3|0|62|2025-11-21 12:15:02|
3471|5600948|160|87082999|34|3|0|2861|2025-11-27 18:38:02|
1925|5700306|160|84818022|115|3|0|2819|2025-11-28 11:04:03|
1925|5700347|160|94019999|30|3|0|664|2025-11-24 13:15:00|
3471|5600776|160|98020019|35|3|0|25|2025-11-21 18:08:02|
1925|5700316|160|94019999|46|3|0|450|2025-11-28 11:26:01|
1925|5700347|160|87089999|59|3|0|638|2025-11-24 13:15:00|
1925|5700308|160|87088007|18|3|0|2703|2025-11-28 11:14:03|
3471|5600950|160|87082101|44|3|0|4639|2025-11-27 18:19:02|
1925|5700341|160|87082999|4|3|0|1529|2025-11-22 10:54:02|
1925|5700316|160|87089999|6|3|0|1357|2025-11-28 11:26:01|
1925|5001423|160|87082999|4|3|0|445|2025-11-19 12:01:02|
3471|5600946|160|87082999|83|3|0|228|2025-11-28 20:35:00|
1925|5700306|160|39269099|103|3|0|662|2025-11-28 11:04:03|
3471|5600948|160|84099199|10|3|0|206|2025-11-27 18:38:02|
3471|5600782|160|39199099|15|3|0|143|2025-11-19 15:41:01|
1925|5700331|160|73182403|90|3|0|227|2025-11-21 12:15:02|
3471|5600944|160|87089999|148|3|0|490|2025-11-27 19:08:01|
1925|5700351|160|87082999|53|3|0|90|2025-11-28 14:22:01|
3471|5600942|160|87087099|10|3|0|48833|2025-11-27 18:24:03|
1925|5100860|160|87089999|7|3|0|910|2025-11-19 11:28:07|
1925|5700320|160|87082999|47|3|0|376|2025-11-28 11:22:01|
1925|5001425|160|87082999|22|3|0|233|2025-11-19 12:01:01|
1925|5700302|160|73269099|50|6|0|13|2025-11-28 11:39:01|
1925|5700351|160|87082999|11|3|0|188|2025-11-28 14:22:01|
1925|5700281|160|87082999|62|3|0|232|2025-11-19 10:04:02|
1925|5700316|160|94019999|48|3|0|600|2025-11-28 11:26:01|
3471|5600776|160|39269099|15|3|0|785|2025-11-21 18:08:02|
3471|5600947|160|63079099|1|6|0|333|2025-11-28 20:17:01|
3471|5600945|160|73269099|8|3|0|11|2025-11-27 18:24:02|
3471|5600944|160|94019999|163|3|0|172|2025-11-27 19:08:01|
1925|5700331|160|39269099|122|3|0|433|2025-11-21 12:15:02|
