Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveContribucion|TasaContribucion|TipoTasa|FechaPagoReal
3471|5600950|160|87089999|98|3|16.00000|1|2025-11-27 18:19:02|
3577|5102337|521|84254299|19|3|16.00000|1|2025-11-05 11:14:03|
3471|5600948|160|87089203|70|3|16.00000|1|2025-11-27 18:38:02|
1925|5700287|160|87082999|8|3|16.00000|1|2025-11-26 17:43:03|
1925|5001374|160|87088005|248|3|16.00000|1|2025-11-01 11:06:01|
1925|5700351|160|87082201|64|3|16.00000|1|2025-11-28 14:22:01|
3471|5600945|160|76090002|10|3|16.00000|1|2025-11-27 18:24:02|
1925|5700316|160|40169999|82|3|16.00000|1|2025-11-28 11:26:01|
1925|5700302|160|73182291|26|6|35.00000|1|2025-11-28 11:39:01|
1925|5001374|160|73182403|66|6|35.00000|1|2025-11-01 11:06:01|
1925|5001374|160|39269099|169|3|16.00000|1|2025-11-01 11:06:01|
3577|5102337|521|70091099|10|6|15.00000|1|2025-11-05 11:14:03|
1925|5001374|160|73181606|39|6|35.00000|1|2025-11-01 11:06:01|
1925|5700308|160|94019999|30|3|16.00000|1|2025-11-28 11:14:03|
1925|5700314|160|87082999|3|3|16.00000|1|2025-11-28 11:33:03|
1925|5700351|160|87082999|68|3|16.00000|1|2025-11-28 14:22:01|
1925|5700287|160|87089412|11|3|16.00000|1|2025-11-26 17:43:03|
3577|5102343|521|84073304|1|3|16.00000|1|2025-11-04 15:46:01|
1925|5700287|160|87082999|26|3|16.00000|1|2025-11-26 17:43:03|
3471|5600950|160|98020019|121|3|16.00000|1|2025-11-27 18:19:02|
3577|5102337|521|87089999|59|3|16.00000|1|2025-11-05 11:14:03|
1925|5700351|160|87082999|50|3|16.00000|1|2025-11-28 14:22:01|
1925|5700303|160|73269099|3|6|35.00000|1|2025-11-28 10:59:01|
3471|5600946|160|98020019|246|3|16.00000|1|2025-11-28 20:35:00|
1925|5700294|160|73269099|4|3|16.00000|1|2025-11-26 18:00:10|
1925|5001374|160|39199099|140|6|35.00000|1|2025-11-01 11:06:01|
3577|5102337|521|85269299|27|3|16.00000|1|2025-11-05 11:14:03|
3577|5102337|521|39174001|7|3|16.00000|1|2025-11-05 11:14:03|
1925|5001374|160|73181606|42|6|35.00000|1|2025-11-01 11:06:01|
1925|5700308|160|87082919|49|3|16.00000|1|2025-11-28 11:14:03|
3471|5600950|160|85365099|34|3|16.00000|1|2025-11-27 18:19:02|
3471|5600950|160|87089999|102|3|16.00000|1|2025-11-27 18:19:02|
1925|5700306|160|87088005|121|3|16.00000|1|2025-11-28 11:04:03|
1925|5001374|160|87089412|110|3|16.00000|1|2025-11-01 11:06:01|
3577|5102461|521|84672101|1|3|16.00000|1|2025-11-27 14:01:04|
1925|5700287|160|87081099|30|6|3.00000|1|2025-11-26 17:43:03|
3153|5000830|800|85071099|1|3|16.00000|1|2025-11-06 14:52:00|
3471|5600944|160|85122002|44|3|16.00000|1|2025-11-27 19:08:01|
1925|5700306|160|39173999|109|3|16.00000|1|2025-11-28 11:04:03|
3471|5600950|160|87082999|54|3|16.00000|1|2025-11-27 18:19:02|
3471|5600948|160|85371006|15|3|16.00000|1|2025-11-27 18:38:02|
1925|5100881|160|73269099|1|6|35.00000|1|2025-11-01 08:54:00|
3577|5102337|521|39174001|3|3|16.00000|1|2025-11-05 11:14:03|
1925|5001374|160|73269099|202|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|87082919|198|3|16.00000|1|2025-11-01 11:06:01|
1925|5700314|160|87082999|10|3|16.00000|1|2025-11-28 11:33:03|
1925|5700312|160|87082999|24|3|16.00000|1|2025-11-28 11:37:01|
1925|5700302|160|87089999|107|3|16.00000|1|2025-11-28 11:39:01|
1925|5700316|160|39199099|65|3|16.00000|1|2025-11-28 11:26:01|
1925|5001374|160|73181599|32|3|16.00000|1|2025-11-01 11:06:01|
1925|5700289|160|87082999|34|3|16.00000|1|2025-11-26 17:57:07|
1925|5700306|160|84213199|1|3|16.00000|1|2025-11-28 11:04:03|
1925|5001386|160|87089199|107|3|16.00000|1|2025-11-13 13:04:02|
1925|5700306|160|73181599|18|6|35.00000|1|2025-11-28 11:04:03|
1925|5700298|160|73269099|8|3|16.00000|1|2025-11-27 10:17:00|
1925|5700316|160|39199099|85|6|35.00000|1|2025-11-28 11:26:01|
1925|5700302|160|87088099|69|3|16.00000|1|2025-11-28 11:39:01|
1925|5001374|160|39199099|186|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|39269099|208|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|70091099|149|6|3.00000|1|2025-11-01 11:06:01|
1925|5001374|160|73181599|6|6|35.00000|1|2025-11-01 11:06:01|
1925|5700320|160|87089999|12|3|16.00000|1|2025-11-28 11:22:01|
1925|5700316|160|87089999|4|3|16.00000|1|2025-11-28 11:26:01|
1925|5700306|160|87085099|105|3|16.00000|1|2025-11-28 11:04:03|
3471|5600950|160|87082999|64|3|16.00000|1|2025-11-27 18:19:02|
1925|5700236|160|39199099|34|3|16.00000|1|2025-11-13 10:49:01|
3471|5600944|160|87082999|127|3|16.00000|1|2025-11-27 19:08:01|
1925|5700298|160|73269099|4|3|16.00000|1|2025-11-27 10:17:00|
1925|5700216|160|87082999|19|3|16.00000|1|2025-11-12 18:20:01|
1925|5700302|160|73182291|20|6|35.00000|1|2025-11-28 11:39:01|
1925|5700320|160|73269099|37|6|35.00000|1|2025-11-28 11:22:01|
1925|5700316|160|39199099|66|3|16.00000|1|2025-11-28 11:26:01|
1925|5700304|160|87089999|31|3|16.00000|1|2025-11-28 11:04:02|
1925|5001374|160|87088005|271|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|87089412|95|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|73182291|46|6|35.00000|1|2025-11-01 11:06:01|
1925|5001374|160|73181599|16|6|35.00000|1|2025-11-01 11:06:01|
3471|5600945|160|39232991|2|3|16.00000|1|2025-11-27 18:24:02|
1925|5700308|160|85371006|13|3|16.00000|1|2025-11-28 11:14:03|
1925|5700289|160|87082999|11|3|16.00000|1|2025-11-26 17:57:07|
1925|5700302|160|87089999|109|3|16.00000|1|2025-11-28 11:39:01|
1925|5700233|160|73269099|1|3|16.00000|1|2025-11-13 10:43:02|
1925|5700289|160|87082999|33|3|16.00000|1|2025-11-26 17:57:07|
3471|5600944|160|87082999|106|3|16.00000|1|2025-11-27 19:08:01|
1925|5001393|160|73269099|2|3|16.00000|1|2025-11-13 11:32:03|
1925|5700304|160|87082999|18|3|16.00000|1|2025-11-28 11:04:02|
3471|5600945|160|73269099|9|6|35.00000|1|2025-11-27 18:24:02|
3471|5600946|160|85129007|39|3|16.00000|1|2025-11-28 20:35:00|
1925|5700316|160|94019999|49|3|16.00000|1|2025-11-28 11:26:01|
1925|5001374|160|39199099|136|3|16.00000|1|2025-11-01 11:06:01|
3897|5611429|240|00000000|1|6|75.00000|1|2025-11-07 15:30:12|
1925|5001374|160|39199099|139|6|35.00000|1|2025-11-01 11:06:01|
1925|5001374|160|39269099|291|3|16.00000|1|2025-11-01 11:06:01|
1925|5700297|160|87082999|33|3|16.00000|1|2025-11-27 13:25:01|
3471|5600950|160|39263002|5|3|16.00000|1|2025-11-27 18:19:02|
3471|5600950|160|94019999|105|3|16.00000|1|2025-11-27 18:19:02|
1925|5700297|160|87082999|31|3|16.00000|1|2025-11-27 13:25:01|
1925|5001386|160|73181599|30|3|16.00000|1|2025-11-13 13:04:02|
1925|5700302|160|87082101|127|3|16.00000|1|2025-11-28 11:39:01|
1925|5700316|160|39199099|71|6|35.00000|1|2025-11-28 11:26:01|
1925|5700236|160|40169999|61|3|16.00000|1|2025-11-13 10:49:01|
3471|5600948|160|40169999|6|3|16.00000|1|2025-11-27 18:38:02|
3471|5600950|160|39269099|14|3|16.00000|1|2025-11-27 18:19:02|
1925|5700308|160|87081099|44|6|10.00000|1|2025-11-28 11:14:03|
1925|5700297|160|87082999|27|3|16.00000|1|2025-11-27 13:25:01|
1925|5001374|160|87089999|234|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|39199099|134|6|35.00000|1|2025-11-01 11:06:01|
1925|5001374|160|39199099|90|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|39199099|145|6|35.00000|1|2025-11-01 11:06:01|
3577|5102462|521|84672101|1|3|16.00000|1|2025-11-27 14:03:01|
1925|5700297|160|87089999|20|3|16.00000|1|2025-11-27 13:25:01|
3043|5003652|523|56090002|1|3|16.00000|1|2025-11-28 16:50:02|
3471|5600944|160|98020019|216|3|16.00000|1|2025-11-27 19:08:01|
1925|5700227|160|73269099|4|6|35.00000|1|2025-11-13 09:35:04|
1925|5700316|160|39191001|83|3|16.00000|1|2025-11-28 11:26:01|
3471|5600946|160|98020019|180|3|16.00000|1|2025-11-28 20:35:00|
1925|5700236|160|49089099|42|3|16.00000|1|2025-11-13 10:49:01|
3471|5600944|160|98020019|211|3|16.00000|1|2025-11-27 19:08:01|
3471|5600950|160|98020019|133|3|16.00000|1|2025-11-27 18:19:02|
1925|5700308|160|73181599|9|6|35.00000|1|2025-11-28 11:14:03|
3471|5600946|160|98020019|245|3|16.00000|1|2025-11-28 20:35:00|
3577|5102337|521|39174001|4|3|16.00000|1|2025-11-05 11:14:03|
1925|5001374|160|39199099|134|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|73181599|6|3|16.00000|1|2025-11-01 11:06:01|
3577|5102337|521|87089999|57|3|16.00000|1|2025-11-05 11:14:03|
3471|5600946|160|39269029|4|3|16.00000|1|2025-11-28 20:35:00|
1925|5700316|160|87089999|97|3|16.00000|1|2025-11-28 11:26:01|
3471|5600950|160|87088007|77|3|16.00000|1|2025-11-27 18:19:02|
3471|5600950|160|94019999|115|3|16.00000|1|2025-11-27 18:19:02|
1925|5700218|160|73181606|34|6|35.00000|1|2025-11-13 10:05:03|
1925|5700314|160|84152001|12|3|16.00000|1|2025-11-28 11:33:03|
1925|5700319|160|73269099|2|6|35.00000|1|2025-11-28 11:23:03|
1925|5700218|160|73182403|44|3|16.00000|1|2025-11-13 10:05:03|
3471|5600950|160|87089999|93|3|16.00000|1|2025-11-27 18:19:02|
3471|5600944|160|98020019|234|3|16.00000|1|2025-11-27 19:08:01|
3471|5600946|160|87082999|65|3|16.00000|1|2025-11-28 20:35:00|
1925|5700349|160|87082999|4|3|16.00000|1|2025-11-24 13:18:01|
3577|5102337|521|85291009|28|3|16.00000|1|2025-11-05 11:14:03|
1925|5001374|160|39269099|159|3|16.00000|1|2025-11-01 11:06:01|
1925|5100881|160|73269099|5|6|35.00000|1|2025-11-01 08:54:00|
1925|5001374|160|39199099|187|3|16.00000|1|2025-11-01 11:06:01|
3471|5600947|160|63079099|1|6|10.00000|1|2025-11-28 20:17:01|
3471|5600946|160|40169999|21|3|16.00000|1|2025-11-28 20:35:00|
1925|5700302|160|87089412|78|3|16.00000|1|2025-11-28 11:39:01|
1925|5700289|160|87082999|22|3|16.00000|1|2025-11-26 17:57:07|
3577|5102369|521|84672902|1|3|16.00000|1|2025-11-12 13:58:01|
3471|5600950|160|39174001|2|3|16.00000|1|2025-11-27 18:19:02|
1925|5700302|160|84254299|118|3|16.00000|1|2025-11-28 11:39:01|
3471|5600796|160|87082999|64|3|16.00000|1|2025-11-14 17:16:03|
1925|5700306|160|85389001|41|3|16.00000|1|2025-11-28 11:04:03|
1925|5700302|160|73181599|14|3|16.00000|1|2025-11-28 11:39:01|
3471|5600944|160|87082999|74|3|16.00000|1|2025-11-27 19:08:01|
1925|5700302|160|73262006|29|3|16.00000|1|2025-11-28 11:39:01|
1925|5001374|160|87082919|289|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|73181606|40|6|35.00000|1|2025-11-01 11:06:01|
1925|5100881|160|73269099|4|6|35.00000|1|2025-11-01 08:54:00|
1925|5001374|160|87085099|265|6|3.00000|1|2025-11-01 11:06:01|
1925|5700351|160|87082999|14|3|16.00000|1|2025-11-28 14:22:01|
3471|5600948|160|87082999|38|3|16.00000|1|2025-11-27 18:38:02|
1925|5700312|160|40169999|50|3|16.00000|1|2025-11-28 11:37:01|
1925|5700289|160|87082999|12|3|16.00000|1|2025-11-26 17:57:07|
1925|5700218|160|73181606|38|3|16.00000|1|2025-11-13 10:05:03|
3043|5003651|523|56090002|1|6|10.00000|1|2025-11-28 16:50:03|
1925|5700302|160|73181599|8|3|16.00000|1|2025-11-28 11:39:01|
1925|5700204|160|73182403|80|3|16.00000|1|2025-11-13 10:37:02|
3471|5600950|160|39263002|9|3|16.00000|1|2025-11-27 18:19:02|
1925|5700306|160|85365099|89|3|16.00000|1|2025-11-28 11:04:03|
3471|5600946|160|87082999|58|3|16.00000|1|2025-11-28 20:35:00|
3471|5600942|160|87082999|7|3|16.00000|1|2025-11-27 18:24:03|
1925|5001374|160|73182403|151|6|35.00000|1|2025-11-01 11:06:01|
1925|5001374|160|87089999|260|3|16.00000|1|2025-11-01 11:06:01|
3577|5102331|521|87082101|1|3|16.00000|1|2025-11-03 16:09:01|
3577|5102337|521|87088099|44|3|16.00000|1|2025-11-05 11:14:03|
1925|5700351|160|87082999|19|3|16.00000|1|2025-11-28 14:22:01|
1925|5700316|160|85365099|20|3|16.00000|1|2025-11-28 11:26:01|
1925|5700289|160|87082999|28|3|16.00000|1|2025-11-26 17:57:07|
1925|5700302|160|73181599|38|3|16.00000|1|2025-11-28 11:39:01|
1925|5100823|160|73181401|111|6|35.00000|1|2025-11-12 16:31:00|
3471|5600946|160|98020019|176|3|16.00000|1|2025-11-28 20:35:00|
3471|5600946|160|98020019|187|3|16.00000|1|2025-11-28 20:35:00|
1925|5700218|160|40093106|127|3|16.00000|1|2025-11-13 10:05:03|
1925|5700302|160|39269099|123|3|16.00000|1|2025-11-28 11:39:01|
1925|5700350|160|87082999|22|3|16.00000|1|2025-11-24 13:18:02|
1925|5700302|160|87082999|81|3|16.00000|1|2025-11-28 11:39:01|
1925|5700316|160|40093106|58|3|16.00000|1|2025-11-28 11:26:01|
1925|5001374|160|73181599|21|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|87088005|249|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|85389001|52|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|73182403|48|6|35.00000|1|2025-11-01 11:06:01|
1925|5700302|160|85122099|97|3|16.00000|1|2025-11-28 11:39:01|
3471|5600946|160|87082999|67|3|16.00000|1|2025-11-28 20:35:00|
1925|5700349|160|87082999|11|3|16.00000|1|2025-11-24 13:18:01|
3471|5600950|160|98020019|137|3|16.00000|1|2025-11-27 18:19:02|
1925|5700238|160|73181599|84|6|35.00000|1|2025-11-13 14:41:01|
1925|5700302|160|85371006|54|3|16.00000|1|2025-11-28 11:39:01|
3471|5600946|160|98020019|151|3|16.00000|1|2025-11-28 20:35:00|
1925|5700218|160|73181599|11|3|16.00000|1|2025-11-13 10:05:03|
3471|5600949|160|63079099|3|6|10.00000|1|2025-11-27 18:39:02|
1925|5700308|160|94019999|32|3|16.00000|1|2025-11-28 11:14:03|
1925|5700302|160|73182403|49|6|35.00000|1|2025-11-28 11:39:01|
3471|5600944|160|87082999|95|3|16.00000|1|2025-11-27 19:08:01|
1925|5001374|160|87089999|78|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|39191001|144|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|73269099|47|6|35.00000|1|2025-11-01 11:06:01|
3471|5600946|160|98020019|170|3|16.00000|1|2025-11-28 20:35:00|
1925|5700302|160|40169901|86|3|16.00000|1|2025-11-28 11:39:01|
3471|5600946|160|87089999|133|3|16.00000|1|2025-11-28 20:35:00|
3471|5600952|160|87082999|3|3|16.00000|1|2025-11-27 17:41:05|
1925|5700308|160|87089999|25|3|16.00000|1|2025-11-28 11:14:03|
1925|5700236|160|73181599|69|3|16.00000|1|2025-11-13 10:49:01|
3471|5600946|160|87082999|88|3|16.00000|1|2025-11-28 20:35:00|
1925|5700307|160|73269099|3|6|35.00000|1|2025-11-28 11:14:02|
1925|5700210|160|39174001|65|3|16.00000|1|2025-11-12 17:57:01|
1925|5700316|160|87087006|41|3|16.00000|1|2025-11-28 11:26:01|
1925|5700320|160|87082999|58|3|16.00000|1|2025-11-28 11:22:01|
3471|5600946|160|98020019|161|3|16.00000|1|2025-11-28 20:35:00|
3471|5600944|160|94019999|179|3|16.00000|1|2025-11-27 19:08:01|
1925|5700306|160|73269099|35|6|35.00000|1|2025-11-28 11:04:03|
3577|5102337|521|73181599|14|6|35.00000|1|2025-11-05 11:14:03|
1925|5001374|160|39199099|187|6|35.00000|1|2025-11-01 11:06:01|
3471|5600944|160|85371006|53|3|16.00000|1|2025-11-27 19:08:01|
1925|5700287|160|94019999|23|3|16.00000|1|2025-11-26 17:43:03|
1925|5700351|160|87082999|13|3|16.00000|1|2025-11-28 14:22:01|
3471|5600950|160|87089203|85|3|16.00000|1|2025-11-27 18:19:02|
1925|5700318|160|87082999|5|3|16.00000|1|2025-11-28 11:24:02|
1925|5700210|160|94019999|34|3|16.00000|1|2025-11-12 17:57:01|
1925|5700302|160|39199099|61|6|35.00000|1|2025-11-28 11:39:01|
1925|5700302|160|87082922|104|6|3.00000|1|2025-11-28 11:39:01|
1925|5700218|160|39263002|197|3|16.00000|1|2025-11-13 10:05:03|
1925|5700293|160|73181599|1|6|35.00000|1|2025-11-27 10:15:02|
1925|5700320|160|87082999|13|3|16.00000|1|2025-11-28 11:22:01|
3471|5600946|160|98020019|172|3|16.00000|1|2025-11-28 20:35:00|
3471|5600946|160|87089203|125|3|16.00000|1|2025-11-28 20:35:00|
3471|5600946|160|40169999|24|3|16.00000|1|2025-11-28 20:35:00|
1925|5001374|160|73181599|29|3|16.00000|1|2025-11-01 11:06:01|
1925|5001374|160|39269029|292|3|16.00000|1|2025-11-01 11:06:01|
3471|5600946|160|87082999|84|3|16.00000|1|2025-11-28 20:35:00|
1925|5700320|160|87089999|4|3|16.00000|1|2025-11-28 11:22:01|
3471|5600946|160|87082999|100|3|16.00000|1|2025-11-28 20:35:00|
1925|5700289|160|87082201|31|3|16.00000|1|2025-11-26 17:57:07|
1925|5700351|160|87082999|15|3|16.00000|1|2025-11-28 14:22:01|
1925|5700218|160|85371006|72|3|16.00000|1|2025-11-13 10:05:03|
1925|5700302|160|73269099|31|6|35.00000|1|2025-11-28 11:39:01|
3471|5600946|160|98020019|236|3|16.00000|1|2025-11-28 20:35:00|
1925|5100823|160|73181599|148|6|35.00000|1|2025-11-12 16:31:00|
1925|5700301|160|73269099|4|3|16.00000|1|2025-11-28 10:52:03|
1925|5700306|160|87082999|58|3|16.00000|1|2025-11-28 11:04:03|
1925|5700306|160|73181599|11|3|16.00000|1|2025-11-28 11:04:03|
1925|5700312|160|94019999|32|3|16.00000|1|2025-11-28 11:37:01|
3471|5600944|160|94019999|187|3|16.00000|1|2025-11-27 19:08:01|
1925|5001374|160|73181599|228|6|35.00000|1|2025-11-01 11:06:01|
1925|5001374|160|73181599|13|3|16.00000|1|2025-11-01 11:06:01|
3471|5600945|160|73269099|8|6|35.00000|1|2025-11-27 18:24:02|
1925|5700320|160|87082999|56|3|16.00000|1|2025-11-28 11:22:01|
1925|5700306|160|73181599|4|6|35.00000|1|2025-11-28 11:04:03|
1925|5700308|160|87082999|27|3|16.00000|1|2025-11-28 11:14:03|
1925|5700316|160|87082999|33|3|16.00000|1|2025-11-28 11:26:01|
1925|5700218|160|39199099|85|3|16.00000|1|2025-11-13 10:05:03|
1925|5700312|160|87082999|12|3|16.00000|1|2025-11-28 11:37:01|
1925|5700314|160|87082919|15|3|16.00000|1|2025-11-28 11:33:03|
1925|5700218|160|87088009|139|3|16.00000|1|2025-11-13 10:05:03|
3471|5600948|160|98020019|82|3|16.00000|1|2025-11-27 18:38:02|
1925|5700316|160|39269020|11|3|16.00000|1|2025-11-28 11:26:01|
1925|5700303|160|73269099|1|6|35.00000|1|2025-11-28 10:59:01|
1925|5700304|160|85269299|8|3|16.00000|1|2025-11-28 11:04:02|
3471|5600946|160|98020019|235|3|16.00000|1|2025-11-28 20:35:00|
1925|5001374|160|39199099|136|6|35.00000|1|2025-11-01 11:06:01|
3577|5102337|521|87089999|60|3|16.00000|1|2025-11-05 11:14:03|
1925|5700319|160|73269099|2|3|16.00000|1|2025-11-28 11:23:03|
1925|5700308|160|73181599|6|3|16.00000|1|2025-11-28 11:14:03|
3471|5600944|160|94019999|162|3|16.00000|1|2025-11-27 19:08:01|
1925|5700314|160|87082999|4|3|16.00000|1|2025-11-28 11:33:03|
1925|5700320|160|87082999|77|3|16.00000|1|2025-11-28 11:22:01|
1925|5001388|160|87089999|133|3|16.00000|1|2025-11-13 13:04:02|
3471|5600953|160|73269099|1|6|35.00000|1|2025-11-27 17:41:04|
1925|5700308|160|73181599|2|6|35.00000|1|2025-11-28 11:14:03|
3471|5600862|160|73181599|59|6|35.00000|1|2025-11-14 16:48:01|
1925|5700306|160|73181599|27|6|35.00000|1|2025-11-28 11:04:03|
3471|5600950|160|39269099|11|3|16.00000|1|2025-11-27 18:19:02|
1925|5700302|160|73181606|80|3|16.00000|1|2025-11-28 11:39:01|
1925|5700304|160|39269099|32|3|16.00000|1|2025-11-28 11:04:02|
3471|5600944|160|40093106|15|3|16.00000|1|2025-11-27 19:08:01|
1925|5001374|160|87088005|99|3|16.00000|1|2025-11-01 11:06:01|
1925|5700287|160|94019999|21|3|16.00000|1|2025-11-26 17:43:03|
3471|5600946|160|48191001|26|3|16.00000|1|2025-11-28 20:35:00|
1925|5700304|160|39199099|35|6|35.00000|1|2025-11-28 11:04:02|
3471|5600946|160|87082999|60|3|16.00000|1|2025-11-28 20:35:00|
3471|5600950|160|87089999|91|3|16.00000|1|2025-11-27 18:19:02|
1925|5700306|160|84879006|38|3|16.00000|1|2025-11-28 11:04:03|
3471|5600862|160|73181401|52|3|16.00000|1|2025-11-14 16:48:01|
1925|5700351|160|87082201|26|3|16.00000|1|2025-11-28 14:22:01|
1925|5700308|160|73181599|11|6|35.00000|1|2025-11-28 11:14:03|
3471|5600798|160|39235001|26|3|16.00000|1|2025-11-14 16:30:06|
3471|5600946|160|87082999|61|3|16.00000|1|2025-11-28 20:35:00|
1925|5700316|160|85371099|53|3|16.00000|1|2025-11-28 11:26:01|
1925|5700306|160|73181599|22|6|35.00000|1|2025-11-28 11:04:03|
3471|5600946|160|98020019|240|3|16.00000|1|2025-11-28 20:35:00|
1925|5700297|160|87082999|24|3|16.00000|1|2025-11-27 13:25:01|
3471|5600946|160|98020019|241|3|16.00000|1|2025-11-28 20:35:00|
1925|5700316|160|87082999|32|3|16.00000|1|2025-11-28 11:26:01|
1925|5700307|160|73269099|1|6|35.00000|1|2025-11-28 11:14:02|
1925|5700304|160|87082999|12|3|16.00000|1|2025-11-28 11:04:02|
3471|5600944|160|98020019|218|3|16.00000|1|2025-11-27 19:08:01|
1925|5700314|160|87082999|6|3|16.00000|1|2025-11-28 11:33:03|
1925|5700308|160|73181599|1|3|16.00000|1|2025-11-28 11:14:03|
3471|5600798|160|40169999|45|3|16.00000|1|2025-11-14 16:30:06|
1925|5700351|160|87082999|5|3|16.00000|1|2025-11-28 14:22:01|
1925|5700296|160|73269099|4|3|16.00000|1|2025-11-26 18:05:02|
1925|5100823|160|73181599|81|6|35.00000|1|2025-11-12 16:31:00|
1925|5700318|160|87089999|1|3|16.00000|1|2025-11-28 11:24:02|
3471|5600946|160|87082999|79|3|16.00000|1|2025-11-28 20:35:00|
1925|5700351|160|87082999|38|3|16.00000|1|2025-11-28 14:22:01|
1925|5700320|160|87082999|26|3|16.00000|1|2025-11-28 11:22:01|
1925|5700320|160|87089999|19|3|16.00000|1|2025-11-28 11:22:01|
3471|5600946|160|98020019|179|3|16.00000|1|2025-11-28 20:35:00|
1925|5700316|160|87088005|107|3|16.00000|1|2025-11-28 11:26:01|
1925|5700320|160|87082999|23|3|16.00000|1|2025-11-28 11:22:01|
1925|5700306|160|73181599|25|3|16.00000|1|2025-11-28 11:04:03|
1925|5700347|160|87082919|64|3|16.00000|1|2025-11-24 13:15:00|
1925|5700312|160|73181599|49|6|35.00000|1|2025-11-28 11:37:01|
1925|5700351|160|73072202|1|6|35.00000|1|2025-11-28 14:22:01|
1925|5001386|160|73182291|43|6|35.00000|1|2025-11-13 13:04:02|
1925|5700316|160|87085099|93|3|16.00000|1|2025-11-28 11:26:01|
3471|5600944|160|87082101|59|3|16.00000|1|2025-11-27 19:08:01|
1925|5700230|160|87082999|6|3|16.00000|1|2025-11-13 09:40:03|
1925|5700316|160|39199099|79|6|35.00000|1|2025-11-28 11:26:01|
1925|5700312|160|87082999|59|3|16.00000|1|2025-11-28 11:37:01|
1925|5700302|160|87088099|68|3|16.00000|1|2025-11-28 11:39:01|
1925|5700317|160|73269099|1|6|35.00000|1|2025-11-28 11:25:04|
3471|5600944|160|87082999|113|3|16.00000|1|2025-11-27 19:08:01|
1925|5700304|160|39199099|35|3|16.00000|1|2025-11-28 11:04:02|
1925|5700296|160|73269099|4|6|35.00000|1|2025-11-26 18:05:02|
1925|5700302|160|73182291|22|3|16.00000|1|2025-11-28 11:39:01|
3471|5600950|160|98020019|123|3|16.00000|1|2025-11-27 18:19:02|
3471|5600946|160|39269099|9|3|16.00000|1|2025-11-28 20:35:00|
1925|5700306|160|84833004|77|3|16.00000|1|2025-11-28 11:04:03|
3471|5600946|160|40169304|17|3|16.00000|1|2025-11-28 20:35:00|
3471|5600867|160|73269099|3|6|35.00000|1|2025-11-14 16:09:02|
3471|5600944|160|87082101|61|3|16.00000|1|2025-11-27 19:08:01|
3471|5600946|160|98020019|149|3|16.00000|1|2025-11-28 20:35:00|
3471|5600862|160|87089999|215|3|16.00000|1|2025-11-14 16:48:01|
3471|5600946|160|98020019|171|3|16.00000|1|2025-11-28 20:35:00|
3471|5600945|160|76090002|10|6|25.00000|1|2025-11-27 18:24:02|
