Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|SecuenciaObservacion|Observaciones|FechaPagoReal
3471|5600776|160|85389001|75|3|5ASV-152200-6001|2025-11-21 18:08:02|
3471|5600792|160|87082999|149|2|No.Parte|2025-11-14 17:05:01|
3471|5600766|160|73202005|115|3|5HYV-220015-6000|2025-11-19 18:35:03|
3471|5600734|160|84672103|11|1|25CFMABTTP077-1|2025-11-20 21:45:00|
1925|5700277|160|87089999|24|1|No. De parte: 5HYV-002003-6000|2025-11-19 09:58:01|
3471|5600782|160|39199099|9|3|5HYV-190011-6000|2025-11-19 15:41:01|
3471|5600734|160|82041199|4|1|25CFMABTTP077-1|2025-11-20 21:45:00|
3471|5600782|160|73181599|48|1|25CFTT405338-7|2025-11-19 15:41:01|
1925|5700214|160|85122099|53|1|No. De parte: 5HYV-160410-6000|2025-11-12 18:15:01|
3471|5600776|160|87089412|121|3|5HYV-150820-6000|2025-11-21 18:08:02|
1925|5700339|160|73269099|55|1|No. De parte: 9010-000105|2025-11-22 10:51:00|
1925|5700361|160|87082999|55|1|No. De parte: 5SYV-234010-8000-H1M|2025-11-21 13:26:01|
3471|5600862|160|73181599|83|2|No.Parte|2025-11-14 16:48:01|
3471|5600862|160|73181599|66|1|25CFTT405303-5|2025-11-14 16:48:01|
1925|5700355|160|87082919|175|1|No. De parte: 5SYV-807300-8300-0RT00|2025-11-20 11:41:02|
1925|5700356|160|56090002|1|1|No. De parte: TBQ383|2025-11-21 11:51:02|
3471|5600776|160|94019999|137|3|5HYV-131100-6000-20|2025-11-21 18:08:02|
1925|5001394|160|87089999|218|1|No. De parte: 9AWV-060610-8000|2025-11-13 11:32:07|
3471|5600766|160|85182202|141|1|25CFTT405370-3|2025-11-19 18:35:03|
3471|5600778|160|83023091|115|2|No.Parte|2025-11-21 18:31:03|
1925|5700275|160|87082999|38|1|No. De parte: 5HYV-032250-6001-H1M|2025-11-19 09:51:01|
3471|5600782|160|85124001|84|1|25CFTT405338-6|2025-11-19 15:41:01|
3471|5600782|160|87089203|136|2|25CFTT405338-7|2025-11-19 15:41:01|
3471|5600770|160|94019999|115|3|5HYV-131310-6000-22-H1|2025-11-19 18:29:05|
1647|5006994|240|87032199|2|137|380Y-3 SH290255|2025-11-14 17:36:10|
3471|5600764|160|73269099|75|2|No.Parte|2025-11-19 19:00:03|
1647|5016705|240|87032199|2|295|380Y-3 SJ140444|2025-11-22 11:13:03|
1925|5700355|160|87089999|95|1|No. De parte: 5HYV-182400-6001|2025-11-20 11:41:02|
3471|5600863|160|73269099|6|1|25CFTT405303-5|2025-11-14 16:10:03|
3471|5600792|160|87082919|145|3|NO.PARTE|2025-11-14 17:05:01|
1925|5700355|160|87082999|51|1|No. De parte: 5HYV-042055-9002|2025-11-20 11:41:02|
3471|5600778|160|98020019|61|4|30102-060016810|2025-11-21 18:31:03|
3471|5600776|160|98020019|54|2|7318240300|2025-11-21 18:08:02|
1647|5006994|240|87032199|2|185|380Y-3 SJ020007|2025-11-14 17:36:10|
1925|5700283|160|87089999|87|1|No. De parte: 5HYV-352110A|2025-11-19 10:05:03|
3471|5600766|160|73181606|99|3|NO.PARTE|2025-11-19 18:35:03|
3471|5600782|160|87082101|97|1|25CFTT405338-6|2025-11-19 15:41:01|
3471|5600764|160|73269099|78|1|25CFTT405370|2025-11-19 19:00:03|
3471|5600778|160|87082999|207|3|5HYV-223024-6000-0BM00|2025-11-21 18:31:03|
3471|5600766|160|39199099|6|3|5HYV-190004-6000|2025-11-19 18:35:03|
1647|5006994|240|87032199|2|45|380Y-3 SJ050158|2025-11-14 17:36:10|
3471|5600776|160|85371006|74|2|No.Parte|2025-11-21 18:08:02|
3471|5600778|160|98020019|79|1|FRACCION ORIGINAL 7318159903|2025-11-21 18:31:03|
3471|5600776|160|98020019|47|2|7318159905|2025-11-21 18:08:02|
3471|5600798|160|87089999|205|2|No.Parte|2025-11-14 16:30:06|
3471|5600798|160|87082999|178|3|5HYV-043022-6000|2025-11-14 16:30:06|
3471|5600787|160|73261999|91|2|No.Parte|2025-11-20 10:54:04|
3471|5600778|160|98020019|97|3|NO.PARTE|2025-11-21 18:31:03|
3471|5600776|160|87082999|100|2|No.Parte|2025-11-21 18:08:02|
1647|5006994|240|87032199|2|93|380Y-3 SJ020022|2025-11-14 17:36:10|
1925|5001423|160|87082201|75|1|No. De parte: 5HYV-805100-9004|2025-11-19 12:01:02|
3471|5600766|160|94012001|265|1|25CFTT405370-3|2025-11-19 18:35:03|
1925|5001421|160|40169304|157|1|No. De parte: 6KMV-150901-B002|2025-11-19 12:01:02|
3471|5600789|160|87082999|163|1|25CFTT405309-4|2025-11-19 18:29:04|
3471|5600766|160|94012001|261|1|25CFTT405370-3|2025-11-19 18:35:03|
3471|5600780|160|87082999|57|3|5HYV-221050-6002-H1M|2025-11-19 19:29:03|
3471|5600860|160|87082999|54|2|No.Parte|2025-11-14 16:30:07|
1925|5700327|160|83082001|26|1|No. De parte: 30902-0401320|2025-11-20 12:24:03|
3471|5600778|160|87088099|260|3|5HYV-060610-6000|2025-11-21 18:31:03|
3577|5102382|521|87082999|24|1|18NO. DE PARTE : 5HYV-223024-6000-0RT00  FACTURA: 25CFTTP7152-IN|2025-11-19 14:44:02|
3471|5600858|160|87082999|47|4|5HYV-223022-6000-0RT00|2025-11-14 17:16:03|
3471|5600864|160|83021002|22|2|No.Parte|2025-11-14 16:48:03|
3471|5600776|160|85182202|69|3|5HYV-155200-6000-M1|2025-11-21 18:08:02|
3471|5600778|160|98020019|50|1|FRACCION ORIGINAL 7318159903|2025-11-21 18:31:03|
3471|5600764|160|85365099|92|1|25CFTT405370-1|2025-11-19 19:00:03|
3471|5600860|160|40169999|21|1|25CFTT405303-2|2025-11-14 16:30:07|
3471|5600766|160|87089999|240|2|No.Parte|2025-11-19 18:35:03|
3471|5600776|160|40169999|29|2|No.Parte|2025-11-21 18:08:02|
1925|5001421|160|39191001|104|1|No. De parte: 5HYV-190027-6000|2025-11-19 12:01:02|
3471|5600789|160|87082999|136|2|No.Parte|2025-11-19 18:29:04|
3471|5600766|160|87089999|239|3|5SYV-183510-8000|2025-11-19 18:35:03|
3471|5600770|160|87082999|100|3|5HYV-230600-6000-20|2025-11-19 18:29:05|
3471|5600798|160|40093205|43|3|5HYV-120210A|2025-11-14 16:30:06|
3471|5600778|160|87082999|300|2|No.Parte|2025-11-21 18:31:03|
3471|5600778|160|98020019|63|1|FRACCION ORIGINAL 7318159903|2025-11-21 18:31:03|
3471|5600776|160|98020019|59|3|25CFTT405338-1|2025-11-21 18:08:02|
3471|5600864|160|39269099|10|2|No.Parte|2025-11-14 16:48:03|
1925|5700232|160|87082999|23|1|No. De parte: 5HYV-031458-6000-H1M|2025-11-13 09:50:05|
3471|5600789|160|83023091|99|3|5HYV-134100-6001|2025-11-19 18:29:04|
1647|5016705|240|87032199|2|81|380Y-3 SJ160307|2025-11-22 11:13:03|
3471|5600765|160|73269099|4|2|25CFTT405370-1|2025-11-19 19:00:02|
3471|5600798|160|73181599|53|1|25CFTT405375-7|2025-11-14 16:30:06|
3577|5102382|521|83100099|6|1|13NO. DE PARTE : 5HYV-190011-1H00  FACTURA: 25CFTTP7152-IN|2025-11-19 14:44:02|
3471|5600766|160|84833004|133|2|No.Parte|2025-11-19 18:35:03|
1925|5100856|160|73181606|43|1|No. De parte: 30204-102810|2025-11-19 11:27:03|
1925|5001423|160|87085099|246|1|No. De parte: 5SYV-290100-8001|2025-11-19 12:01:02|
3471|5600782|160|84254299|78|1|25CFTT405338-6|2025-11-19 15:41:01|
3471|5600768|160|87082999|48|2|No.Parte|2025-11-19 16:47:03|
3471|5600860|160|87082999|65|1|25CFTT405303-2|2025-11-14 16:30:07|
3471|5600764|160|39269099|22|3|5HYV-260222-9000|2025-11-19 19:00:03|
1925|5700349|160|84833004|40|1|No. De parte: 9060-100008-00001|2025-11-24 13:18:01|
3471|5600776|160|98020019|49|4|NO.PARTE|2025-11-21 18:08:02|
3471|5600792|160|83023091|100|3|5SYV-132100-8000-22-H1|2025-11-14 17:05:01|
1925|5700218|160|87082999|79|1|No. De parte: 5HYV-043024-6001|2025-11-13 10:05:03|
3471|5600776|160|87089999|128|1|25CFTT405338|2025-11-21 18:08:02|
3471|5600778|160|87082999|191|1|25CFTT405338-2|2025-11-21 18:31:03|
1925|5700371|160|83021002|9|1|No. De parte: 5HYV-220003-6002|2025-11-21 18:43:02|
3471|5600860|160|87082999|50|2|No.Parte|2025-11-14 16:30:07|
3471|5600770|160|87082999|63|2|No.Parte|2025-11-19 18:29:05|
3471|5600782|160|73181401|45|1|25CFTT405338-7|2025-11-19 15:41:01|
1925|5001427|160|87082919|83|1|No. De parte: 5SYV-807800-8300-0K100|2025-11-19 12:00:05|
1925|5001425|160|87082999|143|1|No. De parte: 5HYV-031035-6000-H1M|2025-11-19 12:01:01|
3471|5600776|160|98020019|47|4|NO.PARTE|2025-11-21 18:08:02|
3471|5600770|160|87082999|48|3|5HYV-032140-6001-H1M|2025-11-19 18:29:05|
3471|5600798|160|73181599|67|3|30006-080075810|2025-11-14 16:30:06|
3471|5600764|160|40169901|36|1|25CFTT405370-1|2025-11-19 19:00:03|
3471|5600778|160|94019999|310|3|5HY1-133300-6001|2025-11-21 18:31:03|
1925|5100858|160|87082201|32|1|No. De parte: 5HYV-805200-9001|2025-11-19 11:48:01|
3471|5600862|160|87089999|224|3|5HYV-030009-6000-0BP00|2025-11-14 16:48:01|
3471|5600860|160|87082999|75|1|25CFTT405303-2|2025-11-14 16:30:07|
1925|5700327|160|87088005|76|1|No. De parte: 5HYV-060410-6000A|2025-11-20 12:24:03|
1925|5700343|160|87085099|39|1|No. De parte: 5HYV-270300-6000|2025-11-22 10:57:01|
1925|5700367|160|87088005|37|1|No. De parte: 5SYV-050500-8000|2025-11-21 18:30:05|
3471|5600860|160|94019999|118|1|25CFTT405303-2|2025-11-14 16:30:07|
1925|5700281|160|73181599|6|1|No. De parte: 30006-060016810|2025-11-19 10:04:02|
1925|5700331|160|87082999|61|1|No. De parte: 5HYV-030520-6000-H1M|2025-11-21 12:15:02|
3471|5600764|160|87089999|183|2|No.Parte|2025-11-19 19:00:03|
3471|5600764|160|87088005|162|2|No.Parte|2025-11-19 19:00:03|
3471|5600776|160|98020019|34|3|25CFTT405338|2025-11-21 18:08:02|
3471|5600770|160|87082999|56|3|5HYV-221030-6001-H1M|2025-11-19 18:29:05|
3471|5600860|160|87082999|83|2|No.Parte|2025-11-14 16:30:07|
3471|5600787|160|39199099|12|1|25CFTT405309-2|2025-11-20 10:54:04|
3471|5600778|160|94019999|322|3|5SYV-131120-8000|2025-11-21 18:31:03|
1925|5700355|160|87089999|163|1|No. De parte: 5SYV-182570-8001|2025-11-20 11:41:02|
1925|5700208|160|87082919|18|1|No. De parte: 5HYV-807200-9001-0BM00|2025-11-13 11:04:05|
3471|5600798|160|39199099|17|3|5HYV-190025-6000|2025-11-14 16:30:06|
1925|5700357|160|87085099|101|1|No. De parte: 5HYV-107200-6000|2025-11-21 11:53:02|
1647|5016705|240|87032199|2|33|380Y-3 SJ050193|2025-11-22 11:13:03|
1925|5700329|160|39199099|58|1|No. De parte: 5HYV-190005-6000|2025-11-20 12:28:02|
3471|5600794|160|87082999|80|1|25CFTT405375-4|2025-11-14 15:50:01|
1925|5001425|160|87089999|38|1|No. De parte: 5HYV-120004-6000|2025-11-19 12:01:01|
1925|5700327|160|73181606|80|1|No. De parte: 5HYV-070203-6000|2025-11-20 12:24:03|
3471|5600764|160|87082919|115|1|25CFTT405370|2025-11-19 19:00:03|
1925|5100856|160|85365099|99|1|No. De parte: 5HYV-169570-6000|2025-11-19 11:27:03|
3471|5600782|160|73262006|70|3|30601-108010|2025-11-19 15:41:01|
3471|5600785|160|39269099|9|3|5HYV-353510-9001-0HQ00|2025-11-19 19:35:02|
3471|5600798|160|90328999|225|2|No.Parte|2025-11-14 16:30:06|
1925|5700367|160|87085099|35|1|No. De parte: 5HYV-280300-6002|2025-11-21 18:30:05|
1647|5016705|240|87032199|2|290|380Y-3 SJ160400|2025-11-22 11:13:03|
1925|5700357|160|87089999|82|1|No. De parte: 5HYV-030062-6000|2025-11-21 11:53:02|
1925|5700218|160|87088005|180|1|No. De parte: 5SYV-050103-6000|2025-11-13 10:05:03|
1647|5006994|240|87032199|2|98|380Y-3 SH190277|2025-11-14 17:36:10|
3471|5600789|160|87082101|125|1|25CFTT405309-4|2025-11-19 18:29:04|
1647|5016705|240|87032199|2|242|380Y-3 SJ140472|2025-11-22 11:13:03|
3471|5600766|160|94012001|254|1|25CFTT405370-3|2025-11-19 18:35:03|
3471|5600798|160|87088005|197|3|5HYV-060110-6000A|2025-11-14 16:30:06|
3471|5600785|160|39263002|7|3|5HYV-160116-6000|2025-11-19 19:35:02|
3471|5600776|160|85122099|66|2|No.Parte|2025-11-21 18:08:02|
3471|5600782|160|90328999|151|2|No.Parte|2025-11-19 15:41:01|
3471|5600785|160|87089999|90|2|No.Parte|2025-11-19 19:35:02|
3471|5600776|160|87082919|85|3|5SYV-807800-8300-0BM00|2025-11-21 18:08:02|
3471|5600785|160|73181606|15|3|5HYV-070203-6000|2025-11-19 19:35:02|
3471|5600860|160|87082999|51|1|25CFTT405303-2|2025-11-14 16:30:07|
3471|5600785|160|87082919|44|3|5HYV-807100-9001-0RT00|2025-11-19 19:35:02|
3471|5600778|160|90328999|307|3|5HYV-159010-6000|2025-11-21 18:31:03|
3471|5600789|160|85364199|112|3|5BWV-150510-5300|2025-11-19 18:29:04|
3471|5600792|160|87082101|137|2|No.Parte|2025-11-14 17:05:01|
3471|5600794|160|87082999|75|1|25CFTT405375-4|2025-11-14 15:50:01|
3471|5600785|160|39269099|8|1|25CFTT405309|2025-11-19 19:35:02|
1647|5016705|240|87032199|2|162|380Y-3 SJ080086|2025-11-22 11:13:03|
3471|5600785|160|98020019|36|4|FA ORIGINAL 8544309901|2025-11-19 19:35:02|
3471|5600798|160|73182291|91|1|25CFTT405375-7|2025-11-14 16:30:06|
3471|5600780|160|87082999|23|3|5HYV-031190-6000-H1M|2025-11-19 19:29:03|
3471|5600776|160|39269099|15|2|No.Parte|2025-11-21 18:08:02|
3471|5600764|160|87082919|117|3|NO.PARTE|2025-11-19 19:00:03|
1925|5001425|160|94019999|207|1|No. De parte: 5SYV-134000-2600-20|2025-11-19 12:01:01|
3471|5600778|160|94019999|341|1|25CFTT405338-3|2025-11-21 18:31:03|
3471|5600780|160|87082999|45|1|25CFTT405338-5|2025-11-19 19:29:03|
3471|5600862|160|39199099|11|2|No.Parte|2025-11-14 16:48:01|
3471|5600782|160|39199099|19|1|25CFTT405338-7|2025-11-19 15:41:01|
1647|5016705|240|87032199|2|150|380Y-3 SJ220241|2025-11-22 11:13:03|
3471|5600779|160|73181599|4|3|TBT085-01-06|2025-11-21 12:26:01|
3471|5600798|160|87082999|144|2|No.Parte|2025-11-14 16:30:06|
3471|5600862|160|87082999|187|3|5GYV-050620-1001|2025-11-14 16:48:01|
3471|5600785|160|73269099|18|3|30604-301300|2025-11-19 19:35:02|
1647|5016705|240|87032199|2|102|380Y-3 SJ160459|2025-11-22 11:13:03|
3471|5600787|160|39269099|40|1|25CFTT405309-2|2025-11-20 10:54:04|
3471|5600862|160|40169999|43|2|No.Parte|2025-11-14 16:48:01|
3471|5600780|160|87089999|65|1|25CFTT405338-5|2025-11-19 19:29:03|
3471|5600791|160|87082201|5|1|25CFTT405309-6|2025-11-19 18:35:03|
1925|5100854|160|73181599|106|1|No. De parte: 30001-122060160|2025-11-19 11:25:05|
1925|5001425|160|87089999|44|1|No. De parte: 5HYV-152800-6000|2025-11-19 12:01:01|
3471|5600776|160|87082999|99|1|25CFTT405338|2025-11-21 18:08:02|
3471|5600768|160|87082999|57|2|No.Parte|2025-11-19 16:47:03|
3471|5600798|160|73202005|101|3|5HYV-220015-6000|2025-11-14 16:30:06|
1925|5700273|160|87088005|71|1|No. De parte: 5SYV-060500-8001|2025-11-19 09:44:04|
1925|5700356|160|73269099|5|1|No. De parte: TBT085-01-02|2025-11-21 11:51:02|
1925|5700355|160|87089412|71|1|No. De parte: 5HYV-101100-6002-0HQ00|2025-11-20 11:41:02|
3471|5600862|160|87088005|206|2|No.Parte|2025-11-14 16:48:01|
3471|5600862|160|73182291|116|1|25CFTT405303-5|2025-11-14 16:48:01|
3471|5600776|160|98020019|32|4|NO.PARTE|2025-11-21 18:08:02|
3471|5600776|160|94019999|139|2|No.Parte|2025-11-21 18:08:02|
1925|5001423|160|87089203|176|1|No. De parte: 5HYV-021200-6003|2025-11-19 12:01:02|
3471|5600860|160|94019999|119|3|5HYV-131320-6001-H1|2025-11-14 16:30:07|
3471|5600789|160|39269099|4|1|25CFTT405309-4|2025-11-19 18:29:04|
3471|5600791|160|84073304|1|2|No.Parte|2025-11-19 18:35:03|
1925|5100854|160|87089999|58|1|No. De parte: 5HYV-182400-6001|2025-11-19 11:25:05|
3471|5600785|160|87089999|87|2|No.Parte|2025-11-19 19:35:02|
3471|5600768|160|39263002|2|2|No.Parte|2025-11-19 16:47:03|
3471|5600789|160|73181599|28|1|25CFTT405309-4|2025-11-19 18:29:04|
3471|5600862|160|39199099|20|3|5HYV-190025-6000|2025-11-14 16:48:01|
3471|5600787|160|39199099|21|2|No.Parte|2025-11-20 10:54:04|
3471|5600778|160|94019999|326|2|No.Parte|2025-11-21 18:31:03|
3471|5600776|160|39174001|3|1|25CFTT405338-1|2025-11-21 18:08:02|
3471|5600864|160|87089999|103|3|5HYV-355430-9001|2025-11-14 16:48:03|
3471|5600798|160|40091102|38|1|25CFTT405375-7|2025-11-14 16:30:06|
3471|5600766|160|87082999|173|2|No.Parte|2025-11-19 18:35:03|
3471|5600776|160|87082999|112|1|25CFTT405338-1|2025-11-21 18:08:02|
3471|5600787|160|40091102|52|3|9010-310001|2025-11-20 10:54:04|
3471|5600794|160|87082999|68|1|25CFTT405375-4|2025-11-14 15:50:01|
3471|5600780|160|87082999|30|2|No.Parte|2025-11-19 19:29:03|
3471|5600780|160|87082919|10|2|No.Parte|2025-11-19 19:29:03|
3471|5600764|160|73181504|48|1|25CFTT405370-1|2025-11-19 19:00:03|
1925|5700271|160|39269099|144|1|No. De parte: 9DQV-080001-3000|2025-11-19 09:42:02|
1925|5700361|160|87082999|20|1|No. De parte: 5HYV-032110-6000-H1M|2025-11-21 13:26:01|
3471|5600780|160|87082999|53|1|25CFTT405338-5|2025-11-19 19:29:03|
3471|5600860|160|87089904|97|1|25CFTT405303-2|2025-11-14 16:30:07|
3471|5600787|160|87089999|257|2|No.Parte|2025-11-20 10:54:04|
3471|5600776|160|87082999|113|1|25CFTT405338|2025-11-21 18:08:02|
3471|5600766|160|87082999|188|1|25CFTT405370-2|2025-11-19 18:35:03|
3471|5600798|160|39199099|10|2|No.Parte|2025-11-14 16:30:06|
3471|5600798|160|39269099|29|1|25CFTT405375-3|2025-11-14 16:30:06|
3471|5600766|160|87082999|201|2|No.Parte|2025-11-19 18:35:03|
3471|5600776|160|87087099|117|1|25CFTT405338|2025-11-21 18:08:02|
3471|5600787|160|87089999|233|2|No.Parte|2025-11-20 10:54:04|
3471|5600860|160|87082999|75|3|5HYV-080008-6000|2025-11-14 16:30:07|
3471|5600780|160|87082999|74|2|No.Parte|2025-11-19 19:29:03|
3471|5600768|160|87089999|84|1|25CFTT405370-4|2025-11-19 16:47:03|
1925|5100856|160|87088005|83|1|No. De parte: 5HYV-060500-6001|2025-11-19 11:27:03|
3471|5600766|160|87083099|203|2|No.Parte|2025-11-19 18:35:03|
3471|5600787|160|87082919|133|1|25CFTT405309-2|2025-11-20 10:54:04|
3471|5600782|160|73181599|47|1|25CFTT405338-7|2025-11-19 15:41:01|
3471|5600798|160|39199099|15|2|No.Parte|2025-11-14 16:30:06|
3471|5600787|160|94019999|277|2|No.Parte|2025-11-20 10:54:04|
3471|5600776|160|94019999|141|1|25CFTT405338-1|2025-11-21 18:08:02|
3471|5600766|160|87088099|214|3|5SYV-060500-8001|2025-11-19 18:35:03|
3471|5600862|160|40169304|41|3|9AWA-120001-00001|2025-11-14 16:48:01|
3471|5600794|160|87088005|99|1|25CFTT405375-2|2025-11-14 15:50:01|
3577|5102429|521|84672902|1|1|ID: 1644-4009, M12 FID, C 12 C., 1NO. DE PARTE : 601402-00633  FACTURA: 25CFMABTTP106 MARCA:MILWAUKEE|2025-11-20 12:22:01|
3471|5600776|160|87082999|113|2|No.Parte|2025-11-21 18:08:02|
1925|5001423|160|73181504|268|1|No. De parte: 9AYV-804106-6700|2025-11-19 12:01:02|
3471|5600862|160|83023091|147|2|No.Parte|2025-11-14 16:48:01|
3471|5600770|160|87082919|28|3|5SYV-807700-8300-0RT00|2025-11-19 18:29:05|
1925|5700283|160|87082999|79|1|No. De parte: 5HYV-237070-6000-H1M|2025-11-19 10:05:03|
1925|5700273|160|87088005|70|1|No. De parte: 5SYV-050500-8000|2025-11-19 09:44:04|
3471|5600782|160|73181599|56|1|25CFTT405338-7|2025-11-19 15:41:01|
3471|5600768|160|40091102|7|3|5SYV-182550-8000|2025-11-19 16:47:03|
3471|5600770|160|73181599|10|1|25CFTT405370-6|2025-11-19 18:29:05|
1925|5700202|160|87082999|9|1|No. De parte: 5HYV-223024-6000-0RT00|2025-11-13 10:26:04|
3471|5600787|160|87085099|214|3|5HYV-270300-6000|2025-11-20 10:54:04|
3471|5600776|160|94019999|138|3|5HYV-131200-6000-20|2025-11-21 18:08:02|
1925|5700357|160|87089999|76|1|No. De parte: 5HYV-030008-6000|2025-11-21 11:53:02|
3471|5600798|160|73181599|71|3|30006-102075810|2025-11-14 16:30:06|
3471|5600796|160|87082999|74|3|5HYV-223022-6000-0BM00|2025-11-14 17:16:03|
3471|5600776|160|94019999|137|1|25CFTT405338-1|2025-11-21 18:08:02|
3471|5600776|160|84152001|62|2|No.Parte|2025-11-21 18:08:02|
3471|5600776|160|39269099|18|3|9060-040311|2025-11-21 18:08:02|
3471|5600858|160|87089203|69|1|25CFTT405303|2025-11-14 17:16:03|
3471|5600782|160|73182291|64|2|No.Parte|2025-11-19 15:41:01|
3471|5600780|160|87082919|14|2|No.Parte|2025-11-19 19:29:03|
1925|5100854|160|87082999|66|1|No. De parte: 5HYV-260213-9001|2025-11-19 11:25:05|
1925|5001423|160|73182999|178|1|No. De parte: 5HYV-040001-6000|2025-11-19 12:01:02|
3471|5600787|160|87082999|192|1|25CFTT405309-3|2025-11-20 10:54:04|
3471|5600782|160|39199099|7|1|25CFTT405338-7|2025-11-19 15:41:01|
3471|5600862|160|85044099|158|1|25CFTT405303-5|2025-11-14 16:48:01|
3471|5600789|160|73181599|35|2|No.Parte|2025-11-19 18:29:04|
3471|5600776|160|39269099|18|2|No.Parte|2025-11-21 18:08:02|
1925|5700365|160|87082999|48|1|No. De parte: 5SYV-230690-8000-H1M|2025-11-21 13:40:02|
3471|5600796|160|87082999|61|2|No.Parte|2025-11-14 17:16:03|
3471|5600796|160|87082919|26|3|5SYV-807700-8300-0RT00|2025-11-14 17:16:03|
1925|5100861|160|73269099|1|1|No. De parte: TBM056-1|2025-11-19 11:34:02|
3471|5600776|160|40169999|29|1|25CFTT405338-1|2025-11-21 18:08:02|
3471|5600785|160|85122099|28|3|5HYV-160410-6000|2025-11-19 19:35:02|
3471|5600796|160|87141099|114|3|5HYV-221102-6001-H1M|2025-11-14 17:16:03|
3471|5600782|160|39199099|20|2|No.Parte|2025-11-19 15:41:01|
3471|5600787|160|39199099|14|1|25CFTT405309-2|2025-11-20 10:54:04|
3471|5600768|160|40091102|7|2|No.Parte|2025-11-19 16:47:03|
1925|5700283|160|87082999|71|1|No. De parte: 5HYV-235030-6000-H1M|2025-11-19 10:05:03|
3471|5600780|160|87082999|63|3|5SYV-032030-8000-H1M|2025-11-19 19:29:03|
3471|5600782|160|73262006|72|3|30601-112010|2025-11-19 15:41:01|
3471|5600798|160|39269099|35|2|No.Parte|2025-11-14 16:30:06|
1925|5700271|160|87089203|36|1|No. De parte: 5HYV-021220-6000|2025-11-19 09:42:02|
3471|5600767|160|73269099|5|1|25CFTT405370-2|2025-11-21 15:26:02|
3471|5600776|160|39235001|6|3|5BYV-042032-AD00|2025-11-21 18:08:02|
1925|5700204|160|39199099|33|1|No. De parte: 5HYV-046005-9000|2025-11-13 10:37:02|
3471|5600798|160|84073304|114|2|No.Parte|2025-11-14 16:30:06|
1925|5700361|160|85122099|29|1|No. De parte: 5HYV-160410-6000|2025-11-21 13:26:01|
3471|5600776|160|87082923|87|1|25CFTT405338-1|2025-11-21 18:08:02|
3471|5600782|160|87089412|141|2|No.Parte|2025-11-19 15:41:01|
3471|5600798|160|73181599|52|3|0010-021019-0010|2025-11-14 16:30:06|
3471|5600766|160|87081099|150|2|No.Parte|2025-11-19 18:35:03|
3471|5600785|160|39269099|13|2|No.Parte|2025-11-19 19:35:02|
3471|5600789|160|84213199|105|1|25CFTT405309-4|2025-11-19 18:29:04|
3471|5600768|160|87082919|33|3|5SYV-807700-8300-0BM00|2025-11-19 16:47:03|
3471|5600789|160|87082999|175|1|25CFTT405309-5|2025-11-19 18:29:04|
3471|5600782|160|87089999|146|2|No.Parte|2025-11-19 15:41:01|
1925|5001394|160|39199099|145|1|No. De parte: 5HYV-190006-6000|2025-11-13 11:32:07|
3471|5600789|160|87082919|131|3|5HYV-807100-9001-0K100|2025-11-19 18:29:04|
3471|5600767|160|73269099|7|3|TBT085|2025-11-21 15:26:02|
3471|5600778|160|87082999|173|3|5HYV-031990-6000-H1M|2025-11-21 18:31:03|
1925|5700214|160|85365099|55|1|No. De parte: 5HYV-169030-6000|2025-11-12 18:15:01|
