Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|SubdivisionFraccion|DescripcionMercancia|PrecioUnitario|ValorAduana|ValorComercial|ValorDolares|CantidadUMComercial|UnidadMedidaComercial|CantidadUMTarifa|UnidadMedidaTarifa|ValorAgregado|ClaveVinculacion|MetodoValorizacion|CodigoMercanciaProducto|MarcaMercanciaProducto|ModeloMercanciaProducto|PaisOrigenDestino|PaisCompradorVendedor|EntidadFedOrigen|EntidadFedDestino|EntidadFedComprador|EntidadFedVendedor|TipoOperacion|ClaveDocumento|FechaPagoReal
1925|5100854|160|73181606|278|03|TUERCA DE SUJECION DE ACERO|0.54840|2062|2062|112.80|3760.000|6|92.42913|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:25:05|
1925|5001374|160|85371004|171|00|PANEL DE CONTROL DE AIRE|126.00000|12096|12096|657.60|96.000|6|10.78602|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5001374|160|73181599|32|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|1.10417|212|212|11.52|192.000|6|14.44066|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5001421|160|94019999|126|01|PARTE PARA ASIENTO|5.11765|348|348|19.04|68.000|6|30.30362|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
1925|5700287|160|87082999|5|99|PARTE DE LA CARROCERIA|59.20000|592|592|32.00|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-26 17:43:03|
1925|5001374|160|73181599|26|03|PERNOS ROSCADOS DE USO AUTOMOTRIZ|1.65625|636|636|34.56|384.000|6|18.42351|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5001374|160|87082999|155|99|PARTE DE LA CARROCERIA|107.58333|1291|1291|70.20|12.000|6|12.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
3471|5600789|160|73182999|84|99|CIRCLIP|0.18571|26|26|1.40|140.000|6|2.80000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:29:04|
1925|5100854|160|87089203|144|99|PARTE DEL ESCAPE|26.51250|2121|2121|116.00|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:25:05|
1925|5001374|160|87089412|96|91|PARTE DE LA DIRECCION|643.81250|41204|41204|2240.00|64.000|6|64.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5001374|160|39269099|132|06|SUJETADOR AUTOMOTRIZ|1.10417|106|106|5.76|96.000|6|15.02673|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5100856|160|73181599|29|03|PERNOS ROSCADOS DE ACERO DE USO AUTOMOTRIZ|4.93684|938|938|51.30|190.000|6|11.83419|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:27:03|
3471|5600789|160|73181599|68|03|TORNILLO AUTOMOTRIZ|0.36429|102|102|5.60|280.000|6|5.60000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:29:04|
1925|5001374|160|87088005|98|00|PARTE DE LA SUSPENSION|366.97619|30826|30826|1675.80|84.000|6|84.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5001374|160|87082999|162|99|PARTE DE LA CARROCERIA|2.39583|230|230|12.48|96.000|6|96.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700320|160|87082999|40|99|PARTE DE LA CARROCERÍA|112.25000|2245|2245|121.40|20.000|6|20.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:22:01|
3471|5600781|160|56090002|1|01|ESLINGAS|38.20602|16505|16505|902.88|432.000|6|252.00000|1||1|6||||CHN|CHN| | | | |1|A1|2025-11-19 19:29:03|
1925|5001374|160|39199099|91|00|CALCOMANIA|6.62500|636|636|34.56|96.000|6|15.02673|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5001374|160|73181599|27|03|PERNO DE USO AUTOMOTRIZ|1.83854|353|353|19.20|192.000|6|7.74662|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700271|160|40169999|24|99|GOMA DE CAUCHO|1.64583|395|395|21.60|240.000|6|20.34000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:42:02|
1925|5700312|160|87082999|63|99|PARTES DE LA CARROCERIA PARA VEHICULOS AUTOMOVILES|37.92000|3792|3792|205.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:37:01|
1925|5001374|160|87082999|242|99|PARTE DE LA CARROCERIA|9.37500|225|225|12.24|24.000|6|24.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5001374|160|87088005|247|00|PARTE DE LA SUSPENSION|141.82292|13615|13615|740.16|96.000|6|96.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700277|160|85371006|60|00|MODULO DE CONTROL INTELIGENTE|720.25000|14405|14405|788.00|20.000|6|20.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:58:01|
3471|5600766|160|87082999|192|99|PARTE DE CARROCERIA|8.60000|516|516|28.20|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:35:03|
1925|5001374|160|40091102|216|00|MANGUERA DE RESPIRACION|3.67708|353|353|19.20|96.000|6|15.02673|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5001374|160|39174001|268|00|ACCESORIO PARA TUBERIA|31.08696|1430|1430|77.74|46.000|6|31.01275|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700271|160|87082101|90|00|CINTURON DE SEGURIDAD|197.43333|11846|11846|648.00|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:42:02|
3471|5600789|160|87082922|134|00|TABLERO DE INSTRUMENTOS|4143.65000|165746|165746|9066.80|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:29:04|
1925|5001374|160|87082999|241|99|PARTE DE LA CARROCERIA|20.22500|809|809|44.00|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5001374|160|87082919|200|00|PUERTA|4529.00000|54348|54348|2954.52|12.000|6|12.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
3471|5600946|160|98020019|173|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.73958|213|213|11.52|288.000|6|5.76000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 20:35:00|
1925|5100854|160|87089999|60|99|TUBERIA PREFORMADA|26.13750|2091|2091|114.40|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:25:05|
1925|5001374|160|87082919|289|00|PUERTA|4529.18182|49821|49821|2708.42|11.000|6|11.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5001374|160|39269099|179|06|SELLO|0.92188|177|177|9.60|192.000|6|30.05346|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700283|160|87082999|52|99|PARTE DE CARROCERÍA|16.08750|3861|3861|211.20|240.000|6|240.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 10:05:03|
1925|5700312|160|87082999|19|99|PARTE DE LA CARROCERÍA|7.77000|1554|1554|84.00|200.000|6|200.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:37:01|
1925|5001374|160|85291009|258|04|ANTENA|108.70833|10436|10436|567.36|96.000|6|4.47746|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5001374|160|87088005|248|00|PARTE DE LA SUSPENSION|367.00000|4404|4404|239.40|12.000|6|12.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700271|160|39199099|46|00|PLACA ADHESIVA|5.11667|614|614|33.60|120.000|6|4.37000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:42:02|
3471|5600764|160|85044099|85|00|CABLE CON CONECTOR|35.64444|6416|6416|351.00|180.000|6|180.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 19:00:03|
1925|5001374|160|87082999|274|99|PARTE DE LA CARROCERÍA|32.92708|3161|3161|171.84|96.000|6|96.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5100854|160|73269099|120|03|ABRAZADERA|4.38750|702|702|38.40|160.000|6|3.93315|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:25:05|
1925|5700281|160|73181606|35|03|TUERCA|0.91667|55|55|3.00|60.000|6|5.72000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 10:04:02|
1925|5700302|160|73269099|154|03|ABRAZADERA DE ACERO|3.14500|629|629|34.00|200.000|6|21.56000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:39:01|
1925|5100860|160|87082999|91|99|PARTE DE CARROCERÍA|16.08750|5148|5148|281.60|320.000|6|320.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:28:07|
1925|5700271|160|39269099|125|06|BUJE PARA RIEL DE REPOSABRAZOS|0.91389|329|329|18.00|360.000|6|30.51000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:42:02|
1925|5700308|160|87089999|39|99|TUBERIA PREFORMADA|26.45000|1058|1058|57.20|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:14:03|
1925|5001423|160|73182291|142|99|ARANDELA DE ACERO|0.18382|25|25|1.36|136.000|6|7.89611|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
3471|5600791|160|87082919|7|00|PUERTA|4524.20000|22621|22621|1237.45|5.000|6|5.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:35:03|
1925|5700277|160|94019999|53|01|PARTE PARA ASIENTO|26.87500|3225|3225|176.40|120.000|6|125.69000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:58:01|
1925|5700350|160|87082999|20|99|PARTE DE LA CARROCERÍA|110.77692|14401|14401|787.80|130.000|6|130.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-24 13:18:02|
3471|5600946|160|98020019|184|00|TUERCA|0.73958|852|852|46.08|1152.000|6|23.04000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 20:35:00|
1925|5700271|160|39263002|85|99|GUARNICION PARA CARROCERIA|30.90000|1854|1854|101.40|60.000|6|323.28000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:42:02|
1925|5700271|160|73182403|25|00|PASADOR|0.55000|66|66|3.60|120.000|6|4.37000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:42:02|
3471|5600946|160|87088007|120|00|BRAZO DE LA SUSPENSION|236.37500|9455|9455|511.20|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 20:35:00|
1925|5700347|160|94019999|30|01|PARTE PARA ASIENTO|36.74107|4115|4115|225.12|112.000|6|119.16000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-24 13:15:00|
3471|5600766|160|84123199|130|00|CILINDRO DE MOVIMIENTO RECTILINEO|56.70000|567|567|31.00|10.000|6|10.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:35:03|
3471|5600766|160|39199099|22|00|ETIQUETA AUTOADHESIVA|6.21667|373|373|20.40|60.000|6|1.20000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:35:03|
1925|5700349|160|87082999|3|99|PARTE DE LA CARROCERIA|58.30000|1749|1749|95.70|30.000|6|30.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-24 13:18:01|
1925|5700351|160|87082201|69|00|PARTES DE LA CARROCERIA PARA VEHICULOS AUTOMOVILES|8.88000|1776|1776|96.00|200.000|6|200.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 14:22:01|
1925|5700283|160|87082999|32|99|PARTE DE LA CARROCERIA|188.82609|4343|4343|237.59|23.000|6|23.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 10:05:03|
1925|5001421|160|87082919|197|00|PUERTA|4501.00000|13503|13503|738.63|3.000|6|3.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
1925|5700306|160|39263002|84|99|REFLECTOR DE USO AUTOMOTRIZ|223.43750|10725|10725|579.84|48.000|6|210.23000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:04:03|
1925|5700349|160|87088005|31|00|PARTE DE LA SUSPENSION|118.45000|4738|4738|259.20|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-24 13:18:01|
1925|5700277|160|87089999|29|99|SOPORTE|17.18333|1031|1031|56.40|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:58:01|
3471|5600766|160|94012001|262|00|PARTE PARA ASIENTO|18.65000|1119|1119|61.20|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:35:03|
1925|5001374|160|73181504|221|00|TORNILLO|0.73568|565|565|30.72|768.000|6|57.76265|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700312|160|73181504|42|00|TORNILLO|0.18000|18|18|1.00|100.000|6|13.65000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:37:01|
1925|5001425|160|85365099|54|08|INTERRUPTOR AUTOMOTRIZ|34.00000|2312|2312|126.48|68.000|6|19.04692|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:01|
3471|5600764|160|73182403|69|00|PASADOR|0.18333|88|88|4.80|480.000|6|9.60000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 19:00:03|
1925|5700312|160|40169999|50|07|GOMA ANTIVIBRACION|1.66500|999|999|54.00|600.000|6|81.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:37:01|
1925|5001374|160|39269099|269|06|DISTRIBUIDOR DE VENTILACION|74.69444|2689|2689|146.16|36.000|6|1.67904|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5001425|160|85371099|43|99|MODULO DE CONTROL INTELIGENTE|894.83333|32214|32214|1762.20|36.000|6|29.26521|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:01|
3471|5600766|160|39269020|28|00|LOGOTIPO|26.68333|1601|1601|87.60|60.000|6|1.20000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:35:03|
1925|5001374|160|73181599|19|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.55208|106|106|5.76|192.000|6|21.57204|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700316|160|85443099|51|01|ARNES DE CABLES|240.82000|24082|24082|1302.00|100.000|6|12.80000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:26:01|
1925|5001425|160|40169901|40|00|PIEZA DE CAUCHO DE USO TECNICO|1.64706|336|336|18.36|204.000|6|13.23537|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:01|
1925|5100855|160|73269099|8|99|MANUFACTURA DE ACERO|3.66667|22|22|1.20|6.000|6|7.81552|1||1|6||||CHN|CHN| | | | |1|A1|2025-11-19 11:25:05|
1925|5700304|160|87082201|42|00|PARABRISAS|1416.28571|59484|59484|3215.94|42.000|6|42.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:04:02|
1925|5001374|160|87082999|279|99|PARTE PARA CARROCERIA|195.90625|18807|18807|1022.40|96.000|6|96.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700275|160|87082999|18|99|PARTE DE LA CARROCERÍA|2.56667|154|154|8.40|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:51:01|
1925|5700281|160|39174001|112|00|ACCESORIO PARA TUBERIA|34.00000|2040|2040|111.60|60.000|6|6.68000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 10:04:02|
1925|5001374|160|85444299|253|04|CABLE CON CONEXIONES|24.46875|2349|2349|127.68|96.000|6|64.72227|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700304|160|73181606|1|04|TUERCA|0.74000|592|592|32.00|800.000|6|236.74000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:04:02|
3471|5600789|160|73181599|25|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.91429|320|320|17.50|350.000|6|7.00000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:29:04|
3471|5600770|160|87082999|86|99|PARTE DE CARROCERIA|263.41667|15805|15805|864.60|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:29:05|
1925|5700320|160|87082999|20|99|PARTE DE LA CARROCERÍA|18.87000|1887|1887|102.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:22:01|
1925|5001374|160|85182202|255|99|ALTAVOCES|1521.78947|28914|28914|1571.87|19.000|6|19.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
3471|5600770|160|94019999|124|01|PARTE PARA ASIENTO|15.35000|921|921|50.40|60.000|6|1.20000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:29:05|
1925|5700283|160|87082201|68|00|PARTES DE LA CARROCERIA PARA VEHICULOS AUTOMOVILES|3.83750|921|921|50.40|240.000|6|240.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 10:05:03|
1925|5001374|160|85365099|235|08|INTERRUPTOR DE PROXIMIDAD|106.50000|1704|1704|92.64|16.000|6|10.78704|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700320|160|87089999|12|99|SOPORTE|52.71000|5271|5271|285.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:22:01|
1925|5700281|160|73181599|16|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|1.27917|307|307|16.80|240.000|6|22.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 10:04:02|
3471|5600789|160|87088005|188|00|PARTE DE LA SUSPENSION|366.71429|20536|20536|1123.36|56.000|6|56.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:29:04|
1925|5700302|160|85044099|160|00|CABLE CON CONECTOR|36.25000|3625|3625|196.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:39:01|
1925|5001374|160|73181599|213|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.73698|283|283|15.36|384.000|6|43.14408|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
3471|5600766|160|87081099|150|00|PARACHOQUES|88.85000|5331|5331|291.60|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:35:03|
1925|5100854|160|87082999|147|99|PARTE DE LA CARROCERIA|58.50000|2340|2340|128.00|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:25:05|
1925|5001374|160|87082101|190|00|CINTURON DE SEGURIDAD|414.06250|39750|39750|2160.96|96.000|6|96.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700302|160|73269099|50|99|BLOQUE DE SUJECION|0.18500|37|37|2.00|200.000|6|18.11000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:39:01|
1925|5700275|160|87082999|30|99|PARTE DE LA CARROCERÍA|78.60000|4716|4716|258.00|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:51:01|
1925|5100856|160|84879006|61|00|ENGRASADORAS DE COPA STAUFFER|1.09688|1053|1053|57.60|960.000|6|59.79378|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:27:03|
3471|5600946|160|87082999|89|99|PARTE DE CARROCERIA|3.32639|479|479|25.92|144.000|6|144.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 20:35:00|
1925|5001374|160|73181599|23|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|1.84000|1472|1472|80.00|800.000|6|32.28192|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700271|160|39269099|87|06|SELLO|13.52667|4058|4058|222.00|300.000|6|10.93000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:42:02|
1925|5001421|160|73181401|20|00|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.54779|149|149|8.16|272.000|6|9.38899|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
1925|5001374|160|40169304|83|01|SELLO|2.02083|388|388|21.12|192.000|6|30.05346|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700302|160|85122002|96|00|CALAVERA|309.82000|30982|30982|1675.00|100.000|6|156.84000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:39:01|
3471|5600789|160|87088099|196|00|BARRA ESTABILIZADORA|86.47143|6053|6053|331.10|70.000|6|70.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:29:04|
1925|5700281|160|87085099|131|04|EJE|623.54167|29930|29930|1637.28|48.000|6|48.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 10:04:02|
1925|5700312|160|87082999|20|99|PARTE DE LA CARROCERÍA|29.96000|2996|2996|162.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:37:01|
1925|5001374|160|39199099|87|00|PLACA ADHESIVA|5.15104|989|989|53.76|192.000|6|30.05346|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5001421|160|39199099|99|00|ETIQUETA|0.36765|25|25|1.36|68.000|6|2.34724|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
1925|5700283|160|87088005|33|00|PARTE DE LA SUSPENSION|364.70000|14588|14588|798.00|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 10:05:03|
1925|5001374|160|73182403|151|00|PASADOR|3.67708|706|706|38.40|192.000|6|21.57204|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700302|160|87088099|68|00|AMORTIGUADORES|472.77500|18911|18911|1022.40|40.000|6|40.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:39:01|
1925|5001421|160|73182291|59|99|ARANDELA|2.01103|547|547|29.92|272.000|6|9.38899|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
1925|5700279|160|87082999|43|99|PARTE DE CARROCERÍA|15.90000|954|954|52.20|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:58:02|
1925|5700313|160|73269099|1|99|EMBALAJE DE ACERO|1105.00000|2210|2210|119.50|2.000|6|17.15000|1||1|6||||CHN|CHN| | | | |1|A1|2025-11-28 11:33:01|
1925|5001374|160|73181606|214|03|TUERCA DE SUJECION DE ACERO|0.55187|5192|5192|282.24|9408.000|6|379.63543|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700281|160|73181606|31|03|TUERCA DE ACERO|0.54792|263|263|14.40|480.000|6|45.75000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 10:04:02|
1925|5700279|160|40169999|38|07|GOMA ANTIVIBRACION|2.37667|713|713|39.00|300.000|6|32.28000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:58:02|
1925|5001374|160|87088005|249|00|PARTE DE LA SUSPENSION|141.81481|7658|7658|416.34|54.000|6|54.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700306|160|87089999|116|99|TUBOS PREFORMADOS PARA REFRIGERANTE|22.76000|1138|1138|61.50|50.000|6|50.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:04:03|
1925|5001423|160|73181606|206|03|TUERCA|4.20000|420|420|23.00|100.000|6|5.80596|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:02|
1925|5700281|160|73181599|15|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|1.28056|461|461|25.20|360.000|6|34.32000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 10:04:02|
1925|5700306|160|87088005|69|00|amortiguador|568.40000|45472|45472|2458.40|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:04:03|
1925|5001374|160|87082999|280|99|PARTE PARA CARROCERIA|195.90625|18807|18807|1022.40|96.000|6|96.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
3471|5600783|160|73269099|3|99|EMBALAJE METALICO|238.41667|2861|2861|156.48|12.000|6|0.24000|1||1|6||||CHN|CHN| | | | |1|A1|2025-11-19 15:08:00|
1925|5001425|160|83023091|69|00|CERRADURA|15.72059|1069|1069|58.48|68.000|6|4.41179|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 12:01:01|
1925|5001374|160|70091099|261|02|ESPEJO|69.35000|2774|2774|150.80|40.000|6|26.96761|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
3471|5600946|160|39269099|5|06|CINCHO AUTOMOTRIZ|1.11111|160|160|8.64|144.000|6|2.88000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 20:35:00|
1925|5100860|160|87082999|32|99|SOPORTE DE CAJA DE ENGRANAJE DELANTERO|43.68750|3495|3495|191.20|80.000|6|80.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 11:28:07|
3471|5600766|160|85371006|146|00|MODULO DE CONTROL INTELIGENTE|210.76667|12646|12646|691.80|60.000|6|60.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:35:03|
1925|5700306|160|73181599|5|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.55500|2331|2331|126.00|4200.000|6|81.60000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:04:03|
1925|5001374|160|73181599|34|03|PERNO AUTOMOTRIZ|2.94333|883|883|48.00|300.000|6|12.10572|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700279|160|39269099|30|99|ARANDELA|0.36667|44|44|2.40|120.000|6|12.91000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:58:02|
1925|5700273|160|73181599|3|03|TORNILLO DE ACERO DE USO AUTOMOTRIZ|0.36579|834|834|45.60|2280.000|6|383.57000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 09:44:04|
1925|5001374|160|87088005|176|00|PARTE DE LA SUSPENSION|118.62500|1898|1898|103.20|16.000|6|16.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-01 11:06:01|
1925|5700316|160|87089999|63|99|TUBO DE CONEXION|14.61000|1461|1461|79.00|100.000|6|100.00000|6||1|6||||CHN|CHN| | | | |1|IN|2025-11-28 11:26:01|
3471|5600789|160|94019999|225|01|PARTE PARA ASIENTO|5.48571|384|384|21.00|70.000|6|9.52000|1||1|6||||CHN|CHN| | | | |1|IN|2025-11-19 18:29:04|
