Patente|Pedimento|SeccionAduanera|FechaFacturacion|NumeroFactura|TerminoFacturacion|MonedaFacturacion|ValorDolares|ValorMonedaExtranjera|PaisFacturacion|EntidadFedFacturacion|IndentFiscalProveedor|ProveedorMercancia|CalleProveedor|NumInteriorProveedor|NumExteriorProveedor|CpProveedor|MunicipioProveedor|FechaPagoReal
1925|6000051|160|2025-12-22|COVE267WD7XP7|CIF|USD|28370.28|28370.28|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 14:05:05|
3471|6400195|160|2025-12-13|COVE267WK37O4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 23:25:02|
3178|6000910|160|2025-12-21|COVE267XDMTD8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-23 18:25:03|
3178|6000971|160|2025-12-21|COVE267XE7NM1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-24 12:02:13|
1614|6000080|160||COVE267X1IVR8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 11:17:06|
1614|6000084|160||COVE267X30N65|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 11:18:03|
1614|6000511|160||COVE267X8LG75|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-23 19:24:02|
1614|6001098|160||COVE267X83O16|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 16:24:01|
1925|6000113|160|2025-12-27|COVE267X10EM2|CIF|USD|70930.20|70930.20|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-29 11:24:03|
1925|6100105|160|2025-12-17|COVE267WR3GG1|CIF|USD|63455.40|63455.40|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 18:57:02|
3178|6000909|160|2025-12-21|COVE267XDMSX1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-23 18:25:01|
1925|6100035|160|2025-12-18|COVE267X273B1|CIF|USD|976.50|976.50|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-24 12:26:01|
1925|6000110|160|2025-12-27|COVE267X1QDL5|CIF|USD|122.16|122.16|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-29 11:24:01|
1614|6000511|160||COVE267X8LGG4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-23 19:24:02|
1614|6000091|160||COVE267X0A4U6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-19 17:38:04|
1614|6000507|160||COVE267X83O81|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 13:34:02|
1925|6100106|160|2025-12-17|COVE267WRC6F7|CIF|USD|238.00|238.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 18:58:04|
3178|6000953|160|2025-12-21|COVE267XECBX8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-24 13:42:01|
3471|6400219|160|2025-12-23|COVE267WMOCB7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 12:40:05|
3471|6400252|160|2025-12-27|COVE267WXIQO3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 14:24:04|
1925|6000029|160|2025-12-16|COVE267W9VIO4|CIF|USD|37088.34|37088.34|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 14:00:07|
3471|6400241|160|2025-12-26|COVE267WTNHZ2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-26 09:17:02|
3178|6000918|160|2025-12-21|COVE267XCDYG2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-23 13:04:02|
3471|6400241|160|2025-12-26|COVE267WTNDA2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-26 09:17:02|
1614|6000090|160||COVE267X09XD4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-19 17:38:06|
1925|6000109|160|2025-12-27|COVE267X41D06|CIF|USD|69610.59|69610.59|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-29 11:24:04|
1925|6100038|160|2025-12-18|COVE267X28GG5|CIF|USD|67867.13|67867.13|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-24 13:04:01|
1925|6000118|160|2025-12-27|COVE267X3E0W6|CIF|USD|2921.76|2921.76|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-29 11:23:02|
1614|6000092|160||COVE267X0ABJ3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-19 17:38:06|
3577|6300109|521|2026-01-19|COVE267XFF283|DAP|USD|2011.32|2011.32|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-01-27 11:03:01|
1925|6100104|160|2025-12-17|COVE267WQLK71|CIF|USD|976.50|976.50|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 18:56:01|
3471|6400251|160|2025-12-27|COVE267WXIHN8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 14:24:03|
3178|6000871|160|2025-12-16|COVE267XA18Y4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-22 14:02:03|
1614|6000512|160||COVE267X8LUB7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-23 19:24:02|
1925|6000034|160|2025-12-16|COVE267WAKV38|CIF|USD|1707.46|1707.46|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 13:59:01|
3471|6400256|160|2025-12-27|COVE267WYDWW7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 14:25:02|
3471|6400214|160|2025-12-24|COVE267WKC4H8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 16:17:03|
1925|6100040|160|2025-12-18|COVE267X29F25|CIF|USD|58449.97|58449.97|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-24 12:58:04|
3178|6000737|160|2025-12-16|COVE267X8REN6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-22 11:22:02|
3178|6000561|160|2025-12-16|COVE267XAPEL5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-22 17:22:04|
3178|6000910|160|2025-12-21|COVE267XDMTH8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-23 18:25:03|
1925|6000027|160|2025-11-16|COVE267W91678|CIF|USD|74357.29|74357.29|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 14:00:03|
3471|6400208|160|2025-12-24|COVE267WK5SV8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-17 11:39:03|
1925|6100033|160|2025-12-18|COVE267X26CD3|CIF|USD|976.50|976.50|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-24 12:24:02|
1925|6100107|160|2025-12-17|COVE267WT8P42|CIF|USD|68141.83|68141.83|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 19:00:05|
3178|6000239|160|2025-12-14|COVE267X0Y6V1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-17 12:44:03|
3471|6400186|160|2025-12-18|COVE267X5IKP4|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 17:50:04|
3471|6400239|160|2025-12-26|COVE267WT45K6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-22 09:57:02|
1925|6100028|160|2025-12-17|COVE267X2J1G4|CIF|USD|48599.28|48599.28|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 17:03:05|
1614|6000510|160||COVE267X8L963|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 13:34:06|
1614|6000094|160||COVE267X0AKP1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-19 17:38:08|
1925|6100107|160|2025-12-17|COVE267WT8PE8|CIF|USD|41315.71|41315.71|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 19:00:05|
1925|6000034|160|2025-12-16|COVE267WAKV18|CIF|USD|1775.88|1775.88|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 13:59:01|
3471|6400215|160|2025-12-24|COVE267WO7PV6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 12:39:02|
1614|6000508|160||COVE267XCFKW2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 13:34:05|
3577|6300138|521|2026-01-27|COVE267XKHFA2|DAP|USD|213.46|213.46|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU|2026-01-28 14:48:01|
1614|6000086|160||COVE267X2Q2M7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 11:18:04|
3471|6400197|160|2025-12-13|COVE267WK5TA7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 23:24:02|
3471|6400253|160|2025-12-27|COVE267WY83B5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-22 17:27:05|
3471|6400247|160|2025-12-26|COVE267XBIB18|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-26 11:44:04|
3471|6400213|160|2025-12-24|COVE267WKC4H8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 16:17:03|
1614|6000513|160||COVE267X8M9N6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 13:34:04|
1925|6100037|160|2025-12-18|COVE267X280D6|CIF|USD|976.50|976.50|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-24 12:30:02|
1614|6000087|160||COVE267X09865|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-19 17:37:01|
1925|6000044|160|2025-12-22|COVE267WF0KU8|CIF|USD|122.16|122.16|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 14:06:01|
1925|6100039|160|2025-12-18|COVE267X28WU3|CIF|USD|705.40|705.40|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-24 12:36:03|
1614|6000514|160||COVE267X8O4W7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 13:34:06|
3471|6400243|160|2025-12-26|COVE267WULI47|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-22 15:02:02|
3471|6400240|160|2025-12-26|COVE267WTNDA2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-26 09:17:02|
1925|6000119|160|2025-12-27|COVE267XDG495|CIF|USD|68057.06|68057.06|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-29 11:46:00|
1925|6100106|160|2025-12-11|COVE267WRC6I3|CIF|USD|129.06|129.06|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 18:58:04|
3471|6400254|160|2025-12-27|COVE267WY83B5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-22 17:27:05|
3471|6400216|160|2025-12-24|COVE267WO7PV6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 12:39:01|
3471|6400218|160|2025-12-24|COVE267WM3QG2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-19 18:01:02|
1925|6100104|160|2025-12-17|COVE267WQLKB7|CIF|USD|299.22|299.22|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 18:56:01|
1925|6610024|160|2025-12-17|COVE267WR3GG1|CIF|USD|63455.40|63455.40|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 11:29:02|
1925|6000116|160|2025-12-27|COVE267X3AOD2|CIF|USD|1046.88|1046.88|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-29 11:23:02|
3178|6000735|160|2025-12-16|COVE267X9WU56|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-22 13:43:03|
1925|6000043|160|2025-12-22|COVE267WBUVS2|CIF|USD|103517.47|103517.47|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 14:06:03|
1925|6000112|160|2025-12-27|COVE267X248V8|CIF|USD|122.16|122.16|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-29 11:24:02|
1925|6000111|160|2025-12-27|COVE267X1IW55|CIF|USD|55126.18|55126.18|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-29 11:24:04|
3178|6000872|160|2025-12-16|COVE267XA2UA6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-22 14:02:04|
1614|6001099|160||COVE267X8O7I1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 16:34:05|
1925|6000117|160|2025-12-27|COVE267X1KL96|CIF|USD|76015.92|76015.92|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-29 11:23:03|
3471|6400211|160|2025-12-24|COVE267WK9U26|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-17 11:17:03|
1925|6100026|160|2025-12-17|COVE267WT8PE8|CIF|USD|41315.71|41315.71|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 11:33:02|
3471|6400234|160|2025-12-26|COVE267WRA9P7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-22 15:22:02|
3471|6400275|160|2025-12-31|COVE267WWH832|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 13:23:02|
1614|6000514|160||COVE267X8O4Z7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 13:34:06|
3178|6000917|160|2025-12-21|COVE267XCCPN3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-23 13:03:05|
1614|6000078|160||COVE267X1IJB5|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 11:17:04|
3577|6300132|521|2026-01-23|COVE267XF8JE6|DAP|USD|1805.56|1805.56|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU|2026-01-28 14:57:02|
1925|6100025|160|2025-12-17|COVE267WRC6F7|CIF|USD|238.00|238.00|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 11:32:02|
1925|6000114|160|2025-12-27|COVE267X2JVK5|CIF|USD|239.04|239.04|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-29 11:24:03|
1925|6100025|160|2025-12-11|COVE267WRC6I3|CIF|USD|129.06|129.06|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 11:32:02|
1925|6100108|160|2025-12-17|COVE267WTKZ57|CIF|USD|2233.24|2233.24|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 19:01:03|
1925|6000117|160|2025-12-27|COVE267X1KLB1|CIF|USD|21206.89|21206.89|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-29 11:23:03|
1614|6000075|160||COVE267X2M847|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 11:17:02|
3471|6400251|160|2025-12-27|COVE267WXIQO3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 14:24:03|
3577|6300088|521|2026-01-13|COVE267WYG6N3|DAP|USD|924.73|924.73|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD||116|311100|HANGZHOU  YUHANG ECONOMIC DEVELOPMENT ZONE|2026-01-21 17:18:01|
3178|6000239|160|2025-12-14|COVE267X0Y6T6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-17 12:44:03|
3471|6400238|160|2025-12-26|COVE267WT48Z8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-22 09:57:03|
1614|6000078|160||COVE267X1IJN6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 11:17:04|
1925|6000032|160|2025-12-16|COVE267WAHL03|CIF|USD|129.12|129.12|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 13:59:01|
3178|6000865|160|2025-12-16|COVE267XAS6Q2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-22 17:22:03|
1614|6000515|160||COVE267X8O7I1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 13:35:02|
3471|6400195|160|2025-12-13|COVE267WK56U1|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 23:25:02|
3178|6000735|160|2025-12-16|COVE267X9WU26|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-22 13:43:03|
3471|6400255|160|2025-12-27|COVE267WYDWW7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 14:24:04|
3178|6000953|160|2025-12-21|COVE267XECBY2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-24 13:42:01|
3471|6400242|160|2025-12-26|COVE267WULI47|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-22 15:02:02|
3178|6000909|160|2025-12-21|COVE267XDMSY3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-23 18:25:01|
3471|6400216|160|2025-12-24|COVE267X0RJN6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 12:39:01|
1925|6100109|160|2025-12-17|COVE267X2J1O4|CIF|USD|35815.06|35815.06|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 19:03:01|
3178|6000944|160|2025-12-21|COVE267XD1R76|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD||||||2026-01-23 16:25:03|
1614|6000083|160||COVE267X30JZ8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 11:18:02|
3471|6400448|160|2025-11-26|COVE257W81C58|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-31 10:44:02|
3471|6400220|160|2025-12-23|COVE267X3CEA8|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 12:40:04|
1925|6100109|160|2025-12-17|COVE267X2J1G4|CIF|USD|48599.28|48599.28|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 19:03:01|
3471|6400210|160|2025-12-24|COVE267WK7OD6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-17 11:17:03|
1614|6000512|160||COVE267X8LU85|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-23 19:24:02|
1925|6000030|160|2025-12-16|COVE267W9YL74|CIF|USD|132.16|132.16|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 13:59:02|
1614|6000082|160||COVE267X2LV64|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-20 11:18:02|
3471|6400195|160|2025-12-13|COVE267WK5JW3|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 23:25:02|
3471|6400193|160|2025-12-13|COVE267XE8YM2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 23:25:03|
1925|6000028|160|2025-12-16|COVE267W9WMC8|CIF|USD|220.12|220.12|CHN| |91330100757206158|ZHEJIANG CFMOTO POWER CO.,LTD|WUZHOU ROAD|SN|116|311100|YUHANG ECONOMIC DEVELOPMENT ZONE  HANGZHOU ZHEJIANG|2026-01-22 14:00:05|
3471|6400233|160|2025-12-19|COVE267WMT7D2|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 15:10:03|
1614|6000513|160||COVE267X8M9Q6|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-28 13:34:04|
1614|6000092|160||COVE267X0ABO7|CIF| ||| | |91330100757206158|ZHEJIANG CFMOTO POWER CO., LTD||||||2026-01-19 17:38:06|
