Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|SecuenciaObservacion|Observaciones|FechaPagoReal
3471|6400244|160|87082999|42|2|No.Parte|2026-01-22 15:23:02|
3471|6400025|160|39269099|7|2|No.Parte|2026-01-02 17:50:08|
1925|6100107|160|85371004|69|1|No. De parte: 5HYV-354100-9001-0DT00|2026-01-22 19:00:05|
1925|6100109|160|87089412|51|1|No. De parte: 5HYV-050660-6000|2026-01-22 19:03:01|
3178|6000539|160|85124001|104|2|NO.FACTURA 25CFTT406482-7-IN|2026-01-16 17:25:05|
1925|6100022|160|87088005|100|1|No. De parte: 5HYV-060410-6000A|2026-01-22 16:58:03|
1925|6100105|160|84836099|99|1|No. De parte: 5HY0-103100|2026-01-22 18:57:02|
3471|6400253|160|87082999|44|2|No.Parte|2026-01-22 17:27:05|
3178|6000561|160|98020019|131|2|25CFTT406516|2026-01-22 17:22:04|
3178|6000561|160|85122099|38|1|5HYV-160420-6000|2026-01-22 17:22:04|
1925|6100029|160|63079099|1|1|No. De parte: 9060-152100|2026-01-22 11:40:02|
1925|6000043|160|87088005|28|1|No. De parte: 5HYV-060410-6000A|2026-01-22 14:06:03|
3178|6000561|160|85129007|4|2|25CFTT406516|2026-01-22 17:22:04|
1925|6100107|160|85444299|6|1|No. De parte: 5BWV-156905-5000-M1|2026-01-22 19:00:05|
3471|6400019|160|98020019|143|1|25CFTT406475-1,FRACCION ORIGINAL 7318159903|2026-01-02 19:08:02|
1925|6100022|160|98020019|169|1|FRACCION ARANCELARIA ORIGINAL: 4908.90.99.99No. De parte: 5SYV-190010-1900-11|2026-01-22 16:58:03|
3471|6400244|160|87082999|15|3|5HYV-031458-6000-H1M|2026-01-22 15:23:02|
3471|6400029|160|87082999|103|4|5HYV-103100-6001|2026-01-02 16:54:02|
1925|6100103|160|87089999|173|1|No. De parte: 5SYV-355420-8301|2026-01-22 18:55:02|
1925|6610024|160|87088099|147|1|No. De parte: 5SYV-050500-8000|2026-01-22 11:29:02|
3178|6000841|160|98020019|80|2|3919909900|2026-01-22 13:43:05|
1925|6100022|160|98020019|60|1|FRACCION ARANCELARIA ORIGINAL: 7326.20.06.99No. De parte: 30601-112010|2026-01-22 16:58:03|
1925|6100105|160|98020019|169|1|FRACCION ARANCELARIA ORIGINAL: 8708.50.99.99No. De parte: Q890-310000-40001|2026-01-22 18:57:02|
1925|6100105|160|87082999|70|1|No. De parte: 5HYV-237120-6000-H1M|2026-01-22 18:57:02|
1925|6100103|160|40093106|118|1|No. De parte: 5HYV-182410-6000|2026-01-22 18:55:02|
3178|6000561|160|85389001|5|1|5ASV-152200-6001|2026-01-22 17:22:04|
1925|6000029|160|98020019|244|1|F A ORIGINAL 7326909903 No. De parte: 6KM0-180004|2026-01-22 14:00:07|
1925|6100103|160|98020019|17|1|FRACCION ARANCELARIA ORIGINAL: 7318.15.99.03No. De parte: 30006-080016810|2026-01-22 18:55:02|
3178|6000738|160|87087099|17|2|25CFTT406516-6|2026-01-22 11:22:03|
1925|6100107|160|87089999|119|1|No. De parte: 5HYV-030009-6000-0BP00|2026-01-22 19:00:05|
3471|6400029|160|85444299|88|3|5HYV-150310-9000|2026-01-02 16:54:02|
1925|6000031|160|40091102|80|1|No. De parte: 703V-200102-1400|2026-01-22 13:59:04|
1925|6100029|160|73269099|3|1|No. De parte: TBT070|2026-01-22 11:40:02|
3471|6400019|160|98020019|147|2|No.Parte|2026-01-02 19:08:02|
1925|6100107|160|87082999|63|1|No. De parte: 5HYV-260224-9000|2026-01-22 19:00:05|
1925|6100109|160|40091102|127|1|No. De parte: 703V-200102-1400|2026-01-22 19:03:01|
1925|6100103|160|98020019|45|1|FRACCION ARANCELARIA ORIGINAL: 7318.16.06.03No. De parte: 30204-060810|2026-01-22 18:55:02|
3178|6000841|160|87089412|120|1|5HYV-050701A|2026-01-22 13:43:05|
1925|6100103|160|87082999|139|1|No. De parte: 5HYV-223022-6000-0RT00|2026-01-22 18:55:02|
1925|6100103|160|98020019|62|1|FRACCION ARANCELARIA ORIGINAL: 7326.90.99.03No. De parte: 30605-114060|2026-01-22 18:55:02|
1925|6100026|160|87083099|183|1|No. De parte: 5SYV-081000-8003|2026-01-22 11:33:02|
1925|6000041|160|87082999|13|1|No. De parte: 5HYV-234020-6000-H1M|2026-01-22 14:06:02|
1925|6000029|160|87089199|200|1|No. De parte: 5HYV-181100-9002|2026-01-22 14:00:07|
3178|6000871|160|87082999|77|1|5HYV-032190-6000-H1M|2026-01-22 14:02:03|
3178|6000738|160|87089999|40|2|25CFTT406516-7|2026-01-22 11:22:03|
1925|6100103|160|87083099|161|1|No. De parte: 5SYV-081000-8003|2026-01-22 18:55:02|
3471|6400019|160|98020019|171|1|25CFTT406475-1,FRACCION ORIGINAL 7326200699|2026-01-02 19:08:02|
1925|6100028|160|84253101|72|1|No. De parte: 5HYV-150700-6000|2026-01-22 17:03:05|
1925|6100028|160|98020019|12|1|FRACCION ARANCELARIA ORIGINAL: 7318.15.99.03No. De parte: 30024-122100110|2026-01-22 17:03:05|
3471|6400019|160|39269099|11|3|9DS#-150009-6100-M1|2026-01-02 19:08:02|
1925|6100107|160|87089999|118|1|No. De parte: 5HYV-030008-6000|2026-01-22 19:00:05|
1925|6610024|160|87089203|5|1|No. De parte: 5HYV-021100-6002|2026-01-22 11:29:02|
1925|6100107|160|98020019|196|1|FRACCION ARANCELARIA ORIGINAL: 9401.99.99.01No. De parte: 5SYV-134000-2600-27|2026-01-22 19:00:05|
1925|6100109|160|87082999|154|1|No. De parte: 5HYV-221080-6000-H1M|2026-01-22 19:03:01|
1925|6100103|160|98020019|95|1|FRACCION ARANCELARIA ORIGINAL: 3926.90.99.06No. De parte: 5HYV-046008-6000|2026-01-22 18:55:02|
1925|6100103|160|84833004|198|1|No. De parte: 9060-100009|2026-01-22 18:55:02|
1925|6100107|160|98020019|10|1|FRACCION ARANCELARIA ORIGINAL: 7326.90.99.99No. De parte: 5HY0-223036|2026-01-22 19:00:05|
3471|6400238|160|98020019|89|1|25CFTT177762-5,FRACCION ORIGINAL 7318159999|2026-01-22 09:57:03|
1925|6100109|160|98020019|106|1|FRACCION ARANCELARIA ORIGINAL: 9401.99.99.01No. De parte: 5SYV-134000-8001-23|2026-01-22 19:03:01|
1925|6100026|160|87089412|167|1|No. De parte: 5HYV-150820-6000|2026-01-22 11:33:02|
1925|6610024|160|87082201|29|1|No. De parte: 5HYV-031999-6000-H1|2026-01-22 11:29:02|
1925|6100103|160|87089412|108|1|No. De parte: 5HYV-150820-6000|2026-01-22 18:55:02|
3471|6400019|160|85071099|26|2|No.Parte|2026-01-02 19:08:02|
1925|6100028|160|98020019|16|1|FRACCION ARANCELARIA ORIGINAL: 7318.22.91.99No. De parte: 30301-080412|2026-01-22 17:03:05|
3471|6400242|160|98020019|92|1|25CFTT177762-10,FRACCION ORIGINAL 7318159903|2026-01-22 15:02:02|
3471|6400019|160|87082999|45|1|25CFTT406475|2026-01-02 19:08:02|
1925|6100103|160|98020019|24|1|FRACCION ARANCELARIA ORIGINAL: 7318.15.99.03No. De parte: 30006-080045810|2026-01-22 18:55:02|
1925|6610024|160|87082999|61|1|No. De parte: 5HYV-234030-6000-H1M|2026-01-22 11:29:02|
3178|6000841|160|98020019|173|3|25CFTT406516-5|2026-01-22 13:43:05|
3471|6400238|160|98020019|88|2|No.Parte|2026-01-22 09:57:03|
1925|6100105|160|87082999|117|1|No. De parte: 5HYV-100411-6000|2026-01-22 18:57:02|
1925|6100105|160|85365099|130|1|No. De parte: 5HYV-169540-6000|2026-01-22 18:57:02|
1925|6100105|160|87082999|78|1|No. De parte: 5SYV-030330-8000-H1M|2026-01-22 18:57:02|
1925|6100105|160|87082999|69|1|No. De parte: 5HYV-237110-6000-H1M|2026-01-22 18:57:02|
3471|6400236|160|90328999|123|1|25CFTT177762-3|2026-01-22 15:02:01|
1925|6100103|160|98020019|64|1|FRACCION ARANCELARIA ORIGINAL: 7318.24.03.00No. De parte: 30903-0322210|2026-01-22 18:55:02|
3471|6400238|160|87082999|48|2|No.Parte|2026-01-22 09:57:03|
3178|6000561|160|87082919|256|1|5SYV-807400-8300-0RT00|2026-01-22 17:22:04|
3471|6400029|160|87082999|92|3|5GYV-050620-1001|2026-01-02 16:54:02|
1925|6000031|160|87088005|112|1|No. De parte: 5HYV-450120-6000|2026-01-22 13:59:04|
1925|6000031|160|49019991|72|1|No. De parte: 5SYV-380101-1500-13|2026-01-22 13:59:04|
3471|6400029|160|85365099|76|2|25CFTT406467-7|2026-01-02 16:54:02|
1925|6000043|160|98020019|87|1|FA ORIGINAL 731829999No. De parte: 5HYV-040001-6000|2026-01-22 14:06:03|
3471|6400238|160|87089999|67|1|25CFTT177762-5|2026-01-22 09:57:03|
1925|6100104|160|73269099|3|1|No. De parte: TBT085|2026-01-22 18:56:01|
1925|6000041|160|87087099|8|1|No. De parte: 5HYV-07Z0AA-6000|2026-01-22 14:06:02|
1925|6100028|160|87088007|46|1|No. De parte: 5HYV-050210-6000A|2026-01-22 17:03:05|
1925|6100028|160|87082999|85|1|No. De parte: 5HYV-223022-6000-0K100|2026-01-22 17:03:05|
1925|6100103|160|98020019|203|1|FRACCION ARANCELARIA ORIGINAL: 3926.90.99.06No. De parte: 9DS#-150009-6100-M1|2026-01-22 18:55:02|
3178|6000738|160|87087099|17|1|5HYV-11Z0AA-6000|2026-01-22 11:22:03|
3178|6000841|160|98020019|182|1|7030-221140|2026-01-22 13:43:05|
3178|6000561|160|98020019|163|2|25CFTT406516|2026-01-22 17:22:04|
1925|6100105|160|87082999|84|1|No. De parte: 5SYV-230650-8000-H1M|2026-01-22 18:57:02|
3178|6000561|160|87088005|208|1|5HYV-060310-6000A|2026-01-22 17:22:04|
3471|6400029|160|87089203|132|1|25CFTT406467-7|2026-01-02 16:54:02|
1925|6000031|160|87088005|28|1|No. De parte: 5HYV-060210-6000A|2026-01-22 13:59:04|
1925|6000049|160|87089904|211|1|No. De parte: 5HYV-120100-6000A|2026-01-22 14:05:05|
3471|6400029|160|87082999|112|1|25CFTT406467-7|2026-01-02 16:54:02|
1925|6100103|160|98020019|54|1|FRACCION ARANCELARIA ORIGINAL: 7318.22.91.99No. De parte: 30303-080112|2026-01-22 18:55:02|
1925|6100105|160|98020019|132|1|FRACCION ARANCELARIA ORIGINAL: 7318.24.03.00No. De parte: 5HYV-220011-6000|2026-01-22 18:57:02|
1925|6000027|160|87082999|48|1|No. De parte: 5SYV-032020-8001-H1M|2026-01-22 14:00:03|
3178|6000841|160|98020019|96|3|25CFTT406516-4|2026-01-22 13:43:05|
3471|6400242|160|98020019|99|3|5BWV-040005-5000|2026-01-22 15:02:02|
1925|6000043|160|98020019|81|1|F A ORIGINAL 7318159903No. De parte: 5BWV-040016-5000|2026-01-22 14:06:03|
1925|6100103|160|84152001|147|1|No. De parte: 5HYV-351100-9001|2026-01-22 18:55:02|
3471|6400242|160|87082999|52|2|No.Parte|2026-01-22 15:02:02|
1925|6100109|160|87082999|163|1|No. De parte: 5HYV-221230-6000-H1M|2026-01-22 19:03:01|
3471|6400236|160|98020019|160|2|No.Parte|2026-01-22 15:02:01|
3178|6000561|160|39263002|216|2|25CFTT406516-1|2026-01-22 17:22:04|
1925|6610024|160|87082999|14|1|No. De parte: 5HYV-031302-6000-H1M|2026-01-22 11:29:02|
3471|6400029|160|87082999|99|2|No.Parte|2026-01-02 16:54:02|
3471|6400238|160|84213199|9|3|0NYV-112000-3001|2026-01-22 09:57:03|
3471|6400238|160|87082999|16|2|No.Parte|2026-01-22 09:57:03|
3471|6400029|160|85365099|75|2|No.Parte|2026-01-02 16:54:02|
3471|6400244|160|87082999|11|1|25CFTT177762|2026-01-22 15:23:02|
1925|6100109|160|87082999|174|1|No. De parte: 5HYV-237090-6000-H1M|2026-01-22 19:03:01|
3178|6000871|160|87082201|129|2|25CFTT406516-2|2026-01-22 14:02:03|
1925|6000029|160|84879006|134|1|No. De parte: 3121400|2026-01-22 14:00:07|
1925|6100109|160|98020019|80|1|FRACCION ARANCELARIA ORIGINAL: 3926.90.99.06No. De parte: 5HYV-188004-6000|2026-01-22 19:03:01|
1925|6100107|160|98020019|216|1|FRACCION ARANCELARIA ORIGINAL: 3926.90.99.06No. De parte: 7030-150005|2026-01-22 19:00:05|
1925|6100107|160|87082999|138|1|No. De parte: 5HYV-032120-6000-H1M|2026-01-22 19:00:05|
3178|6000738|160|87089999|40|1|5HYV-002013-6001|2026-01-22 11:22:03|
1925|6100109|160|87082201|175|1|No. De parte: 5HYV-237140-6000-H1|2026-01-22 19:03:01|
1925|6100107|160|87082919|90|1|No. De parte: 5SYV-807700-8300-0BM00|2026-01-22 19:00:05|
1925|6100109|160|87088005|130|1|No. De parte: 9AWV-060610-8000|2026-01-22 19:03:01|
1925|6100109|160|87082999|105|1|No. De parte: 5SYV-134000-8001-20|2026-01-22 19:03:01|
3471|6400146|160|84879006|35|3|NO.PARTE|2026-01-03 00:54:01|
3178|6000871|160|87082999|62|1|5HYV-030240-6000-H1M|2026-01-22 14:02:03|
3471|6400238|160|87082999|39|1|25CFTT177762-5|2026-01-22 09:57:03|
3471|6400019|160|98020019|184|2|No.Parte|2026-01-02 19:08:02|
3178|6000561|160|98020019|148|1|5BWV-040016-5000|2026-01-22 17:22:04|
3471|6400238|160|98020019|87|1|25CFTT177762-5,FRACCION ORIGINAL 7318160603|2026-01-22 09:57:03|
3178|6000561|160|98020019|155|2|25CFTT406516|2026-01-22 17:22:04|
1925|6000029|160|98020019|178|1|F A ORIGINAL 7318229199 No. De parte: 5HYV-070602-6000|2026-01-22 14:00:07|
3178|6000561|160|40091102|85|2|25CFTT406516|2026-01-22 17:22:04|
1925|6100107|160|87082919|94|1|No. De parte: 5SYV-807800-8300-0K100|2026-01-22 19:00:05|
3471|6400236|160|98020019|137|2|No.Parte|2026-01-22 15:02:01|
3178|6000841|160|98020019|81|2|3919909900|2026-01-22 13:43:05|
1925|6000029|160|98020019|81|1|F A ORIGINAL 7318159903 No. De parte: 30006-060020810|2026-01-22 14:00:07|
3178|6000561|160|98020019|132|3|7318229199|2026-01-22 17:22:04|
3471|6400238|160|87082999|27|1|25CFTT177762-5|2026-01-22 09:57:03|
3178|6000561|160|98020019|181|2|25CFTT406516|2026-01-22 17:22:04|
3471|6400019|160|98020019|182|2|No.Parte|2026-01-02 19:08:02|
1925|6100028|160|87082999|151|1|No. De parte: 5HYV-221020-6001-H1M|2026-01-22 17:03:05|
1925|6100109|160|87082999|62|1|No. De parte: 5HYV-080009-6000|2026-01-22 19:03:01|
3471|6400129|160|87082999|9|2|No.Parte|2026-01-02 16:00:06|
3178|6000561|160|98020019|276|2|25CFTT406516-1|2026-01-22 17:22:04|
1925|6100109|160|40093106|78|1|No. De parte: 5HYV-182060-6000|2026-01-22 19:03:01|
3178|6000871|160|98020019|49|1|0010-011700-0010|2026-01-22 14:02:03|
3471|6400234|160|98020019|114|1|25CFTT177762-1,FRACCION ORIGINAL 8708509904|2026-01-22 15:22:02|
3178|6000561|160|98020019|118|1|30102-060016810|2026-01-22 17:22:04|
3471|6400236|160|98020019|127|1|25CFTT177762-3,FRACCION ORIGINAL 7318159903|2026-01-22 15:02:01|
1925|6100103|160|87082999|159|1|No. De parte: 5SYV-043013-8002|2026-01-22 18:55:02|
1925|6000047|160|87082919|85|1|No. De parte: 5HYV-807100-9001-0BM00|2026-01-22 14:05:04|
3178|6000841|160|87089412|129|1|5HYV-107300-6000|2026-01-22 13:43:05|
1925|6000043|160|87089999|72|1|No. De parte: 0NYV-111000-3000|2026-01-22 14:06:03|
1925|6100109|160|87089412|50|1|No. De parte: 5HYV-050650-6000|2026-01-22 19:03:01|
1925|6000029|160|87089999|74|1|No. De parte: 0NYV-114000-3000|2026-01-22 14:00:07|
3471|6400146|160|85365099|49|3|5HYV-169500-6001|2026-01-03 00:54:01|
1925|6000045|160|87089203|15|1|No. De parte: 5HYV-021200-6003|2026-01-22 14:06:03|
3471|6400242|160|87089999|88|3|5HYV-355300-9001|2026-01-22 15:02:02|
3471|6400019|160|98020019|199|1|25CFTT406475-1,FRACCION ORIGINAL 8544309901|2026-01-02 19:08:02|
1925|6000028|160|73269099|3|1|No. De parte: TBM056-1|2026-01-22 14:00:05|
3471|6400238|160|94019999|79|1|25CFTT177762-5|2026-01-22 09:57:03|
1925|6000043|160|39269099|148|1|No. De parte: 5HYV-353520-9001|2026-01-22 14:06:03|
1925|6000029|160|39269099|69|1|No. De parte: 0000-000014|2026-01-22 14:00:07|
3178|6000561|160|98020019|178|3|7318160603|2026-01-22 17:22:04|
3471|6400236|160|87089412|91|3|5HYV-050650-6000|2026-01-22 15:02:01|
3471|6400253|160|98020019|96|2|No.Parte|2026-01-22 17:27:05|
1925|6000049|160|87088005|113|1|No. De parte: 5HYV-060310-6000A|2026-01-22 14:05:05|
3178|6000841|160|85444299|51|1|5SYV-150191-2000|2026-01-22 13:43:05|
1925|6100109|160|39269029|125|1|No. De parte: 7030-200101|2026-01-22 19:03:01|
1925|6000051|160|87082999|16|1|No. De parte: 5HYV-031990-6000-H1M|2026-01-22 14:05:05|
3178|6000841|160|98020019|83|1|5HYV-190018-6000|2026-01-22 13:43:05|
3471|6400019|160|98020019|133|3|30006-080020810|2026-01-02 19:08:02|
3178|6000561|160|85365099|41|2|25CFTT406516|2026-01-22 17:22:04|
3471|6400242|160|87082999|52|3|5HYV-223024-6000-0BM00|2026-01-22 15:02:02|
3471|6400019|160|98020019|176|2|No.Parte|2026-01-02 19:08:02|
3178|6000561|160|98020019|275|3|7318229199|2026-01-22 17:22:04|
1925|6000051|160|98020019|48|1|F A ORIGINAL 7318159903No. De parte: 30006-080040810|2026-01-22 14:05:05|
1925|6100109|160|87088005|93|1|No. De parte: 5HYV-450120-6000|2026-01-22 19:03:01|
3471|6400238|160|94019999|71|1|25CFTT177762-5|2026-01-22 09:57:03|
3471|6400253|160|98020019|113|1|25CFTT177764-5, FRACCION ORIGINAL 8708509999|2026-01-22 17:27:05|
3471|6400253|160|87089999|81|3|0NYV-113000-3000|2026-01-22 17:27:05|
3178|6000561|160|84879006|184|2|25CFTT406516-1|2026-01-22 17:22:04|
3471|6400244|160|87082999|20|2|No.Parte|2026-01-22 15:23:02|
1925|6100109|160|87082999|151|1|No. De parte: 5HYV-221020-6001-H1M|2026-01-22 19:03:01|
3471|6400242|160|82060001|6|2|No.Parte|2026-01-22 15:02:02|
1925|6100026|160|85371004|69|1|No. De parte: 5HYV-354100-9001-0DT00|2026-01-22 11:33:02|
3178|6000561|160|87089412|211|2|25CFTT406516-1|2026-01-22 17:22:04|
3471|6400019|160|87089999|122|2|No.Parte|2026-01-02 19:08:02|
1925|6000031|160|98020019|6|1|FA. ORIGINAL: 7318159903No. De parte: 30006-102035160|2026-01-22 13:59:04|
1925|6100022|160|98020019|69|1|FRACCION ARANCELARIA ORIGINAL: 7318.15.99.03No. De parte: 5BWV-040001-5000|2026-01-22 16:58:03|
3471|6400019|160|39269099|11|1|25CFTT406475-1|2026-01-02 19:08:02|
1925|6100109|160|98020019|149|1|FRACCION ARANCELARIA ORIGINAL: 9401.99.99.01No. De parte: 5HYV-134000-6000-22|2026-01-22 19:03:01|
1925|6100026|160|87083099|74|1|No. De parte: 5SYV-081000-8003|2026-01-22 11:33:02|
3471|6400242|160|87082999|25|1|25CFTT177762-10|2026-01-22 15:02:02|
1925|6100109|160|49019991|115|1|No. De parte: 5SYV-380101-1500-13|2026-01-22 19:03:01|
3471|6400236|160|87083099|75|2|No.Parte|2026-01-22 15:02:01|
1925|6000049|160|87082999|148|1|No. De parte: 5HYV-223022-6000-0K100|2026-01-22 14:05:05|
1925|6100107|160|98020019|58|1|FRACCION ARANCELARIA ORIGINAL: 7009.10.99.02No. De parte: 5HYV-200100-6000|2026-01-22 19:00:05|
3471|6400238|160|94019999|71|3|5HY1-133300-6001|2026-01-22 09:57:03|
1925|6000045|160|98020019|43|1|No. De parte: 5HYV-260222-9000|2026-01-22 14:06:03|
1925|6000049|160|98020019|46|1|FA. ORIGINAL: 7318229199No. De parte: 30300-100170|2026-01-22 14:05:05|
1925|6100026|160|87082999|122|1|No. De parte: 5HYV-030030-6000|2026-01-22 11:33:02|
3178|6000561|160|98020019|103|2|25CFTT406516|2026-01-22 17:22:04|
3471|6400019|160|98020019|138|2|No.Parte|2026-01-02 19:08:02|
1925|6000045|160|87082919|53|1|No. De parte: 5HYV-807200-9001-0BM00|2026-01-22 14:06:03|
3471|6400242|160|87082999|65|2|No.Parte|2026-01-22 15:02:02|
3471|6400019|160|98020019|154|2|No.Parte|2026-01-02 19:08:02|
1925|6100022|160|85182202|111|1|No. De parte: 5HYV-155200-6000-M1|2026-01-22 16:58:03|
3471|6400234|160|83023091|34|3|5HYV-222070-6000|2026-01-22 15:22:02|
1925|6000049|160|98020019|9|1|F A ORIGINAL 7318159903No. De parte: 30006-060012810|2026-01-22 14:05:05|
1925|6000049|160|98020019|13|1|F A ORIGINAL 7318159903No. De parte: 30006-060022810|2026-01-22 14:05:05|
1925|6000044|160|73269099|2|1|No. De parte: TBT085|2026-01-22 14:06:01|
1925|6000049|160|87082999|104|1|No. De parte: 5HYV-043068-9000|2026-01-22 14:05:05|
1925|6000049|160|39235001|72|1|No. De parte: 5BYV-042032-AD00|2026-01-22 14:05:05|
1925|6000052|160|73269099|8|1|No. De parte: TBT085-01-02|2026-01-22 14:05:02|
1925|6000029|160|87082999|9|1|No. De parte: 5HYV-031047-6000-H1M|2026-01-22 14:00:07|
1925|6000029|160|87082999|7|1|No. De parte: 5HYV-031033-6000-H1M|2026-01-22 14:00:07|
1925|6100103|160|98020019|145|1|FRACCION ARANCELARIA ORIGINAL: 3926.90.99.06No. De parte: 5HYV-260222-9000|2026-01-22 18:55:02|
3178|6000561|160|98020019|95|2|25CFTT406516|2026-01-22 17:22:04|
3471|6400148|160|94019999|98|1|25CFTT406465-10|2026-01-02 17:08:05|
1925|6000045|160|87089412|21|1|No. De parte: 5HYV-050650-6000|2026-01-22 14:06:03|
3178|6000561|160|98020019|109|2|25CFTT406516|2026-01-22 17:22:04|
3471|6400019|160|39263002|3|1|25CFTT406475-1|2026-01-02 19:08:02|
1925|6100109|160|87082919|119|1|No. De parte: 5SYV-807700-8300-0RT00|2026-01-22 19:03:01|
1925|6100107|160|98020019|156|1|FRACCION ARANCELARIA ORIGINAL: 3926.90.99.99No. De parte: 5HYV-134000-6001-40|2026-01-22 19:00:05|
3471|6400236|160|87088099|87|2|No.Parte|2026-01-22 15:02:01|
1925|6000051|160|98020019|100|1|F A ORIGINAL 7318229199No. De parte: 5HYV-135000-4500-24|2026-01-22 14:05:05|
3471|6400238|160|87089999|63|3|5HYV-030009-6000-0BP00|2026-01-22 09:57:03|
3178|6000561|160|84833004|86|2|25CFTT406516|2026-01-22 17:22:04|
3178|6000561|160|98020019|176|1|6WWV-046702-5000|2026-01-22 17:22:04|
1925|6100026|160|87089999|55|1|No. De parte: 5HYV-184030-6000|2026-01-22 11:33:02|
3178|6000841|160|87088099|151|1|5SYV-060500-8001|2026-01-22 13:43:05|
1925|6100105|160|87082999|8|1|No. De parte: 5HYV-030220-6000-H1M|2026-01-22 18:57:02|
1925|6100103|160|98020019|189|1|FRACCION ARANCELARIA ORIGINAL: 7318.15.99.03No. De parte: 8010-000004|2026-01-22 18:55:02|
1925|6100109|160|98020019|147|1|FRACCION ARANCELARIA ORIGINAL: 9401.99.99.01No. De parte: 5HYV-133000-6000-20|2026-01-22 19:03:01|
3471|6400148|160|98020019|110|1|25CFTT406465-10, FRACCION ORIGINAL 7318159903|2026-01-02 17:08:05|
1925|6000051|160|94019999|97|1|No. De parte: 5HYV-135000-4500-21|2026-01-22 14:05:05|
1925|6000051|160|98020019|122|1|F A ORIGINAL 3919909900No. De parte: 5HYV-190025-6000|2026-01-22 14:05:05|
3471|6400148|160|98020019|122|1|25CFTT406465-10, FRACCION ORIGINAL 7318159903|2026-01-02 17:08:05|
3178|6000561|160|40093106|226|2|25CFTT406516-1|2026-01-22 17:22:04|
1925|6100103|160|98020019|128|1|FRACCION ARANCELARIA ORIGINAL: 3919.90.99.00No. De parte: 5HYV-190015-4100|2026-01-22 18:55:02|
1925|6100028|160|87082999|177|1|No. De parte: 5SYV-030350-8000-H1M|2026-01-22 17:03:05|
1925|6100109|160|87088005|123|1|No. De parte: 7000-060003|2026-01-22 19:03:01|
3178|6000841|160|87088005|64|1|9AWV-060610-8000|2026-01-22 13:43:05|
3178|6000561|160|87088099|24|2|25CFTT406516|2026-01-22 17:22:04|
1925|6100107|160|87082999|22|1|No. De parte: 5HYV-041041-6001-0K100|2026-01-22 19:00:05|
1925|6100026|160|87082999|139|1|No. De parte: 5HYV-032130-6000-H1M|2026-01-22 11:33:02|
1925|6000051|160|87082999|28|1|No. De parte: 5HYV-032190-6000-H1M|2026-01-22 14:05:05|
3471|6400236|160|87089999|101|3|5HY#-133001-1000|2026-01-22 15:02:01|
1925|6100103|160|98020019|28|1|FRACCION ARANCELARIA ORIGINAL: 7318.15.99.03No. De parte: 30006-102040810|2026-01-22 18:55:02|
3178|6000561|160|87088007|202|2|25CFTT406516-1|2026-01-22 17:22:04|
3471|6400019|160|84254299|23|1|25CFTT406475-1|2026-01-02 19:08:02|
1925|6000051|160|73181504|94|1|F A ORIGINAL 7318150400No. De parte: 5HYV-134000-4500-23|2026-01-22 14:05:05|
1925|6000051|160|87082999|78|1|No. De parte: 5HYV-032260-6001-H1M|2026-01-22 14:05:05|
3471|6400025|160|85122099|44|3|9AWV-160112-8002|2026-01-02 17:50:08|
1925|6100109|160|87089412|57|1|No. De parte: 5HYV-060700-6000|2026-01-22 19:03:01|
1925|6100026|160|98020019|162|1|FRACCION ARANCELARIA ORIGINAL: 7318.15.99.99No. De parte: 5HYV-135000-4500-25|2026-01-22 11:33:02|
1925|6000027|160|98020019|158|1|FA. ORIGINAL: 3919909900No. De parte: 5HYV-190040-6000|2026-01-22 14:00:03|
3178|6000841|160|87082999|124|1|5HYV-080009-6000|2026-01-22 13:43:05|
1925|6000049|160|87089999|126|1|No. De parte: 5HYV-152800-6000|2026-01-22 14:05:05|
3178|6000561|160|98020019|141|2|25CFTT406516|2026-01-22 17:22:04|
3178|6000561|160|87089999|48|2|25CFTT406516|2026-01-22 17:22:04|
1925|6000049|160|98020019|181|1|F A ORIGINAL 7326909903No. De parte: 6KM0-180004|2026-01-22 14:05:05|
1925|6100107|160|85365099|17|1|No. De parte: 5HYV-010220-6000|2026-01-22 19:00:05|
3178|6000561|160|98020019|142|1|5ASV-000105-6000|2026-01-22 17:22:04|
3471|6400234|160|87082999|77|2|No.Parte|2026-01-22 15:22:02|
3471|6400242|160|98020019|100|3|5HYV-060703-6000A|2026-01-22 15:02:02|
3471|6400019|160|98020019|174|3|30903-0322210|2026-01-02 19:08:02|
1925|6000044|160|73269099|4|1|No. De parte: TBT070|2026-01-22 14:06:01|
1925|6100022|160|98020019|8|1|FRACCION ARANCELARIA ORIGINAL: 3926.90.99.06No. De parte: 0000-000014|2026-01-22 16:58:03|
3471|6400019|160|98020019|144|1|25CFTT406475-1,FRACCION ORIGINAL 7318159903|2026-01-02 19:08:02|
3471|6400244|160|87082999|19|1|25CFTT177762|2026-01-22 15:23:02|
3471|6400234|160|87089203|88|1|25CFTT177762-1|2026-01-22 15:22:02|
1925|6000031|160|39269099|89|1|No. De parte: 5BWV-156906-5000-M1|2026-01-22 13:59:04|
3178|6000841|160|87082999|142|1|5HYV-223022-6000-0RT00|2026-01-22 13:43:05|
1925|6610024|160|87082999|76|1|No. De parte: 5SYV-030310-8000-H1M|2026-01-22 11:29:02|
3178|6000561|160|40169901|30|2|25CFTT406516|2026-01-22 17:22:04|
