Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClavePermiso|FirmaDescargo|NumeroPermiso|ValorComercialDolares|CantidadMUMTarifa|FechaPagoReal
1614|6000074|160|98020019|8|C1||1931R825050385|1.76|176.00000|2026-01-08 10:05:04|
1925|6100109|160|98020019|11|C1||1931R825050575|37.50|250.00000|2026-01-22 19:03:01|
3471|6400083|160|98020019|114|C1||1931R825034859|49.00|50.00000|2026-01-08 17:14:05|
3178|6000154|160|98020019|40|C1||1931R825050547|5.76|576.00000|2026-01-09 12:32:04|
1925|6100022|160|98020019|129|C1||1931R825051346|2.72|136.00000|2026-01-22 16:58:03|
1925|6100040|160|98020019|17|C1||1931R825050575|9.60|320.00000|2026-01-24 12:58:04|
1614|6000094|160|98020019|96|C1||1931R825034636|1804.00|8.00000|2026-01-19 17:38:08|
3178|6000154|160|98020019|30|C1||1931R825050575|311.04|1152.00000|2026-01-09 12:32:04|
3178|6000518|160|98020019|23|C1||1931R825050575|96.00|1200.00000|2026-01-13 22:28:02|
1925|6100028|160|98020019|24|C1||1931R825050575|6.12|204.00000|2026-01-22 17:03:05|
3178|6000871|160|98020019|164|C1||1931R825050612|122.40|144.00000|2026-01-22 14:02:03|
1925|6100107|160|98020019|145|C1||1931R826001628|27.20|136.00000|2026-01-22 19:00:05|
3471|6400217|160|98020019|204|C1||1931R825051346|4.80|240.00000|2026-01-19 18:01:03|
1925|6000113|160|98020019|39|C1||1931R825050575|338.40|16920.00000|2026-01-29 11:24:03|
1925|6100107|160|98020019|189|C1||1931R826001628|41.48|68.00000|2026-01-22 19:00:05|
1925|6100022|160|98020019|27|C1||1931R825050575|88.40|884.00000|2026-01-22 16:58:03|
3178|6000518|160|98020019|210|C1||1931R825038867|307.44|12.00000|2026-01-13 22:28:02|
3178|6000518|160|98020019|4|C1||1931R825050575|112.00|400.00000|2026-01-13 22:28:02|
3471|6400148|160|98020019|120|C1||1931R825050575|19.20|640.00000|2026-01-02 17:08:05|
3471|6400010|160|98020019|91|C1||1931R825050423|4840.56|72.00000|2026-01-08 11:27:03|
3471|6400255|160|98020019|98|C1||1931R825050550|38.40|160.00000|2026-01-28 14:24:04|
1925|6000049|160|98020019|191|C1||1931R825050575|19.20|480.00000|2026-01-22 14:05:05|
3178|6000154|160|98020019|113|C1||1931R825051346|2.88|144.00000|2026-01-09 12:32:04|
1614|6000072|160|98020019|357|C1||1931R825050423|1939.80|20.00000|2026-01-07 20:04:00|
3178|6000518|160|98020019|9|C1||1931R825050575|12.00|600.00000|2026-01-13 22:28:02|
1614|6000082|160|98020019|222|C1||1931R825050547|289.80|1260.00000|2026-01-20 11:18:02|
1614|6000510|160|98020019|61|C1||1931R825050575|14.40|720.00000|2026-01-28 13:34:06|
1614|6000072|160|98020019|150|C1||1931R825050385|1.76|88.00000|2026-01-07 20:04:00|
3471|6400253|160|98020019|99|C1||1931R825034285|9.60|320.00000|2026-01-22 17:27:05|
1925|6000029|160|98020019|130|C1||1931R825050424|1.44|144.00000|2026-01-22 14:00:07|
3471|6400185|160|98020019|165|C1||1931R825050385|54.00|600.00000|2026-01-20 18:24:04|
3471|6400014|160|98020019|190|C1||1931R825050575|4.32|216.00000|2026-01-09 18:05:09|
1614|6000082|160|98020019|76|C1||1931R825050493|293.40|60.00000|2026-01-20 11:18:02|
1925|6100103|160|98020019|145|C1||1931R826001314|251.60|340.00000|2026-01-22 18:55:02|
1925|6100040|160|98020019|31|C1||1931R825050575|44.80|320.00000|2026-01-24 12:58:04|
3178|6000154|160|98020019|29|C1||1931R825050575|155.52|1728.00000|2026-01-09 12:32:04|
3471|6400146|160|98020019|194|C1||1931R825051346|57.60|160.00000|2026-01-03 00:54:01|
3471|6400146|160|98020019|207|C1||1931R825051346|56.00|160.00000|2026-01-03 00:54:01|
3577|6300031|521|98020019|33|C1||1931R826001628|476.00|200.00000|2026-01-09 11:36:01|
3178|6000154|160|98020019|145|C1||1931R825051346|2.88|144.00000|2026-01-09 12:32:04|
1614|6000516|160|98020019|65|C1||1931R826001500|124.80|960.00000|2026-01-28 13:35:03|
1614|6000082|160|98020019|59|C1||1931R825050575|36.00|1200.00000|2026-01-20 11:18:02|
3471|6400249|160|98020019|259|C1||1931R825050602|14.40|80.00000|2026-01-28 14:24:02|
3471|6400185|160|98020019|117|C1||1931R825050575|588.00|8400.00000|2026-01-20 18:24:04|
1614|6000072|160|98020019|161|C1||1931R825050424|2.64|264.00000|2026-01-07 20:04:00|
1614|6000072|160|98020019|97|C1||1931R825050612|2.64|88.00000|2026-01-07 20:04:00|
1925|6000029|160|98020019|99|C1||1931R825050575|30.24|216.00000|2026-01-22 14:00:07|
3471|6400014|160|98020019|251|C1||1931R825050575|10.80|216.00000|2026-01-09 18:05:09|
3178|6000518|160|98020019|27|C1||1931R825050575|28.00|200.00000|2026-01-13 22:28:02|
1925|6100103|160|98020019|41|C1||1931R825050575|1.36|136.00000|2026-01-22 18:55:02|
1614|6000072|160|98020019|230|C1||1931R825056909|496.38|6.00000|2026-01-07 20:04:00|
3178|6000871|160|98020019|160|C1||1931R825050547|34.56|432.00000|2026-01-22 14:02:03|
3471|6400146|160|98020019|213|C1||1931R825051346|8.00|160.00000|2026-01-03 00:54:01|
3471|6400146|160|98020019|163|C1||1931R825050547|9.60|320.00000|2026-01-03 00:54:01|
3178|6000239|160|98020019|7|C1||1931R825050575|36.00|400.00000|2026-01-17 12:44:03|
1925|6100040|160|98020019|83|C1||1931R825050575|400.00|20000.00000|2026-01-24 12:58:04|
1925|6000031|160|98020019|128|C1||1931R825050423|6983.28|72.00000|2026-01-22 13:59:04|
3471|6400249|160|98020019|236|C1||1931R825050547|112.00|1600.00000|2026-01-28 14:24:02|
3471|6400025|160|98020019|203|C1||1931R825050575|43.52|1088.00000|2026-01-02 17:50:08|
1925|6100103|160|98020019|162|C1||1931R825050647|2390.36|28.00000|2026-01-22 18:55:02|
3471|6400065|160|98020019|180|C1||1931R825050602|5.10|510.00000|2026-01-08 17:13:05|
1614|6000088|160|98020019|63|C1||1931R825050575|2.88|144.00000|2026-01-19 17:37:05|
3471|6400050|160|98020019|112|C1||1931R825050575|15.04|94.00000|2026-01-07 17:58:03|
3471|6400014|160|98020019|215|C1||1931R825050575|24.00|150.00000|2026-01-09 18:05:09|
1614|6000082|160|98020019|169|C1||1931R825050575|151.20|5040.00000|2026-01-20 11:18:02|
3471|6400087|160|98020019|100|C1||1931R825050575|61.44|384.00000|2026-01-08 15:45:02|
3471|6400102|160|98020019|178|C1||1931R825050423|9749.00|100.00000|2026-01-14 11:08:04|
1925|6100107|160|98020019|143|C1||1931R825050575|12.24|136.00000|2026-01-22 19:00:05|
1614|6000090|160|98020019|94|C1||1931R825050575|46.08|288.00000|2026-01-19 17:38:06|
3178|6000239|160|98020019|103|C1||1931R825050575|36.00|1200.00000|2026-01-17 12:44:03|
1614|6000510|160|98020019|85|C1||1931R825050547|6.00|120.00000|2026-01-28 13:34:06|
1614|6000084|160|98020019|53|C1||1931R825051346|43.20|120.00000|2026-01-20 11:18:03|
1614|6000072|160|98020019|128|C1||1931R825050575|23.76|88.00000|2026-01-07 20:04:00|
1925|6100026|160|98020019|156|C1||1931R826001276|2.72|136.00000|2026-01-22 11:33:02|
3471|6400251|160|98020019|97|C1||1931R825050612|1.60|160.00000|2026-01-28 14:24:03|
1925|6100103|160|98020019|188|C1||1931R825050575|29.92|272.00000|2026-01-22 18:55:02|
1614|6000072|160|98020019|117|C1||1931R825050575|8.80|176.00000|2026-01-07 20:04:00|
3471|6400050|160|98020019|117|C1||1931R825051346|2.72|272.00000|2026-01-07 17:58:03|
3178|6000561|160|98020019|280|C1||1931R825050616|54.72|288.00000|2026-01-22 17:22:04|
1925|6100038|160|98020019|58|C1||1931R825050424|9.60|320.00000|2026-01-24 13:04:01|
3471|6400014|160|98020019|220|C1||1931R825034285|1.44|144.00000|2026-01-09 18:05:09|
3471|6400081|160|98020019|140|C1||1931R825051346|1.92|96.00000|2026-01-08 15:44:02|
1614|6000084|160|98020019|113|C1||1931R825050602|19.20|480.00000|2026-01-20 11:18:03|
3178|6000239|160|98020019|27|C1||1931R825051346|6.00|200.00000|2026-01-17 12:44:03|
3178|6000954|160|98020019|280|C1||1931R825051346|43.20|1440.00000|2026-01-24 13:42:01|
3471|6400236|160|98020019|159|C1||1931R825050550|112.00|800.00000|2026-01-22 15:02:01|
1614|6000510|160|98020019|103|C1||1931R826001314|64.80|1080.00000|2026-01-28 13:34:06|
1925|6100022|160|98020019|59|C1||1931R825053462|1.36|68.00000|2026-01-22 16:58:03|
1925|6100030|160|98020019|68|C1||1931R825050423|13966.56|144.00000|2026-01-24 12:09:04|
1614|6000082|160|98020019|233|C1||1931R825051346|2.40|120.00000|2026-01-20 11:18:02|
3471|6400102|160|98020019|116|C1||1931R825050575|12.00|200.00000|2026-01-14 11:08:04|
1925|6610024|160|98020019|109|C1||1931R825051346|24.48|68.00000|2026-01-22 11:29:02|
3471|6400251|160|98020019|102|C1||1931R825038867|454.20|60.00000|2026-01-28 14:24:03|
3178|6000518|160|98020019|62|C1||1931R825050575|27.00|900.00000|2026-01-13 22:28:02|
1614|6000516|160|98020019|60|C1||1931R825050385|7.20|720.00000|2026-01-28 13:35:03|
3178|6000239|160|98020019|109|C1||1931R825050575|40.00|500.00000|2026-01-17 12:44:03|
3178|6000954|160|98020019|271|C1||1931R825051346|1.60|160.00000|2026-01-24 13:42:01|
1925|6000049|160|98020019|46|C1||1931R825050385|1.20|120.00000|2026-01-22 14:05:05|
1614|6000084|160|98020019|74|C1||1931R826001628|24.00|120.00000|2026-01-20 11:18:03|
3471|6400025|160|98020019|174|C1||1931R825034285|16.32|544.00000|2026-01-02 17:50:08|
1925|6100040|160|98020019|69|C1||1931R825053462|3.20|160.00000|2026-01-24 12:58:04|
3471|6400027|160|98020019|34|C1||1931R825050575|192.00|9600.00000|2026-01-02 13:47:02|
3178|6000239|160|98020019|47|C1||1931R825034636|18040.00|80.00000|2026-01-17 12:44:03|
3471|6400247|160|98020019|18|C1||1931R826001628|1688.00|800.00000|2026-01-26 11:44:04|
1925|6000049|160|98020019|218|C1||1931R825038867|5589.60|240.00000|2026-01-22 14:05:05|
3471|6400249|160|98020019|279|C1||1931R825051346|40.80|80.00000|2026-01-28 14:24:02|
1925|6100040|160|98020019|163|C1||1931R825051346|1.60|160.00000|2026-01-24 12:58:04|
3178|6000909|160|98020019|44|C1||1931R826001628|44.80|160.00000|2026-01-23 18:25:01|
3471|6400061|160|98020019|135|C1||1931R825050575|10.20|510.00000|2026-01-09 16:01:03|
3178|6000230|160|98020019|18|C1||1931R825050575|10.00|100.00000|2026-01-16 08:31:01|
3178|6000909|160|98020019|59|C1||1931R826001358|35.20|320.00000|2026-01-23 18:25:01|
3471|6400014|160|98020019|235|C1||1931R825050385|2.88|288.00000|2026-01-09 18:05:09|
3178|6000954|160|98020019|183|C1||1931R825050575|38.40|640.00000|2026-01-24 13:42:01|
3471|6400014|160|98020019|218|C1||1931R825050575|25.92|288.00000|2026-01-09 18:05:09|
3178|6000972|160|98020019|86|C1||1931R825050612|272.00|320.00000|2026-01-24 12:02:13|
1925|6000111|160|98020019|210|C1||1931R826001314|979.20|240.00000|2026-01-29 11:24:04|
3577|6300042|521|98020019|67|C1||1931R825050575|60.00|2000.00000|2026-01-23 16:53:01|
3471|6400087|160|98020019|98|C1||1931R825050575|129.60|2592.00000|2026-01-08 15:45:02|
3471|6400061|160|98020019|201|C1||1931R825051346|35.70|85.00000|2026-01-09 16:01:03|
3471|6400247|160|98020019|46|C1||1931R826001628|44.00|400.00000|2026-01-26 11:44:04|
3471|6400014|160|98020019|288|C1||1931R825050530|27.36|144.00000|2026-01-09 18:05:09|
1614|6000508|160|98020019|177|C1||1931R825050550|45.60|240.00000|2026-01-28 13:34:05|
1925|6100040|160|98020019|26|C1||1931R825050575|115.20|1280.00000|2026-01-24 12:58:04|
3471|6400185|160|98020019|145|C1||1931R825050575|48.00|1200.00000|2026-01-20 18:24:04|
3471|6400061|160|98020019|129|C1||1931R825050575|13.60|680.00000|2026-01-09 16:01:03|
3178|6000230|160|98020019|31|C1||1931R825050547|4.00|400.00000|2026-01-16 08:31:01|
1925|6100038|160|98020019|51|C1||1931R825050550|76.80|320.00000|2026-01-24 13:04:01|
1614|6000086|160|98020019|73|C1||1931R826001314|391.68|96.00000|2026-01-20 11:18:04|
3178|6000154|160|98020019|22|C1||1931R825050575|126.72|1584.00000|2026-01-09 12:32:04|
1925|6100109|160|98020019|5|C1||1931R825050575|157.76|544.00000|2026-01-22 19:03:01|
1905|6006286|160|98020019|21|C1||1931R825055986|12720.00|8000.00000|2026-01-15 18:02:18|
3471|6400061|160|98020019|181|C1||1931R825057868|7331.25|85.00000|2026-01-09 16:01:03|
3471|6400146|160|98020019|165|C1||1931R825050547|72.00|1440.00000|2026-01-03 00:54:01|
3178|6000954|160|98020019|256|C1||1931R825050550|268.80|1920.00000|2026-01-24 13:42:01|
1925|6000111|160|98020019|205|C1||1931R825038867|3353.76|144.00000|2026-01-29 11:24:04|
3178|6000154|160|98020019|81|C1||1931R825051346|51.84|144.00000|2026-01-09 12:32:04|
1925|6100105|160|98020019|168|C1||1931R825050550|9.52|68.00000|2026-01-22 18:57:02|
1905|6006286|160|98020019|22|C1||1931R825055986|8050.00|5000.00000|2026-01-15 18:02:18|
3178|6000230|160|98020019|107|C1||1931R825051346|8.00|100.00000|2026-01-16 08:31:01|
3471|6400178|160|98020019|144|C1||1931R825050575|10.88|272.00000|2026-01-16 10:11:03|
1925|6610024|160|98020019|166|C1||1931R826000899|2544.08|59.00000|2026-01-22 11:29:02|
3471|6400065|160|98020019|208|C1||1931R825050547|52.35|1745.00000|2026-01-08 17:13:05|
3471|6400178|160|98020019|156|C1||1931R825050575|16.32|544.00000|2026-01-16 10:11:03|
3471|6400102|160|98020019|126|C1||1931R825050547|45.00|500.00000|2026-01-14 11:08:04|
1925|6100040|160|98020019|121|C1||1931R825051346|3.20|320.00000|2026-01-24 12:58:04|
3178|6000154|160|98020019|36|C1||1931R825050575|2.88|288.00000|2026-01-09 12:32:04|
3471|6400249|160|98020019|193|C1||1931R826001628|149.60|80.00000|2026-01-28 14:24:02|
1614|6000088|160|98020019|166|C1||1931R825050424|4.32|432.00000|2026-01-19 17:37:05|
3178|6000518|160|98020019|163|C1||1931R825050575|6.00|100.00000|2026-01-13 22:28:02|
3471|6400146|160|98020019|204|C1||1931R825051346|11.20|160.00000|2026-01-03 00:54:01|
1925|6100026|160|98020019|114|C1||1931R826001628|62.56|272.00000|2026-01-22 11:33:02|
3178|6000518|160|98020019|25|C1||1931R825050575|42.00|300.00000|2026-01-13 22:28:02|
3471|6400014|160|98020019|203|C1||1931R825050575|7.20|72.00000|2026-01-09 18:05:09|
1925|6100040|160|98020019|49|C1||1931R825050547|3.20|320.00000|2026-01-24 12:58:04|
1925|6100022|160|98020019|103|C1||1931R825050608|97.92|272.00000|2026-01-22 16:58:03|
3471|6400178|160|98020019|140|C1||1931R825050602|16.32|1632.00000|2026-01-16 10:11:03|
3471|6400185|160|98020019|147|C1||1931R825050424|31.80|530.00000|2026-01-20 18:24:04|
3471|6400052|160|98020019|180|C1||1931R825038867|2502.36|108.00000|2026-01-08 10:23:02|
3577|6300039|521|98020019|25|C1||1931R826001404|6.00|100.00000|2026-01-15 13:54:01|
1614|6000094|160|98020019|111|C1||1931R825051346|19.44|648.00000|2026-01-19 17:38:08|
3178|6000230|160|98020019|104|C1||1931R825051346|7.00|100.00000|2026-01-16 08:31:01|
3471|6400002|160|98020019|160|C1||1931R825051346|8.00|100.00000|2026-01-08 15:17:03|
3471|6400025|160|98020019|205|C1||1931R825050547|144.00|4800.00000|2026-01-02 17:50:08|
1925|6100028|160|98020019|106|C1||1931R826001628|19.04|68.00000|2026-01-22 17:03:05|
3471|6400146|160|98020019|164|C1||1931R825050547|192.00|4800.00000|2026-01-03 00:54:01|
1925|6100040|160|98020019|133|C1||1931R825050575|28.80|320.00000|2026-01-24 12:58:04|
1925|6100022|160|98020019|168|C1||1931R825050530|6.72|32.00000|2026-01-22 16:58:03|
3471|6400174|160|98020019|193|C1||1931R825050385|8.16|816.00000|2026-01-16 10:44:03|
3471|6400029|160|98020019|286|C1||1931R825050423|4679.52|48.00000|2026-01-02 16:54:02|
3178|6000954|160|98020019|244|C1||1931R825050424|25.60|2560.00000|2026-01-24 13:42:01|
3178|6000847|160|98020019|73|C1||1931R826001628|172.80|320.00000|2026-01-24 12:17:03|
1614|6000510|160|98020019|101|C1||1931R826001314|81.60|8160.00000|2026-01-28 13:34:06|
3178|6000518|160|98020019|34|C1||1931R825050575|2.00|200.00000|2026-01-13 22:28:02|
3178|6000535|160|98020019|82|C1||1931R825051346|1.00|100.00000|2026-01-19 13:00:04|
3471|6400019|160|98020019|196|C1||1931R825050424|44.00|200.00000|2026-01-02 19:08:02|
3471|6400008|160|98020019|149|C1||1931R825038872|99.00|100.00000|2026-01-08 15:45:04|
3471|6400019|160|98020019|174|C1||1931R825050424|8.16|816.00000|2026-01-02 19:08:02|
3471|6400014|160|98020019|223|C1||1931R825034285|2.88|288.00000|2026-01-09 18:05:09|
1614|6000508|160|98020019|170|C1||1931R825038867|4471.68|192.00000|2026-01-28 13:34:05|
3471|6400255|160|98020019|94|C1||1931R825050550|89.60|320.00000|2026-01-28 14:24:04|
3178|6000954|160|98020019|216|C1||1931R825050547|72.00|800.00000|2026-01-24 13:42:01|
3471|6400061|160|98020019|182|C1||1931R825034636|19266.95|85.00000|2026-01-09 16:01:03|
1925|6100103|160|98020019|20|C1||1931R825050575|10.88|272.00000|2026-01-22 18:55:02|
3471|6400249|160|98020019|248|C1||1931R826001500|83.20|640.00000|2026-01-28 14:24:02|
3471|6400008|160|98020019|145|C1||1931R825050575|16.00|400.00000|2026-01-08 15:45:04|
3471|6400008|160|98020019|119|C1||1931R825050575|4.00|200.00000|2026-01-08 15:45:04|
3471|6400048|160|98020019|150|C1||1931R825050547|144.00|4800.00000|2026-01-07 14:59:03|
3471|6400019|160|98020019|206|C1||1931R825050575|21.76|544.00000|2026-01-02 19:08:02|
3471|6400079|160|98020019|98|C1||1931R825050608|138.24|384.00000|2026-01-08 16:17:05|
3471|6400087|160|98020019|116|C1||1931R825051346|34.56|96.00000|2026-01-08 15:45:02|
1925|6000051|160|98020019|93|C1||1931R825050602|21.60|120.00000|2026-01-22 14:05:05|
3471|6400052|160|98020019|175|C1||1931R825050608|195.84|544.00000|2026-01-08 10:23:02|
3471|6400234|160|98020019|112|C1||1931R825051346|32.40|1080.00000|2026-01-22 15:22:02|
3471|6400014|160|98020019|191|C1||1931R825050575|8.64|432.00000|2026-01-09 18:05:09|
1614|6000082|160|98020019|241|C1||1931R825051346|7.20|120.00000|2026-01-20 11:18:02|
1925|6000045|160|98020019|57|C1||1931R825050575|7.20|120.00000|2026-01-22 14:06:03|
1925|6100026|160|98020019|5|C1||1931R826001628|249.48|99.00000|2026-01-22 11:33:02|
3471|6400240|160|98020019|98|C1||1931R826001628|181.20|120.00000|2026-01-26 09:17:02|
1614|6000514|160|98020019|89|C1||1931R826001628|22.80|120.00000|2026-01-28 13:34:06|
3471|6400249|160|98020019|277|C1||1931R825051346|1.60|80.00000|2026-01-28 14:24:02|
1925|6000029|160|98020019|116|C1||1931R825050547|3.60|72.00000|2026-01-22 14:00:07|
3471|6400019|160|98020019|162|C1||1931R825050547|210.56|3008.00000|2026-01-02 19:08:02|
1925|6000027|160|98020019|159|C1||1931R825051346|4.32|72.00000|2026-01-22 14:00:03|
3471|6400061|160|98020019|173|C1||1931R825050575|160.65|5355.00000|2026-01-09 16:01:03|
3471|6400083|160|98020019|82|C1||1931R825050575|40.32|288.00000|2026-01-08 17:14:05|
1614|6000088|160|98020019|140|C1||1931R825050575|30.24|432.00000|2026-01-19 17:37:05|
3471|6400014|160|98020019|274|C1||1931R825051346|2.88|144.00000|2026-01-09 18:05:09|
3178|6000230|160|98020019|163|C1||1931R825050575|6.00|100.00000|2026-01-16 08:31:01|
3471|6400234|160|98020019|20|C1||1931R826001358|33.60|240.00000|2026-01-22 15:22:02|
1925|6000027|160|98020019|157|C1||1931R825051346|36.00|72.00000|2026-01-22 14:00:03|
3178|6000154|160|98020019|46|C1||1931R825050547|69.12|864.00000|2026-01-09 12:32:04|
3471|6400255|160|98020019|81|C1||1931R825050575|127.60|440.00000|2026-01-28 14:24:04|
3471|6400102|160|98020019|123|C1||1931R825050547|32.00|800.00000|2026-01-14 11:08:04|
3178|6000539|160|98020019|11|C1||1931R825050550|36.00|100.00000|2026-01-16 17:25:05|
1925|6000029|160|98020019|173|C1||1931R825051346|25.92|72.00000|2026-01-22 14:00:07|
3178|6000154|160|98020019|10|C1||1931R825050575|172.80|5760.00000|2026-01-09 12:32:04|
3471|6400014|160|98020019|283|C1||1931R825050647|2048.88|24.00000|2026-01-09 18:05:09|
1925|6000111|160|98020019|188|C1||1931R825050385|7.20|720.00000|2026-01-29 11:24:04|
3178|6000954|160|98020019|186|C1||1931R825050575|57.60|640.00000|2026-01-24 13:42:01|
3471|6400014|160|98020019|282|C1||1931R825050616|54.72|288.00000|2026-01-09 18:05:09|
3471|6400213|160|98020019|83|C1||1931R826001628|22.80|120.00000|2026-01-20 16:17:03|
1614|6000084|160|98020019|51|C1||1931R825051346|2.40|240.00000|2026-01-20 11:18:03|
3471|6400027|160|98020019|32|C1||1931R825050575|195.84|2448.00000|2026-01-02 13:47:02|
3471|6400240|160|98020019|162|C1||1931R825051346|1.20|120.00000|2026-01-26 09:17:02|
3471|6400249|160|98020019|283|C1||1931R825051346|21.60|720.00000|2026-01-28 14:24:02|
1925|6100028|160|98020019|23|C1||1931R825050575|120.00|6000.00000|2026-01-22 17:03:05|
1614|6000082|160|98020019|173|C1||1931R825050575|144.00|4800.00000|2026-01-20 11:18:02|
1925|6100028|160|98020019|22|C1||1931R825050575|14.52|484.00000|2026-01-22 17:03:05|
3178|6000841|160|98020019|176|C1||1931R825050575|88.80|4440.00000|2026-01-22 13:43:05|
3471|6400061|160|98020019|158|C1||1931R825050575|3.40|170.00000|2026-01-09 16:01:03|
3178|6000871|160|98020019|166|C1||1931R825050550|120.96|864.00000|2026-01-22 14:02:03|
1614|6000082|160|98020019|75|C1||1931R825050547|172.80|480.00000|2026-01-20 11:18:02|
1614|6000516|160|98020019|57|C1||1931R825034285|4.80|480.00000|2026-01-28 13:35:03|
3471|6400061|160|98020019|197|C1||1931R825051346|3.40|170.00000|2026-01-09 16:01:03|
3178|6000909|160|98020019|71|C1||1931R826000899|17.60|160.00000|2026-01-23 18:25:01|
3471|6400061|160|98020019|179|C1||1931R825050575|15.30|170.00000|2026-01-09 16:01:03|
1614|6000084|160|98020019|83|C1||1931R826001628|1.20|120.00000|2026-01-20 11:18:03|
3471|6400079|160|98020019|103|C1||1931R825050612|123.84|4128.00000|2026-01-08 16:17:05|
3471|6400061|160|98020019|139|C1||1931R825050575|21.25|425.00000|2026-01-09 16:01:03|
1925|6000045|160|98020019|6|C1||1931R825050547|4.80|480.00000|2026-01-22 14:06:03|
3471|6400061|160|98020019|145|C1||1931R825050575|17.00|340.00000|2026-01-09 16:01:03|
3471|6400014|160|98020019|260|C1||1931R825034288|106.56|2664.00000|2026-01-09 18:05:09|
3178|6000518|160|98020019|58|C1||1931R825050424|4.00|400.00000|2026-01-13 22:28:02|
3471|6400148|160|98020019|107|C1||1931R825050575|9.60|320.00000|2026-01-02 17:08:05|
3471|6400174|160|98020019|146|C1||1931R825050575|34.00|680.00000|2026-01-16 10:44:03|
3178|6000909|160|98020019|63|C1||1931R826001628|444.15|315.00000|2026-01-23 18:25:01|
1925|6100103|160|98020019|44|C1||1931R825050547|2.72|272.00000|2026-01-22 18:55:02|
3471|6400014|160|98020019|279|C1||1931R825051346|4.32|72.00000|2026-01-09 18:05:09|
1925|6100028|160|98020019|99|C1||1931R826001314|25.84|136.00000|2026-01-22 17:03:05|
3471|6400249|160|98020019|181|C1||1931R826001628|120.80|80.00000|2026-01-28 14:24:02|
1925|6700025|160|98020019|46|C1||1931R825050424|26.88|384.00000|2026-01-13 10:52:07|
3471|6400019|160|98020019|179|C1||1931R825050550|224.00|1600.00000|2026-01-02 19:08:02|
3178|6000535|160|98020019|70|C1||1931R825034636|1813.36|8.00000|2026-01-19 13:00:04|
3178|6000535|160|98020019|138|C1||1931R825050423|7019.28|72.00000|2026-01-19 13:00:04|
3471|6400019|160|98020019|187|C1||1931R825051346|5.44|272.00000|2026-01-02 19:08:02|
3471|6400240|160|98020019|154|C1||1931R825050424|7.20|720.00000|2026-01-26 09:17:02|
1614|6000508|160|98020019|149|C1||1931R825050575|14.40|240.00000|2026-01-28 13:34:05|
3471|6400148|160|98020019|129|C1||1931R825050575|300.00|10000.00000|2026-01-02 17:08:05|
3471|6400146|160|98020019|177|C1||1931R825050385|25.60|2560.00000|2026-01-03 00:54:01|
1905|6006286|160|98020019|8|C1||1931R825055986|15264.00|9600.00000|2026-01-15 18:02:18|
3471|6400002|160|98020019|128|C1||1931R825050575|36.00|400.00000|2026-01-08 15:17:03|
3178|6000539|160|98020019|13|C1||1931R825050550|48.00|200.00000|2026-01-16 17:25:05|
1925|6000111|160|98020019|154|C1||1931R825050575|91.20|4560.00000|2026-01-29 11:24:04|
1925|6100026|160|98020019|196|C1||1931R826001628|2.72|68.00000|2026-01-22 11:33:02|
1925|6100103|160|98020019|153|C1||1931R826000899|130.56|68.00000|2026-01-22 18:55:02|
3178|6000954|160|98020019|220|C1||1931R825050385|9.60|960.00000|2026-01-24 13:42:01|
1925|6100022|160|98020019|167|C1||1931R825051346|23.12|68.00000|2026-01-22 16:58:03|
3471|6400019|160|98020019|144|C1||1931R825050575|97.92|1088.00000|2026-01-02 19:08:02|
1925|6100107|160|98020019|68|C1||1931R826001009|123.76|136.00000|2026-01-22 19:00:05|
1614|6000074|160|98020019|103|C1||1931R825034636|5412.00|24.00000|2026-01-08 10:05:04|
3471|6400174|160|98020019|201|C1||1931R825050550|48.96|136.00000|2026-01-16 10:44:03|
1614|6000514|160|98020019|88|C1||1931R825050612|194.40|240.00000|2026-01-28 13:34:06|
3471|6400242|160|98020019|100|C1||1931R825050423|9731.52|144.00000|2026-01-22 15:02:02|
1925|6100109|160|98020019|10|C1||1931R825050575|97.92|1224.00000|2026-01-22 19:03:01|
1925|6100026|160|98020019|56|C1||1931R826001314|4.08|68.00000|2026-01-22 11:33:02|
1925|6000111|160|98020019|186|C1||1931R825050547|57.60|720.00000|2026-01-29 11:24:04|
3471|6400213|160|98020019|26|C1||1931R826001590|9.60|240.00000|2026-01-20 16:17:03|
1925|6000119|160|98020019|160|C1||1931R826000899|204.00|120.00000|2026-01-29 11:46:00|
1925|6000111|160|98020019|198|C1||1931R825050423|4865.76|72.00000|2026-01-29 11:24:04|
3471|6400014|160|98020019|229|C1||1931R825050547|141.12|2016.00000|2026-01-09 18:05:09|
1925|6100105|160|98020019|160|C1||1931R825050550|25.84|136.00000|2026-01-22 18:57:02|
3178|6000954|160|98020019|168|C1||1931R825050575|28.80|1440.00000|2026-01-24 13:42:01|
3471|6400251|160|98020019|93|C1||1931R825050575|7.20|240.00000|2026-01-28 14:24:03|
1925|6000029|160|98020019|94|C1||1931R825050575|7.20|72.00000|2026-01-22 14:00:07|
1925|6100103|160|98020019|129|C1||1931R825051346|2.72|136.00000|2026-01-22 18:55:02|
3471|6400002|160|98020019|136|C1||1931R825050550|48.00|200.00000|2026-01-08 15:17:03|
1925|6000029|160|98020019|106|C1||1931R825050575|23.04|288.00000|2026-01-22 14:00:07|
1614|6000086|160|98020019|100|C1||1931R825050424|26.40|240.00000|2026-01-20 11:18:04|
