Patente|Pedimento|SeccionAduanera|ClaveCaso|IdentificadorCaso|TipoPedimento|ComplementoCaso|FechaValidacionPagoR
1647|6004513|240|ED|0428260GTKAF8|1||2026-01-16 17:32:07|
3471|6400208|160|ED|0438261CDYG31|1||2026-01-17 11:39:03|
3178|6000234|160|CR|40|1||2026-01-15 22:14:01|
3471|6400070|160|ED|017025184BR96|1||2026-01-09 09:46:02|
3178|6000841|160|ED|0436260NEUAF1|1||2026-01-22 13:43:05|
3471|6400098|160|ED|0438261C9ZNG4|1||2026-01-15 09:13:02|
1647|6004560|240|ED|0428260GUJJA8|1||2026-01-23 16:17:10|
3577|6300109|521|CR|243|1||2026-01-27 11:03:01|
3471|6400213|160|ED|01702618IEV82|1||2026-01-20 16:17:03|
3471|6400256|160|ED|01702618FNVF6|1||2026-01-28 14:25:02|
3043|6600188|520|ED|01702618LBC68|1||2026-01-31 13:50:02|
1925|6000029|160|ED|0436250MVK586|1||2026-01-22 14:00:07|
1925|6610024|160|ED|0436260NC4384|1||2026-01-22 11:29:02|
3471|6400234|160|CR|241|1||2026-01-22 15:22:02|
1925|6100105|160|ED|0436250N783I6|2||2026-01-22 18:57:02|
1647|6004627|240|ED|0428260GW9CO4|1||2026-01-30 19:58:02|
3577|6300069|521|ED|0438261CAC5O3|1||2026-01-15 13:55:01|
3471|6400240|160|ED|0436260NEP6R2|1||2026-01-26 09:17:02|
1925|6100103|160|ED|0438261CH3BM2|2||2026-01-22 18:55:02|
1647|6004560|240|ED|0428260GUQVB3|1||2026-01-23 16:17:10|
3471|6400123|160|CR|39|1||2026-01-05 12:14:03|
3471|6400122|160|CR|39|1||2026-01-05 12:13:03|
3471|6400173|160|ED|0438261C4EYG4|1||2026-01-07 15:07:03|
3471|6400239|160|ED|01702618DEFT1|1||2026-01-22 09:57:02|
3471|6400213|160|ED|0436260ND0XT6|1||2026-01-20 16:17:03|
3471|6400198|160|ED|0170261896W81|1||2026-01-28 23:25:03|
1925|6000112|160|CR|40|1||2026-01-29 11:24:02|
3471|6400146|160|CR|40|1||2026-01-03 00:54:01|
3471|6400234|160|ED|01702618CJ2F6|1||2026-01-22 15:22:02|
3471|6400234|160|ED|01702618CJ203|1||2026-01-22 15:22:02|
1925|6000029|160|ED|0436250MX2DT5|1||2026-01-22 14:00:07|
1925|6000043|160|ED|0436260NC4311|1||2026-01-22 14:06:03|
3471|6400244|160|CR|241|1||2026-01-22 15:23:02|
1925|6100029|160|ED|01702618K3OK5|1||2026-01-22 11:40:02|
1925|6100103|160|ED|0436250MVK776|2||2026-01-22 18:55:02|
3178|6000146|160|ED|0436260NA1WC4|1||2026-01-08 16:23:04|
1925|6100038|160|ED|0438261CJ3041|1||2026-01-24 13:04:01|
1925|6100038|160|ED|0436250MVK586|1||2026-01-24 13:04:01|
3471|6400182|160|ED|0438261CC81C6|1||2026-01-16 11:23:05|
3471|6400019|160|ED|0436260N8HQI2|1||2026-01-02 19:08:02|
3471|6400063|160|ED|0436260N9ITS2|1||2026-01-08 18:20:10|
3471|6400146|160|ED|0436260N89A24|1||2026-01-03 00:54:01|
1925|6000031|160|ED|04412602ODP22|1||2026-01-22 13:59:04|
1925|6100105|160|ED|0436250MVK4P1|2||2026-01-22 18:57:02|
3471|6400234|160|ED|0438261CHV3L6|1||2026-01-22 15:22:02|
3471|6400234|160|ED|0436260NEQ9Q7|1||2026-01-22 15:22:02|
1925|6100105|160|IM|482023|2||2026-01-22 18:57:02|
3471|6400018|160|PP|20239540|1||2026-01-02 19:08:01|
1925|6700025|160|ED|0428250GRKGU8|2||2026-01-13 10:52:07|
1614|6000073|160|SO|AA|1||2026-01-08 09:59:00|
3471|6400251|160|ED|01702618FAO56|1||2026-01-28 14:24:03|
1925|6100108|160|ED|0438261CH3BM2|2||2026-01-22 19:01:03|
3577|6300109|521|PP|20239540|1||2026-01-27 11:03:01|
1925|6100035|160|ED|01922616U61M8|1||2026-01-24 12:26:01|
3178|6000146|160|ED|0436260NA1XD3|1||2026-01-08 16:23:04|
3471|6400162|160|CR|39|1||2026-01-28 14:30:03|
3471|6400079|160|ED|0436260N9PX66|1||2026-01-08 16:17:05|
3178|6000235|160|PP|20239540|1||2026-01-15 20:38:02|
3178|6000865|160|ED|01702618L2RU2|1||2026-01-22 17:22:03|
1925|6100105|160|ED|0436250MVK814|2||2026-01-22 18:57:02|
3471|6400173|160|PP|20239540|1||2026-01-07 15:07:03|
1925|6100106|160|ED|0438261CH3BM2|2||2026-01-22 18:58:04|
1925|6100105|160|ED|0438261CH3BM2|2||2026-01-22 18:57:02|
3577|6300031|521|PP|20239540|1||2026-01-09 11:36:01|
3471|6400157|160|CR|40|1||2026-01-08 17:22:05|
3178|6000154|160|ED|0438261C7UTF7|1||2026-01-09 12:32:04|
1647|6004513|240|ED|0428260GTPXU8|1||2026-01-16 17:32:07|
3178|6000146|160|PP|20239540|1||2026-01-08 16:23:04|
3471|6400176|160|ED|0436260NC7YZ3|1||2026-01-16 10:44:01|
3577|6300120|521|ED|0438261CJ4A08|1||2026-01-26 14:38:00|
3178|6000146|160|ED|0436260NA1R41|1||2026-01-08 16:23:04|
1647|6004513|240|ED|0428260GTRJD4|1||2026-01-16 17:32:07|
3471|6400213|160|ED|01702618IEX28|1||2026-01-20 16:17:03|
3178|6000738|160|ED|01702618K7YB4|1||2026-01-22 11:22:03|
3471|6400193|160|PD|2|1|1|2026-01-28 23:25:03|
3178|6000561|160|ED|0436260NF0PX2|1||2026-01-22 17:22:04|
1925|6100106|160|ED|0438261CIMPZ4|2||2026-01-22 18:58:04|
3471|6400062|160|ED|0170251820US3|1||2026-01-09 16:01:02|
3471|6400050|160|ED|0436260N9BY88|1||2026-01-07 17:58:03|
3178|6000238|160|ED|0438261CD1QI5|1||2026-01-15 18:27:05|
3471|6400215|160|ED|01702618GNCX2|1||2026-01-20 12:39:02|
3471|6400213|160|ED|0436260ND0YB2|1||2026-01-20 16:17:03|
3471|6400251|160|ED|0436260NEX163|1||2026-01-28 14:24:03|
3178|6000146|160|ED|0436260NA1XV8|1||2026-01-08 16:23:04|
3577|6300120|521|CR|243|1||2026-01-26 14:38:00|
1925|6100026|160|ED|0436260NC40Z6|1||2026-01-22 11:33:02|
1647|6004560|240|ED|0428260GUVOC7|1||2026-01-23 16:17:10|
3471|6400087|160|ED|0436260N9FES8|1||2026-01-08 15:45:02|
3178|6000847|160|ED|0436260NFN8C7|1||2026-01-24 12:17:03|
1647|6004560|240|ED|0428260GVDG06|1||2026-01-23 16:17:10|
3471|6400061|160|ED|0436260NA2Z24|1||2026-01-09 16:01:03|
1925|6100033|160|CR|40|1||2026-01-24 12:24:02|
3178|6000847|160|ED|0438261CJWPK4|1||2026-01-24 12:17:03|
1614|6000084|160|CR|40|1||2026-01-20 11:18:03|
3178|6000146|160|ED|0436260NA1U71|1||2026-01-08 16:23:04|
1925|6610024|160|ED|0436250MVK4P1|1||2026-01-22 11:29:02|
1647|6004560|240|ED|0428260GWW753|1||2026-01-23 16:17:10|
1925|6100032|160|ED|01702513WKYT5|1||2026-01-24 12:13:01|
3471|6400251|160|ED|0436260NEX0A1|1||2026-01-28 14:24:03|
1614|6000512|160|PP|20239540|1||2026-01-23 19:24:02|
1925|6100026|160|ED|01702618K38K2|1||2026-01-22 11:33:02|
3178|6000841|160|ED|01702618KNSE4|1||2026-01-22 13:43:05|
3178|6000230|160|PP|20239540|1||2026-01-16 08:31:01|
3471|6400124|160|ED|017026189VGP2|1||2026-01-19 15:06:02|
3471|6400213|160|ED|0436260ND17R6|1||2026-01-20 16:17:03|
3471|6400087|160|ED|0436260N9FHW2|1||2026-01-08 15:45:02|
1925|6610024|160|ED|0436250N783I6|1||2026-01-22 11:29:02|
1925|6000029|160|CR|40|1||2026-01-22 14:00:07|
3471|6400062|160|ED|01922616I7WJ7|1||2026-01-09 16:01:02|
3471|6400186|160|PP|20239540|1||2026-01-20 17:50:04|
1614|6000518|160|CR|40|1||2026-01-28 13:35:05|
3577|6300120|521|SO|AA|1||2026-01-26 14:38:00|
3471|6400099|160|CR|241|1||2026-01-15 09:13:01|
3471|6400213|160|ED|0436260NDLHA8|1||2026-01-20 16:17:03|
3471|6400251|160|ED|0436260NEWYD3|1||2026-01-28 14:24:03|
1647|6004513|240|ED|0428260GTAJJ1|1||2026-01-16 17:32:07|
1614|6000094|160|CR|40|1||2026-01-19 17:38:08|
1614|6000094|160|ED|0436260NB91W1|1||2026-01-19 17:38:08|
3178|6000230|160|ED|01702618FKTY3|1||2026-01-16 08:31:01|
3471|6400008|160|ED|0170261885S81|1||2026-01-08 15:45:04|
3178|6000520|160|SO|AA|1||2026-01-13 22:28:01|
1647|6004560|240|ED|0428260GUF9C2|1||2026-01-23 16:17:10|
3471|6400061|160|ED|0436260NA2XU7|1||2026-01-09 16:01:03|
1647|6004560|240|ED|0428260GUVNE2|1||2026-01-23 16:17:10|
3471|6400129|160|PP|20239540|1||2026-01-02 16:00:06|
3471|6400129|160|ED|0436250N80O54|1||2026-01-02 16:00:06|
1647|6004513|240|ED|0428260GTKPG2|1||2026-01-16 17:32:07|
3471|6400078|160|ED|01922616HUZC3|1||2026-01-08 16:17:04|
3471|6400087|160|CR|40|1||2026-01-08 15:45:02|
3471|6400081|160|ED|0436260N9G7O5|1||2026-01-08 15:44:02|
1925|6100103|160|ED|0436250MVK814|2||2026-01-22 18:55:02|
3178|6000239|160|ED|0436260ND5VJ4|1||2026-01-17 12:44:03|
3471|6400083|160|ED|0436260N9QIK4|1||2026-01-08 17:14:05|
3178|6000239|160|SO|AA|1||2026-01-17 12:44:03|
3471|6400251|160|ED|0436260NEWWL8|1||2026-01-28 14:24:03|
1925|6100103|160|ED|0436250MVK748|2||2026-01-22 18:55:02|
1614|6000516|160|ED|0438261CJ2OQ5|1||2026-01-28 13:35:03|
3471|6400177|160|ED|01922616J4B34|1||2026-01-16 10:44:02|
1925|6000043|160|ED|0436250MVK586|1||2026-01-22 14:06:03|
3471|6400021|160|ED|0436250N82S91|1||2026-01-02 11:46:03|
1925|6100029|160|CR|241|1||2026-01-22 11:40:02|
1925|6100103|160|ED|0436250MVK7Z3|2||2026-01-22 18:55:02|
3178|6000534|160|ED|01702618F9828|1||2026-01-15 16:40:06|
3471|6400098|160|IM|482023|1||2026-01-15 09:13:02|
1925|6000029|160|ED|0436260N8LQ47|1||2026-01-22 14:00:07|
3577|6300042|521|SO|AA|1||2026-01-23 16:53:01|
1925|6000111|160|ED|0436260NC40Z6|1||2026-01-29 11:24:04|
3471|6400251|160|ED|0436260NEWUY6|1||2026-01-28 14:24:03|
3178|6000239|160|CR|40|1||2026-01-17 12:44:03|
3471|6400235|160|ED|01922616SCWZ7|1||2026-01-22 15:23:03|
1647|6004560|240|ED|0428260GV5KH5|1||2026-01-23 16:17:10|
3471|6400087|160|ED|0436260N9FDT4|1||2026-01-08 15:45:02|
3043|6600096|523|ST|22|1||2026-01-19 18:33:01|
3178|6000846|160|SO|AA|1||2026-01-24 12:17:03|
3471|6400078|160|CR|40|1||2026-01-08 16:17:04|
3178|6000231|160|ED|01702618FKP35|1||2026-01-15 20:38:01|
1925|6000031|160|ED|04432600B24E3|1||2026-01-22 13:59:04|
1925|6000031|160|ED|0438261CHQBK4|1||2026-01-22 13:59:04|
1647|6004560|240|ED|0428260GWW8D4|1||2026-01-23 16:17:10|
3178|6000539|160|ED|0438261CDXZ91|1||2026-01-16 17:25:05|
1647|6004560|240|ED|0428260GUMKU5|1||2026-01-23 16:17:10|
3471|6400146|160|ED|0436260N899V1|1||2026-01-03 00:54:01|
3471|6400249|160|ED|0436260NEVSB2|1||2026-01-28 14:24:02|
1614|6000518|160|ED|0436260NEQU67|1||2026-01-28 13:35:05|
1925|6000049|160|ED|0436250MVK7A7|1||2026-01-22 14:05:05|
3471|6400121|160|ED|0438261C3WVN6|1||2026-01-05 12:21:00|
3178|6000230|160|ED|0438261CD5ZB5|1||2026-01-16 08:31:01|
1647|6004560|240|ED|0428260GV9LR3|1||2026-01-23 16:17:10|
3471|6400213|160|ED|0436260NDLI67|1||2026-01-20 16:17:03|
1647|6004560|240|ED|0428260GUQZS7|1||2026-01-23 16:17:10|
1925|6000031|160|ED|0436250MVK6J8|1||2026-01-22 13:59:04|
1647|6004560|240|ED|0428260GUGNE1|1||2026-01-23 16:17:10|
1925|6000028|160|ED|01702618KDF76|1||2026-01-22 14:00:05|
1925|6100105|160|ED|0436260NC43I3|2||2026-01-22 18:57:02|
3178|6000872|160|SO|AA|1||2026-01-22 14:02:04|
1925|6100104|160|ED|01702618JOPV4|2||2026-01-22 18:56:01|
3471|6400060|160|ED|017025182CHD4|1||2026-01-08 15:16:01|
3178|6000149|160|ED|017026189MFE3|1||2026-01-08 17:32:04|
1647|6004513|240|RC|102-110|1||2026-01-16 17:32:07|
3471|6400251|160|ED|0436260NEWSV4|1||2026-01-28 14:24:03|
3471|6400121|160|CR|39|1||2026-01-05 12:21:00|
3178|6000239|160|ED|0436260ND5VM3|1||2026-01-17 12:44:03|
3178|6000230|160|ED|0436260NCO3S6|1||2026-01-16 08:31:01|
1647|6004560|240|ED|0428260GVGSZ6|1||2026-01-23 16:17:10|
1925|6000050|160|ED|01702618JYE56|1||2026-01-22 14:05:04|
3471|6400216|160|CR|40|1||2026-01-20 12:39:01|
3471|6400053|160|ED|0438261C5ISG3|1||2026-01-08 10:23:01|
3471|6400069|160|ED|0436260N9FS42|1||2026-01-09 11:58:02|
1925|6100105|160|ED|0436260NC4384|2||2026-01-22 18:57:02|
1925|6000031|160|ED|0436250MVK814|1||2026-01-22 13:59:04|
3178|6000847|160|IM|482023|1||2026-01-24 12:17:03|
3471|6400063|160|ED|0170251826WY6|1||2026-01-08 18:20:10|
3471|6400013|160|CR|40|1||2026-01-08 16:38:09|
1925|6100027|160|ED|01922616S1KM2|1||2026-01-22 11:36:01|
3178|6000154|160|PP|20239540|1||2026-01-09 12:32:04|
1614|6000512|160|ED|0438261CJ2OQ5|1||2026-01-23 19:24:02|
1925|6100028|160|ED|0428250E9O9N6|1||2026-01-22 17:03:05|
3178|6000239|160|ED|0436260ND5VS6|1||2026-01-17 12:44:03|
3178|6000230|160|ED|0436260NCO3O5|1||2026-01-16 08:31:01|
1614|6000070|160|ED|0438261C5MMA5|1||2026-01-07 20:03:02|
3471|6400213|160|ED|0436260ND12R7|1||2026-01-20 16:17:03|
1925|6100022|160|ED|0428250E9O9N6|1||2026-01-22 16:58:03|
3471|6400029|160|ED|0436260N8EYM5|1||2026-01-02 16:54:02|
3471|6400050|160|ED|0436260N9BZ41|1||2026-01-07 17:58:03|
1925|6100105|160|PP|20239540|2||2026-01-22 18:57:02|
1925|6100105|160|ED|0436250MVK7Z3|2||2026-01-22 18:57:02|
1925|6100040|160|ED|0436250MVK6B7|1||2026-01-24 12:58:04|
1925|6100109|160|IM|482023|2||2026-01-22 19:03:01|
3577|6300041|521|ED|0438261CD1XR6|1||2026-01-19 18:30:01|
3043|6600095|523|RC|1-13|1||2026-01-19 18:48:01|
1647|6004560|240|ED|0428260GV5DX4|1||2026-01-23 16:17:10|
3471|6400019|160|IM|482023|1||2026-01-02 19:08:02|
3471|6400106|160|ED|017025184RZM7|1||2026-01-05 12:14:04|
1925|6100030|160|ED|0428250E9O9N6|1||2026-01-24 12:09:04|
3471|6400089|160|ED|0438261C6V036|1||2026-01-08 16:37:02|
3471|6400081|160|ED|0436260N9G5N6|1||2026-01-08 15:44:02|
3043|6000065|523|ED|0438261C5W9W2|1||2026-01-07 16:39:01|
3471|6400235|160|ED|01702618CJFF2|1||2026-01-22 15:23:03|
1925|6100109|160|ED|0436250MX2DJ3|2||2026-01-22 19:03:01|
3471|6400069|160|ED|017025184BP72|1||2026-01-09 11:58:02|
1925|6100105|160|ED|01922616S0O74|2||2026-01-22 18:57:02|
1925|6100105|160|ED|0436250MX2DJ3|2||2026-01-22 18:57:02|
1925|6100031|160|ED|01702618MB2S7|1||2026-01-24 12:10:07|
1925|6100109|160|ED|0436250MVK814|2||2026-01-22 19:03:01|
1647|6004627|240|ED|0428260GWKNE4|1||2026-01-30 19:58:02|
1647|6004513|240|ED|0428260GT9HU7|1||2026-01-16 17:32:07|
3471|6400081|160|ED|0436260N9G3R3|1||2026-01-08 15:44:02|
1614|6000512|160|CR|40|1||2026-01-23 19:24:02|
1925|6100030|160|ED|01702513WKYT5|1||2026-01-24 12:09:04|
1647|6004627|240|ED|0428260GWX0S2|1||2026-01-30 19:58:02|
1925|6000047|160|ED|0436250MVK586|1||2026-01-22 14:05:04|
1647|6004513|240|ED|0428260GT4YW7|1||2026-01-16 17:32:07|
3043|6600094|523|ED|01702618B2FG2|1||2026-01-19 18:27:01|
1647|6004627|240|ED|0428260GXFBS3|1||2026-01-30 19:58:02|
1647|6004560|240|ED|0428260GUE8I8|1||2026-01-23 16:17:10|
3577|6300021|521|CR|158|1||2026-01-05 19:02:01|
3471|6500051|160|ED|017026187PKH1|1||2026-01-07 17:40:05|
3153|6001838|240|SO|AA|1||2026-01-14 14:09:04|
3178|6000847|160|ED|0436260NFN627|1||2026-01-24 12:17:03|
3471|6400002|160|ED|0438261C6PD63|1||2026-01-08 15:17:03|
1647|6004627|240|ED|0428260GX4317|1||2026-01-30 19:58:02|
1925|6100610|160|ED|01702618K3OK5|2||2026-01-22 19:04:01|
1647|6004513|240|ED|0428260GT7UP3|1||2026-01-16 17:32:07|
3577|6300023|521|CR|158|1||2026-01-06 10:23:01|
3178|6000561|160|ED|0436260NF0WF2|1||2026-01-22 17:22:04|
3178|6000561|160|CR|40|1||2026-01-22 17:22:04|
3577|6300023|521|ED|017026186L6N7|1||2026-01-06 10:23:01|
3471|6400175|160|ED|017026187MNP4|1||2026-01-16 10:44:02|
3471|6400087|160|ED|0436260N9FHI6|1||2026-01-08 15:45:02|
1647|6004560|240|ED|0428260GUVPB5|1||2026-01-23 16:17:10|
3471|6400002|160|IM|482023|1||2026-01-08 15:17:03|
3471|6400050|160|ED|0436260N9BXE3|1||2026-01-07 17:58:03|
3471|6400124|160|ED|0438261CF0MM5|1||2026-01-19 15:06:02|
3178|6000147|160|ED|0438261C77XY3|1||2026-01-08 16:23:03|
3178|6000847|160|CR|40|1||2026-01-24 12:17:03|
3471|6400002|160|ED|0436260N9U8H1|1||2026-01-08 15:17:03|
1647|6004560|240|ED|0428260GV55R7|1||2026-01-23 16:17:10|
3471|6400196|160|ED|01922616UDSW2|1||2026-01-28 23:24:02|
1614|6000070|160|PP|20239540|1||2026-01-07 20:03:02|
3471|6400044|160|CR|241|1||2026-01-07 16:14:05|
3178|6000156|160|CR|40|1||2026-01-08 18:45:03|
3178|6000561|160|ED|0436260NF0VH6|1||2026-01-22 17:22:04|
3471|6400240|160|PP|20239540|1||2026-01-26 09:17:02|
1925|6100032|160|CR|40|1||2026-01-24 12:13:01|
1925|6100029|160|ED|0438261CH3BM2|1||2026-01-22 11:40:02|
3471|6400185|160|ED|0436260ND5L63|1||2026-01-20 18:24:04|
3471|6400022|160|ED|01702517ZJS85|1||2026-01-02 11:46:02|
3471|6400050|160|ED|0436260N9BVS7|1||2026-01-07 17:58:03|
1614|6000072|160|SO|AA|1||2026-01-07 20:04:00|
1925|6100109|160|ED|0438261CIMPZ4|2||2026-01-22 19:03:01|
3577|6300021|521|ED|0170261864UU3|1||2026-01-05 19:02:01|
3471|6400149|160|ED|0170251837XT4|1||2026-01-02 16:54:02|
3471|6400235|160|CR|241|1||2026-01-22 15:23:03|
1925|6000111|160|ED|0438261CN2RJ7|1||2026-01-29 11:24:04|
3178|6000847|160|ED|0436260NFN981|1||2026-01-24 12:17:03|
3471|6400240|160|ED|0436260NEP898|1||2026-01-26 09:17:02|
3178|6000561|160|PP|20239540|1||2026-01-22 17:22:04|
3471|6400249|160|PP|20239540|1||2026-01-28 14:24:02|
3043|6600095|523|IM|482023|1||2026-01-19 18:48:01|
3178|6000518|160|ED|0436260NBP132|1||2026-01-13 22:28:02|
3178|6000561|160|ED|0436260NF0MF8|1||2026-01-22 17:22:04|
1925|6000048|160|ED|01922616ROLB3|1||2026-01-22 14:05:03|
3178|6000918|160|ED|01702618LOYJ1|1||2026-01-23 13:04:02|
3471|6400072|160|CR|39|1||2026-01-09 18:35:07|
1925|6100109|160|ED|0436250MX2DT5|2||2026-01-22 19:03:01|
3178|6000539|160|ED|0436260NCZM86|1||2026-01-16 17:25:05|
1647|6004513|240|ED|0428260GTMDO1|1||2026-01-16 17:32:07|
1925|6100109|160|ED|01702513WKYT5|2||2026-01-22 19:03:01|
3471|6400185|160|ED|0436260ND5L43|1||2026-01-20 18:24:04|
3471|6400019|160|PP|20239540|1||2026-01-02 19:08:02|
3178|6000518|160|ED|0436260NBOYV4|1||2026-01-13 22:28:02|
3577|6300024|521|ED|0438261C3XAM8|1||2026-01-05 19:02:01|
3471|6400249|160|ED|0436260NEVRF3|1||2026-01-28 14:24:02|
3178|6000561|160|ED|0436260NF0X25|1||2026-01-22 17:22:04|
1925|6610024|160|ED|0436250MVK814|1||2026-01-22 11:29:02|
3471|6400120|160|CR|39|1||2026-01-05 12:21:05|
3178|6000561|160|ED|0436260NF10M8|1||2026-01-22 17:22:04|
3471|6400185|160|ED|0436260ND5LT1|1||2026-01-20 18:24:04|
3471|6400240|160|ED|0436260NEP711|1||2026-01-26 09:17:02|
1647|6004513|240|ED|0428260GTI0R3|1||2026-01-16 17:32:07|
3178|6000240|160|SO|AA|1||2026-01-15 18:27:05|
3178|6000539|160|ED|0436260NCZQF6|1||2026-01-16 17:25:05|
3471|6400029|160|ED|0436260N8EZT2|1||2026-01-02 16:54:02|
3043|6600119|520|AT||1||2026-01-19 18:46:03|
1647|6004627|240|ED|0428260GWNJJ1|1||2026-01-30 19:58:02|
3471|6400067|160|PP|20239540|1||2026-01-09 09:45:04|
3471|6400048|160|ED|017025181X878|1||2026-01-07 14:59:03|
1925|6000051|160|ED|0436250MVK7Z3|1||2026-01-22 14:05:05|
3178|6000156|160|IM|482023|1||2026-01-08 18:45:03|
3178|6000561|160|ED|01702618L1AP3|1||2026-01-22 17:22:04|
3178|6000230|160|ED|0436260NCO3P4|1||2026-01-16 08:31:01|
3471|6400048|160|CR|241|1||2026-01-07 14:59:03|
3471|6400029|160|ED|0436260N8F153|1||2026-01-02 16:54:02|
3471|6400049|160|CR|241|1||2026-01-07 14:59:02|
3471|6400002|160|ED|0436260N9U9W4|1||2026-01-08 15:17:03|
1925|6100107|160|CR|241|2||2026-01-22 19:00:05|
1925|6100109|160|PP|20239540|2||2026-01-22 19:03:01|
3178|6000539|160|ED|0436260NCZPS4|1||2026-01-16 17:25:05|
1647|6004560|240|ED|0428260GVGMI2|1||2026-01-23 16:17:10|
3178|6000918|160|CR|40|1||2026-01-23 13:04:02|
1647|6004627|240|ED|0428260GWIEB2|1||2026-01-30 19:58:02|
3471|6400155|160|IM|482023|1||2026-01-08 17:22:04|
3043|6600096|523|IM|482023|1||2026-01-19 18:33:01|
3178|6000971|160|ED|0438261CJX3L4|1||2026-01-24 12:02:13|
3178|6000561|160|IM|482023|1||2026-01-22 17:22:04|
3178|6000735|160|SO|AA|1||2026-01-22 13:43:03|
3178|6000230|160|ED|0436260NCO343|1||2026-01-16 08:31:01|
3471|6400048|160|ED|017025181X6W5|1||2026-01-07 14:59:03|
3577|6300024|521|ED|0170261866L16|1||2026-01-05 19:02:01|
1647|6004627|240|ED|0428260GW82L2|1||2026-01-30 19:58:02|
3471|6400002|160|ED|0436260N9UA81|1||2026-01-08 15:17:03|
1647|6004513|240|ED|0428260GTAN38|1||2026-01-16 17:32:07|
3178|6000539|160|ED|0436260NCZMV5|1||2026-01-16 17:25:05|
1925|6100109|160|ED|0436250MVK586|2||2026-01-22 19:03:01|
1925|6100107|160|ED|0436250MX2DT5|2||2026-01-22 19:00:05|
3471|6400015|160|ED|017026186SPW5|1||2026-01-09 18:05:07|
3178|6000971|160|ED|01702618MJAT3|1||2026-01-24 12:02:13|
1614|6000073|160|CR|40|1||2026-01-08 09:59:00|
3471|6400048|160|ED|0436260N9CPI4|1||2026-01-07 14:59:03|
3178|6000230|160|CR|40|1||2026-01-16 08:31:01|
3577|6300138|521|SO|AA|1||2026-01-28 14:48:01|
3471|6400106|160|ED|0438261C3QH32|1||2026-01-05 12:14:04|
3178|6000230|160|ED|0436260NCO453|1||2026-01-16 08:31:01|
3178|6000871|160|ED|0436260NEV1X6|1||2026-01-22 14:02:03|
3178|6000909|160|ED|01702618MB446|1||2026-01-23 18:25:01|
1647|6004627|240|ED|0428260GW20N8|1||2026-01-30 19:58:02|
3471|6400084|160|CR|40|1||2026-01-08 17:14:04|
1647|6004513|240|ED|0428260GT6DO5|1||2026-01-16 17:32:07|
1925|6100109|160|ED|0428250E9O9N6|2||2026-01-22 19:03:01|
1925|6000049|160|ED|0436250MVK5E3|1||2026-01-22 14:05:05|
1647|6004560|240|ED|0428260GUO3E7|1||2026-01-23 16:17:10|
3471|6400048|160|ED|0436260N9CN43|1||2026-01-07 14:59:03|
3471|6400214|160|CR|40|1||2026-01-20 16:17:03|
1925|6100610|160|CR|241|2||2026-01-22 19:04:01|
3178|6000154|160|ED|0436260NAD4H4|1||2026-01-09 12:32:04|
3471|6400251|160|PP|20239540|1||2026-01-28 14:24:03|
3178|6000735|160|ED|01702618KNCK5|1||2026-01-22 13:43:03|
3178|6000519|160|ED|01702618DB563|1||2026-01-13 22:28:01|
3471|6400181|160|ED|017026188ZNF1|1||2026-01-16 10:11:03|
3471|6400059|160|ED|0436260N9UA77|1||2026-01-08 15:17:02|
1905|6006286|160|ED|0436260NCKOT8|1||2026-01-15 18:02:18|
1925|6000120|160|ED|0438261CN2RJ7|1||2026-01-29 11:23:04|
1614|6000087|160|ED|01702618C74K4|1||2026-01-19 17:37:01|
1925|6100107|160|ED|0436260NC44Y6|2||2026-01-22 19:00:05|
3178|6000872|160|CR|40|1||2026-01-22 14:02:04|
1925|6000049|160|ED|0436260NEIA41|1||2026-01-22 14:05:05|
1647|6004560|240|ED|0428260GV9LL6|1||2026-01-23 16:17:10|
3471|6400085|160|ED|017026188HMR7|1||2026-01-08 17:14:07|
1614|6000069|160|SO|AA|1||2026-01-07 20:03:00|
3178|6000847|160|ED|0436260NFN6I6|1||2026-01-24 12:17:03|
3471|6400008|160|PP|20239540|1||2026-01-08 15:45:04|
1925|6000047|160|ED|0436250MVK5E3|1||2026-01-22 14:05:04|
3577|6300070|521|ED|0438261CCXOD3|1||2026-01-21 17:23:01|
3178|6000738|160|PP|20239540|1||2026-01-22 11:22:03|
3471|6400238|160|ED|01702618K0EI6|1||2026-01-22 09:57:03|
3178|6000871|160|ED|0436260NEV0I3|1||2026-01-22 14:02:03|
3178|6000561|160|ED|0436260NF0M13|1||2026-01-22 17:22:04|
1614|6000074|160|IM|482023|1||2026-01-08 10:05:04|
1925|6000033|160|ED|0436250N783I6|1||2026-01-22 13:59:03|
3178|6000148|160|ED|0436260NA3OM3|1||2026-01-08 17:08:02|
3471|6400112|160|ED|0438261C3QEJ5|1||2026-01-05 12:21:04|
3471|6400105|160|ED|0438261C4AD66|1||2026-01-05 14:54:04|
1647|6004513|240|ED|0428260GSX6R8|1||2026-01-16 17:32:07|
3471|6400061|160|ED|0436260NA2RX4|1||2026-01-09 16:01:03|
1614|6000074|160|ED|0170251850DP4|1||2026-01-08 10:05:04|
3178|6000154|160|ED|01702618A0FM1|1||2026-01-09 12:32:04|
3178|6000871|160|PP|20239540|1||2026-01-22 14:02:03|
1925|6100027|160|ED|01702618K3CX7|1||2026-01-22 11:36:01|
3471|6400079|160|ED|0436260N9PWA5|1||2026-01-08 16:17:05|
1925|6100028|160|ED|0436250MX2E05|1||2026-01-22 17:03:05|
