Patente|Pedimento|SeccionAduanera|Fraccion|SecuenciaFraccion|ClaveCaso|IdentificadorCaso|ComplementoCaso|FechaPagoReal
1925|6100035|160|73269099|2|XP|T9|U|2026-01-24 12:26:01|
3471|6400182|160|87089999|90|EN|X|NOM-050-SCFI-2004|2026-01-16 11:23:05|
3471|6400213|160|87082999|27|PS|XIX||2026-01-20 16:17:03|
3178|6000230|160|98020019|105|EC|1||2026-01-16 08:31:01|
3577|6300120|521|87082999|28|PS|XIX||2026-01-26 14:38:00|
3577|6300120|521|87082999|43|PS|XIX||2026-01-26 14:38:00|
3178|6000536|160|73269099|1|XP|T1|U|2026-01-15 16:40:07|
1614|6000084|160|87083099|14|EN|X|NOM-050-SCFI-2004|2026-01-20 11:18:03|
3471|6400100|160|98020019|177|EC|1||2026-01-15 09:26:01|
3178|6000972|160|87088099|73|EN|X|NOM-050-SCFI-2004|2026-01-24 12:02:13|
1925|6100036|160|87082999|35|PS|XIX||2026-01-24 12:28:02|
3178|6000972|160|87082999|13|PS|XIX||2026-01-24 12:02:13|
3471|6400240|160|87082999|59|PS|XIX||2026-01-26 09:17:02|
3471|6400240|160|87082101|45|EN|X|NOM-119-SCFI-2000|2026-01-26 09:17:02|
1925|6100038|160|87089999|116|EN|X|NOM-050-SCFI-2004|2026-01-24 13:04:01|
1925|6100038|160|98020019|100|EC|1||2026-01-24 13:04:01|
3471|6400247|160|98020019|50|EC|1||2026-01-26 11:44:04|
3471|6400096|160|87082999|31|PS|XIX||2026-01-15 09:00:04|
1614|6000082|160|85365099|33|EN|X|NOM-024-SCFI-2013|2026-01-20 11:18:02|
3178|6000230|160|39191001|115|EN|X|NOM-050-SCFI-2004|2026-01-16 08:31:01|
3178|6000954|160|98020019|228|EC|1||2026-01-24 13:42:01|
3471|6400240|160|98020019|180|EC|1||2026-01-26 09:17:02|
3178|6000230|160|84152001|193|EN|X|NOM-050-SCFI-2004|2026-01-16 08:31:01|
1614|6000084|160|98020019|87|EC|1||2026-01-20 11:18:03|
3471|6400103|160|73269099|3|XP|T3|U|2026-01-14 11:40:04|
3471|6400240|160|84253101|31|PS|XIX||2026-01-26 09:17:02|
3471|6400241|160|73269099|6|XP|T3|U|2026-01-26 09:17:02|
1925|6100040|160|98020019|16|EC|1||2026-01-24 12:58:04|
1925|6100034|160|39269099|35|EN|X|NOM-050-SCFI-2004|2026-01-24 12:24:04|
3471|6400240|160|98020019|145|EC|1||2026-01-26 09:17:02|
3471|6400240|160|39269020|7|EN|X|NOM-050-SCFI-2004|2026-01-26 09:17:02|
1925|6100034|160|39269099|91|EN|U|NOM-002-CONAGUA-2021|2026-01-24 12:24:04|
3471|6400240|160|98020019|136|EC|1||2026-01-26 09:17:02|
3471|6400100|160|39269099|12|EN|X|NOM-050-SCFI-2004|2026-01-15 09:26:01|
1614|6000078|160|39269099|75|XP|A1|U|2026-01-20 11:17:04|
3471|6400102|160|84833004|36|EN|X|NOM-050-SCFI-2004|2026-01-14 11:08:04|
3471|6400240|160|98020019|4|EC|1||2026-01-26 09:17:02|
3471|6400240|160|87082999|61|PS|XIX||2026-01-26 09:17:02|
3178|6000234|160|87082999|30|PS|XIX||2026-01-15 22:14:01|
3471|6400185|160|98020019|146|EC|1||2026-01-20 18:24:04|
3043|6000066|523|73269099|1|EO|1||2026-01-14 11:19:02|
3471|6400240|160|98020019|152|EC|1||2026-01-26 09:17:02|
3178|6000847|160|98020019|78|EC|1||2026-01-24 12:17:03|
3178|6000972|160|87082999|61|PS|XIX||2026-01-24 12:02:13|
3471|6400240|160|98020019|17|EC|1||2026-01-26 09:17:02|
3471|6400247|160|98020019|37|EC|1||2026-01-26 11:44:04|
1925|6100040|160|39235001|247|PS|XIX||2026-01-24 12:58:04|
1925|6100036|160|87089999|98|EN|X|NOM-050-SCFI-2004|2026-01-24 12:28:02|
3178|6000972|160|98020019|76|EC|1||2026-01-24 12:02:13|
3471|6400099|160|73269099|1|XP|T9|U|2026-01-15 09:13:01|
3471|6400215|160|87087099|98|EN|U|NOM-086-1-SCFI-2020|2026-01-20 12:39:02|
1905|6006286|160|98020019|18|PS|XIX||2026-01-15 18:02:18|
1925|6100030|160|87082999|58|PS|XIX||2026-01-24 12:09:04|
3471|6400240|160|98020019|166|EC|1||2026-01-26 09:17:02|
3178|6000236|160|82060001|78|EN|X|NOM-050-SCFI-2004|2026-01-16 19:17:03|
3471|6400219|160|87082999|3|PS|XIX||2026-01-20 12:40:05|
3471|6400176|160|98020019|110|EC|1||2026-01-16 10:44:01|
1925|6100040|160|98020019|38|EC|1||2026-01-24 12:58:04|
1925|6100039|160|73269099|5|XP|T1|U|2026-01-24 12:36:03|
1925|6100040|160|98020019|171|EC|1||2026-01-24 12:58:04|
3577|6300120|521|87082999|22|PS|XIX||2026-01-26 14:38:00|
3471|6400240|160|87088099|82|EN|X|NOM-050-SCFI-2004|2026-01-26 09:17:02|
3471|6400247|160|98020019|48|EC|1||2026-01-26 11:44:04|
1925|6100040|160|87089999|105|EN|X|NOM-050-SCFI-2004|2026-01-24 12:58:04|
3178|6000954|160|39269020|77|PS|XIX||2026-01-24 13:42:01|
3471|6400176|160|87087099|75|EN|U|NOM-050-SCFI-2004|2026-01-16 10:44:01|
1614|6000084|160|98020019|52|EC|1||2026-01-20 11:18:03|
3178|6000230|160|40169304|160|EN|X|NOM-002-CONAGUA-2021|2026-01-16 08:31:01|
1925|6100041|160|39211991|2|EC|1||2026-01-24 12:36:03|
3471|6400240|160|98020019|98|EC|1||2026-01-26 09:17:02|
3178|6000536|160|73269099|2|XP|T1|U|2026-01-15 16:40:07|
3178|6000535|160|87082201|152|PS|XIX||2026-01-19 13:00:04|
3178|6000536|160|73269099|8|XP|T1|U|2026-01-15 16:40:07|
3178|6000954|160|87082999|11|PS|XIX||2026-01-24 13:42:01|
3178|6000847|160|87082999|154|PS|XIX||2026-01-24 12:17:03|
3178|6000954|160|98020019|66|EC|1||2026-01-24 13:42:01|
1925|6100030|160|39263002|62|PS|XIX||2026-01-24 12:09:04|
3178|6000847|160|87089999|8|EN|X|NOM-050-SCFI-2004|2026-01-24 12:17:03|
3471|6400240|160|83082001|27|EN|X|NOM-050-SCFI-2004|2026-01-26 09:17:02|
3577|6300120|521|87082999|29|PS|XIX||2026-01-26 14:38:00|
3471|6400247|160|73181504|8|PS|XIX||2026-01-26 11:44:04|
3471|6400178|160|83023091|25|PS|XIX||2026-01-16 10:11:03|
1614|6000727|160|73269099|5|XP|T9|U|2026-01-20 18:31:03|
3178|6000231|160|73269099|4|XP|T1|U|2026-01-15 20:38:01|
3178|6000847|160|87082999|169|PS|XIX||2026-01-24 12:17:03|
3471|6400247|160|98020019|63|EC|1||2026-01-26 11:44:04|
3471|6400098|160|87082999|16|PS|XIX||2026-01-15 09:13:02|
1614|6000084|160|70091099|33|PS|XIX||2026-01-20 11:18:03|
3471|6400176|160|85365099|32|EN|X|NOM-024-SCFI-2013|2026-01-16 10:44:01|
3577|6300120|521|87082999|31|PS|XIX||2026-01-26 14:38:00|
3471|6400241|160|73181599|2|EN|ENOM|NOM-050-SCFI-2004|2026-01-26 09:17:02|
3471|6400240|160|98020019|179|EC|1||2026-01-26 09:17:02|
1925|6100030|160|98020019|22|EC|1||2026-01-24 12:09:04|
1925|6100034|160|87082999|106|PS|XIX||2026-01-24 12:24:04|
3471|6400240|160|98020019|139|EC|1||2026-01-26 09:17:02|
3577|6300120|521|87082999|45|PS|XIX||2026-01-26 14:38:00|
1925|6100032|160|87082999|15|PS|XIX||2026-01-24 12:13:01|
3471|6400178|160|87089999|93|EN|X|NOM-050-SCFI-2004|2026-01-16 10:11:03|
3471|6400217|160|98020019|143|EC|1||2026-01-19 18:01:03|
3471|6400177|160|63079099|5|XP|T1|U|2026-01-16 10:44:02|
1925|6100040|160|98020019|53|EC|1||2026-01-24 12:58:04|
1925|6100040|160|98020019|61|EC|1||2026-01-24 12:58:04|
3471|6400177|160|63079099|3|EX|31||2026-01-16 10:44:02|
3471|6400215|160|85365099|49|EN|U|NOM-003-SCFI-2014|2026-01-20 12:39:02|
3178|6000237|160|87082999|13|PS|XIX||2026-01-16 20:15:01|
3471|6400240|160|87082999|67|PS|XIX||2026-01-26 09:17:02|
1925|6100038|160|98020019|106|EC|1||2026-01-24 13:04:01|
3178|6000954|160|98020019|59|EC|1||2026-01-24 13:42:01|
3471|6400240|160|98020019|146|EC|1||2026-01-26 09:17:02|
3471|6400247|160|83023091|9|PS|XIX||2026-01-26 11:44:04|
1925|6100040|160|39269099|1|XP|S3|U|2026-01-24 12:58:04|
3178|6000953|160|73181599|13|EC|1||2026-01-24 13:42:01|
1925|6100032|160|87082999|17|PS|XIX||2026-01-24 12:13:01|
3471|6400174|160|39235001|3|PS|XIX||2026-01-16 10:44:03|
3471|6400215|160|85444299|65|PS|XIX||2026-01-20 12:39:02|
3178|6000230|160|98020019|80|EC|1||2026-01-16 08:31:01|
1925|6100040|160|98020019|22|EC|1||2026-01-24 12:58:04|
3471|6400247|160|98020019|25|EC|1||2026-01-26 11:44:04|
3471|6400178|160|48191001|17|EX|33||2026-01-16 10:11:03|
1614|6000082|160|87089412|27|EN|X|NOM-050-SCFI-2004|2026-01-20 11:18:02|
3471|6400100|160|39269099|18|XP|S3|U|2026-01-15 09:26:01|
3471|6400247|160|98020019|30|EC|1||2026-01-26 11:44:04|
3471|6400240|160|87089999|90|EN|X|NOM-050-SCFI-2004|2026-01-26 09:17:02|
3178|6000847|160|85365099|51|EN|U|NOM-003-SCFI-2014|2026-01-24 12:17:03|
3471|6400240|160|83100099|28|PS|XIX||2026-01-26 09:17:02|
3178|6000954|160|98020019|265|EC|1||2026-01-24 13:42:01|
3178|6000954|160|98020019|305|EC|1||2026-01-24 13:42:01|
1925|6100030|160|87082999|33|PS|XIX||2026-01-24 12:09:04|
3471|6400240|160|85044099|34|EN|X|NOM-024-SCFI-2013|2026-01-26 09:17:02|
3471|6400176|160|87082999|58|PS|XIX||2026-01-16 10:44:01|
3471|6400185|160|84822099|42|EN|X|NOM-050-SCFI-2004|2026-01-20 18:24:04|
1905|6006286|160|98020019|17|PS|XIX||2026-01-15 18:02:18|
3178|6000954|160|87089412|110|EN|U|NOM-050-SCFI-2004|2026-01-24 13:42:01|
3178|6000954|160|98020019|241|EC|1||2026-01-24 13:42:01|
3178|6000230|160|39269099|176|XP|A1|U|2026-01-16 08:31:01|
1614|6000080|160|87082201|43|PS|XIX||2026-01-20 11:17:06|
3471|6400176|160|87082999|70|PS|XIX||2026-01-16 10:44:01|
1925|6100040|160|39269099|238|EN|U|NOM-002-CONAGUA-2021|2026-01-24 12:58:04|
1925|6100030|160|87082999|42|PS|XIX||2026-01-24 12:09:04|
3471|6400240|160|87082999|56|PS|XIX||2026-01-26 09:17:02|
3471|6400240|160|98020019|119|EC|1||2026-01-26 09:17:02|
3178|6000954|160|87088007|104|EN|X|NOM-050-SCFI-2004|2026-01-24 13:42:01|
1925|6100030|160|39269099|29|EN|U|NOM-002-CONAGUA-2021|2026-01-24 12:09:04|
3471|6400240|160|98020019|121|EC|1||2026-01-26 09:17:02|
3577|6300120|521|87082999|47|PS|XIX||2026-01-26 14:38:00|
3471|6400178|160|87082999|61|PS|XIX||2026-01-16 10:11:03|
3178|6000535|160|39263002|167|PS|XIX||2026-01-19 13:00:04|
3471|6400177|160|63079099|1|XP|T1|U|2026-01-16 10:44:02|
3471|6400240|160|98020019|140|EC|1||2026-01-26 09:17:02|
3471|6400240|160|98020019|16|EC|1||2026-01-26 09:17:02|
1905|6006286|160|98020019|16|PS|XIX||2026-01-15 18:02:18|
3178|6000535|160|87089999|116|EN|X|NOM-050-SCFI-2004|2026-01-19 13:00:04|
3471|6400102|160|39269099|11|EN|X|NOM-050-SCFI-2004|2026-01-14 11:08:04|
3178|6000954|160|98020019|223|EC|1||2026-01-24 13:42:01|
3471|6400240|160|85044099|35|EN|X|NOM-001-SCFI-2018|2026-01-26 09:17:02|
3471|6400240|160|98020019|127|EC|1||2026-01-26 09:17:02|
3577|6300120|521|87082999|14|PS|XIX||2026-01-26 14:38:00|
3471|6400240|160|98020019|172|EC|1||2026-01-26 09:17:02|
3178|6000847|160|87082999|132|PS|XIX||2026-01-24 12:17:03|
1614|6000082|160|98020019|66|EC|1||2026-01-20 11:18:02|
3471|6400240|160|84152001|30|PS|XIX||2026-01-26 09:17:02|
3471|6400178|160|39269099|2|EN|U|NOM-002-CONAGUA-2021|2026-01-16 10:11:03|
1614|6000084|160|39269099|31|XP|S1|U|2026-01-20 11:18:03|
3471|6400096|160|87089999|56|EN|X|NOM-050-SCFI-2004|2026-01-15 09:00:04|
3471|6400241|160|73269099|9|XP|T3|U|2026-01-26 09:17:02|
3178|6000954|160|98020019|62|EC|1||2026-01-24 13:42:01|
3178|6000231|160|73269099|3|XP|T9|U|2026-01-15 20:38:01|
1614|6000090|160|85044099|32|EN|X|NOM-024-SCFI-2013|2026-01-19 17:38:06|
3471|6400100|160|98020019|168|EC|1||2026-01-15 09:26:01|
1925|6100034|160|84254299|92|EN|X|NOM-114-SCFI-2016|2026-01-24 12:24:04|
1614|6000094|160|87082999|131|PS|XIX||2026-01-19 17:38:08|
3471|6400241|160|73269099|9|XP|T9|U|2026-01-26 09:17:02|
3178|6000954|160|98020019|280|EC|1||2026-01-24 13:42:01|
3471|6400247|160|98020019|20|EC|1||2026-01-26 11:44:04|
1925|6100038|160|85044099|114|PS|XIX||2026-01-24 13:04:01|
1614|6000078|160|98020019|107|EC|1||2026-01-20 11:17:04|
3178|6000954|160|98020019|169|EC|1||2026-01-24 13:42:01|
3471|6400178|160|87087099|78|EN|U|NOM-050-SCFI-2004|2026-01-16 10:11:03|
1614|6000082|160|87082999|42|PS|XIX||2026-01-20 11:18:02|
3178|6000234|160|87082999|45|PS|XIX||2026-01-15 22:14:01|
1925|6100033|160|73269099|1|XP|T1|U|2026-01-24 12:24:02|
3178|6000972|160|87082999|14|PS|XIX||2026-01-24 12:02:13|
3471|6400100|160|70091099|36|EN|X|NOM-050-SCFI-2004|2026-01-15 09:26:01|
3471|6400185|160|87085099|100|EN|X|NOM-050-SCFI-2004|2026-01-20 18:24:04|
3178|6000232|160|87082999|20|PS|XIX||2026-01-15 22:15:01|
3577|6300120|521|87082999|38|PS|XIX||2026-01-26 14:38:00|
1614|6000080|160|87082201|53|PS|XIX||2026-01-20 11:17:06|
3471|6400247|160|83023091|13|PS|XIX||2026-01-26 11:44:04|
1925|6100034|160|39269099|88|EN|U|NOM-002-CONAGUA-2021|2026-01-24 12:24:04|
3471|6400240|160|39269099|14|XP|A1|U|2026-01-26 09:17:02|
3178|6000971|160|73269099|3|XP|T3|U|2026-01-24 12:02:13|
1614|6000088|160|98020019|136|EC|1||2026-01-19 17:37:05|
1925|6100038|160|40169901|54|PS|XIX||2026-01-24 13:04:01|
3471|6400178|160|87082999|72|PS|XIX||2026-01-16 10:11:03|
1614|6000082|160|87088099|112|PS|XIX||2026-01-20 11:18:02|
3178|6000230|160|85365099|89|EN|U|NOM-003-SCFI-2014|2026-01-16 08:31:01|
3577|6300120|521|87082999|35|PS|XIX||2026-01-26 14:38:00|
3178|6000847|160|98020019|128|EC|1||2026-01-24 12:17:03|
3471|6400102|160|83100099|31|EN|X|NOM-050-SCFI-2004|2026-01-14 11:08:04|
3471|6400213|160|85371004|20|PS|XIX||2026-01-20 16:17:03|
3178|6000231|160|73269099|6|XP|T9|U|2026-01-15 20:38:01|
1925|6100040|160|87082999|183|PS|XIX||2026-01-24 12:58:04|
1614|6000092|160|39269099|32|XP|S1|U|2026-01-19 17:38:06|
3178|6000954|160|85044099|28|EN|X|NOM-001-SCFI-2018|2026-01-24 13:42:01|
3471|6400240|160|39269099|13|XP|A1|U|2026-01-26 09:17:02|
3577|6300120|521|87082999|46|PS|XIX||2026-01-26 14:38:00|
3471|6400240|160|39269099|9|XP|A1|U|2026-01-26 09:17:02|
1614|6000082|160|87089412|17|EN|X|NOM-050-SCFI-2004|2026-01-20 11:18:02|
3577|6300125|521|73241001|2|PS|XIX||2026-01-27 11:03:00|
3471|6400098|160|87082999|40|PS|XIX||2026-01-15 09:13:02|
3471|6400185|160|98020019|156|EC|1||2026-01-20 18:24:04|
3471|6400179|160|73269099|8|XP|T3|U|2026-01-16 10:11:04|
3178|6000972|160|98020019|89|EC|1||2026-01-24 12:02:13|
1925|6100040|160|84836099|92|PS|XIX||2026-01-24 12:58:04|
3577|6300039|521|98020019|27|EC|1||2026-01-15 13:54:01|
3471|6400185|160|39269099|2|EN|U|NOM-002-CONAGUA-2021|2026-01-20 18:24:04|
3471|6400096|160|87082999|33|PS|XIX||2026-01-15 09:00:04|
3178|6000954|160|98020019|163|EC|1||2026-01-24 13:42:01|
1614|6000082|160|98020019|179|EC|1||2026-01-20 11:18:02|
3178|6000954|160|98020019|278|EC|1||2026-01-24 13:42:01|
3577|6300120|521|87082999|34|PS|XIX||2026-01-26 14:38:00|
3178|6000954|160|39269099|147|EN|U|NOM-002-CONAGUA-2021|2026-01-24 13:42:01|
3577|6300120|521|87082999|54|PS|XIX||2026-01-26 14:38:00|
1614|6000082|160|84836099|95|PS|XIX||2026-01-20 11:18:02|
1925|6100034|160|98020019|94|EC|1||2026-01-24 12:24:04|
3178|6000230|160|98020019|19|EC|1||2026-01-16 08:31:01|
1614|6000082|160|98020019|194|EC|1||2026-01-20 11:18:02|
3471|6400098|160|87082999|41|PS|XIX||2026-01-15 09:13:02|
1925|6100040|160|98020019|24|EC|1||2026-01-24 12:58:04|
3471|6400240|160|39269099|9|XP|S3|U|2026-01-26 09:17:02|
3471|6400180|160|87082999|12|PS|XIX||2026-01-16 10:11:02|
1614|6000081|160|73269099|4|XP|T3|U|2026-01-20 11:17:06|
3471|6400100|160|98020019|171|EC|1||2026-01-15 09:26:01|
3178|6000972|160|87089999|55|EN|X|NOM-050-SCFI-2004|2026-01-24 12:02:13|
1614|6000082|160|85044099|118|EN|X|NOM-001-SCFI-2018|2026-01-20 11:18:02|
3178|6000847|160|73181504|76|PS|XIX||2026-01-24 12:17:03|
1925|6100034|160|87082999|112|PS|XIX||2026-01-24 12:24:04|
3577|6300125|521|74122001|3|PS|XIX||2026-01-27 11:03:00|
3471|6400247|160|98020019|65|EC|1||2026-01-26 11:44:04|
3471|6400219|160|87089999|23|EN|X|NOM-050-SCFI-2004|2026-01-20 12:40:05|
1925|6100036|160|87082999|40|PS|XIX||2026-01-24 12:28:02|
3471|6400100|160|87082999|68|PS|XIX||2026-01-15 09:26:01|
1614|6000076|160|87082999|32|PS|XIX||2026-01-20 11:17:03|
3471|6400102|160|98020019|133|EC|1||2026-01-14 11:08:04|
3178|6000972|160|87082999|39|PS|XIX||2026-01-24 12:02:13|
1925|6100032|160|87082999|33|PS|XIX||2026-01-24 12:13:01|
3178|6000230|160|73269099|43|XP|T3|U|2026-01-16 08:31:01|
1614|6000078|160|73269099|4|XP|T9|U|2026-01-20 11:17:04|
3471|6400182|160|87089999|92|EN|X|NOM-050-SCFI-2004|2026-01-16 11:23:05|
3577|6300120|521|87082999|11|PS|XIX||2026-01-26 14:38:00|
1614|6000089|160|63079099|1|EX|31||2026-01-19 17:38:04|
3471|6400241|160|73269099|10|XP|T9|U|2026-01-26 09:17:02|
3471|6400240|160|98020019|165|EC|1||2026-01-26 09:17:02|
3471|6400241|160|73269099|7|XP|T1|U|2026-01-26 09:17:02|
3178|6000954|160|87082999|39|PS|XIX||2026-01-24 13:42:01|
1614|6000088|160|98020019|62|EC|1||2026-01-19 17:37:05|
3178|6000954|160|39235001|155|PS|XIX||2026-01-24 13:42:01|
3471|6400178|160|87082999|68|PS|XIX||2026-01-16 10:11:03|
1614|6000094|160|98020019|97|EC|1||2026-01-19 17:38:08|
3043|6000066|523|73269099|1|TL|USA||2026-01-14 11:19:02|
3178|6000972|160|87082999|2|PS|XIX||2026-01-24 12:02:13|
3577|6300120|521|87082999|41|PS|XIX||2026-01-26 14:38:00|
3471|6400100|160|98020019|212|EC|1||2026-01-15 09:26:01|
3471|6400219|160|87082999|6|PS|XIX||2026-01-20 12:40:05|
3471|6400174|160|98020019|216|EC|1||2026-01-16 10:44:03|
3178|6000954|160|39269099|147|EN|X|NOM-050-SCFI-2004|2026-01-24 13:42:01|
1614|6000080|160|39263002|4|EN|X|NOM-050-SCFI-2004|2026-01-20 11:17:06|
3178|6000847|160|98020019|38|EC|1||2026-01-24 12:17:03|
3471|6400247|160|98020019|19|EC|1||2026-01-26 11:44:04|
3178|6000954|160|98020019|203|EC|1||2026-01-24 13:42:01|
1925|6100030|160|87089199|23|PS|XIX||2026-01-24 12:09:04|
1614|6000088|160|98020019|139|EC|1||2026-01-19 17:37:05|
3471|6400240|160|87089999|91|EN|X|NOM-050-SCFI-2004|2026-01-26 09:17:02|
3471|6400100|160|39269099|16|EN|U|NOM-002-CONAGUA-2021|2026-01-15 09:26:01|
1614|6000080|160|87082999|20|PS|XIX||2026-01-20 11:17:06|
3471|6400177|160|63079099|1|XP|T9|U|2026-01-16 10:44:02|
3178|6000847|160|85365099|49|EN|U|NOM-003-SCFI-2014|2026-01-24 12:17:03|
3471|6400240|160|87082201|46|PS|XIX||2026-01-26 09:17:02|
3471|6400094|160|87082999|48|PS|XIX||2026-01-15 08:44:02|
1614|6000086|160|98020019|71|EC|1||2026-01-20 11:18:04|
3178|6000240|160|73269099|3|XP|T9|U|2026-01-15 18:27:05|
1925|6100038|160|85365099|119|EN|U|NOM-024-SCFI-2013|2026-01-24 13:04:01|
1614|6000094|160|87082999|80|PS|XIX||2026-01-19 17:38:08|
3178|6000954|160|98020019|268|EC|1||2026-01-24 13:42:01|
1925|6100032|160|84213199|24|EN|X|NOM-050-SCFI-2004|2026-01-24 12:13:01|
3471|6400241|160|73269099|10|XP|T1|U|2026-01-26 09:17:02|
3471|6400213|160|87089999|71|EN|X|NOM-050-SCFI-2004|2026-01-20 16:17:03|
1614|6000082|160|87089999|97|EN|X|NOM-050-SCFI-2004|2026-01-20 11:18:02|
3178|6000954|160|39269099|147|XP|S1|U|2026-01-24 13:42:01|
3471|6400100|160|87088099|108|EN|X|NOM-050-SCFI-2004|2026-01-15 09:26:01|
3471|6400213|160|98020019|104|EC|1||2026-01-20 16:17:03|
3471|6400174|160|87082999|61|PS|XIX||2026-01-16 10:44:03|
3471|6400247|160|98020019|68|EC|1||2026-01-26 11:44:04|
1925|6100040|160|85443099|229|EN|X|NOM-024-SCFI-2013|2026-01-24 12:58:04|
3471|6400098|160|87082999|68|PS|XIX||2026-01-15 09:13:02|
1614|6000090|160|39269099|182|XP|A1|U|2026-01-19 17:38:06|
3178|6000234|160|87082201|27|PS|XIX||2026-01-15 22:14:01|
3471|6400248|160|39232991|1|XP|A1|U|2026-01-26 09:32:03|
1614|6000082|160|98020019|248|EC|1||2026-01-20 11:18:02|
1614|6000090|160|84833004|218|EN|X|NOM-050-SCFI-2004|2026-01-19 17:38:06|
3178|6000954|160|98020019|227|EC|1||2026-01-24 13:42:01|
1925|6100040|160|39269099|245|XP|S1|U|2026-01-24 12:58:04|
1614|6000078|160|39269099|77|EN|X|NOM-002-CONAGUA-2021|2026-01-20 11:17:04|
1614|6000082|160|98020019|63|EC|1||2026-01-20 11:18:02|
1925|6100034|160|39269099|89|EN|U|NOM-002-CONAGUA-2021|2026-01-24 12:24:04|
3178|6000536|160|73269099|3|XP|T9|U|2026-01-15 16:40:07|
1614|6000077|160|73269099|12|XP|T1|U|2026-01-20 11:17:03|
3471|6400174|160|98020019|174|EC|1||2026-01-16 10:44:03|
3471|6400247|160|98020019|1|EC|1||2026-01-26 11:44:04|
3471|6400247|160|98020019|57|EC|1||2026-01-26 11:44:04|
3178|6000232|160|87082999|11|PS|XIX||2026-01-15 22:15:01|
1614|6000092|160|98020019|74|EC|1||2026-01-19 17:38:06|
3471|6400102|160|87089412|87|EN|X|NOM-050-SCFI-2004|2026-01-14 11:08:04|
1925|6100032|160|87082999|9|PS|XIX||2026-01-24 12:13:01|
1614|6000088|160|39269099|54|XP|A1|U|2026-01-19 17:37:05|
1614|6000090|160|87087006|23|EN|X|NOM-050-SCFI-2004|2026-01-19 17:38:06|
3471|6400240|160|98020019|114|EC|1||2026-01-26 09:17:02|
1925|6100038|160|87082999|13|PS|XIX||2026-01-24 13:04:01|
3471|6400185|160|98020019|173|EC|1||2026-01-20 18:24:04|
3471|6400215|160|98020019|166|EC|1||2026-01-20 12:39:02|
3471|6400240|160|87082999|64|PS|XIX||2026-01-26 09:17:02|
3471|6400102|160|98020019|139|EC|1||2026-01-14 11:08:04|
1614|6000078|160|85129007|6|EN|X|NOM-024-SCFI-2013|2026-01-20 11:17:04|
3471|6400100|160|87082999|69|PS|XIX||2026-01-15 09:26:01|
3471|6400247|160|98020019|61|EC|1||2026-01-26 11:44:04|
3178|6000953|160|73181599|14|EC|1||2026-01-24 13:42:01|
3471|6400094|160|39269099|10|XP|A1|U|2026-01-15 08:44:02|
1614|6000085|160|73269099|3|XP|T3|U|2026-01-20 11:18:03|
3471|6400174|160|98020019|244|EC|1||2026-01-16 10:44:03|
1925|6100038|160|87082999|88|PS|XIX||2026-01-24 13:04:01|
1614|6000084|160|98020019|26|EC|1||2026-01-20 11:18:03|
1614|6000082|160|87089999|98|EN|X|NOM-050-SCFI-2004|2026-01-20 11:18:02|
1925|6100040|160|39269099|188|EN|U|NOM-002-CONAGUA-2021|2026-01-24 12:58:04|
3471|6400213|160|87082999|44|PS|XIX||2026-01-20 16:17:03|
1614|6000090|160|87082101|205|EN|X|NOM-119-SCFI-2000|2026-01-19 17:38:06|
3471|6400185|160|87084099|83|PS|XIX||2026-01-20 18:24:04|
3178|6000954|160|98020019|225|EC|1||2026-01-24 13:42:01|
3471|6400100|160|85044099|50|PS|XIX||2026-01-15 09:26:01|
3471|6400185|160|87084099|64|PS|XIX||2026-01-20 18:24:04|
3178|6000240|160|73269099|9|XP|T9|U|2026-01-15 18:27:05|
1925|6100040|160|87089999|104|EN|X|NOM-050-SCFI-2004|2026-01-24 12:58:04|
3471|6400240|160|40093205|23|EN|U|NOM-209-SCFI-2017|2026-01-26 09:17:02|
3178|6000234|160|87082999|36|PS|XIX||2026-01-15 22:14:01|
1614|6000082|160|39263002|41|PS|XIX||2026-01-20 11:18:02|
3471|6400094|160|39269099|11|XP|A1|U|2026-01-15 08:44:02|
1925|6100038|160|87082999|42|PS|XIX||2026-01-24 13:04:01|
3471|6400215|160|98020019|17|EC|1||2026-01-20 12:39:02|
1614|6000090|160|39269099|48|EN|X|NOM-002-CONAGUA-2021|2026-01-19 17:38:06|
1614|6000082|160|98020019|224|EC|1||2026-01-20 11:18:02|
1614|6000082|160|98020019|249|EC|1||2026-01-20 11:18:02|
3471|6400213|160|87089999|73|EN|X|NOM-050-SCFI-2004|2026-01-20 16:17:03|
3471|6400185|160|87085099|99|EN|X|NOM-050-SCFI-2004|2026-01-20 18:24:04|
3178|6000954|160|87082999|12|PS|XIX||2026-01-24 13:42:01|
3471|6400180|160|87082999|45|PS|XIX||2026-01-16 10:11:02|
3471|6400215|160|87082999|93|PS|XIX||2026-01-20 12:39:02|
3178|6000232|160|84152001|41|EN|X|NOM-050-SCFI-2004|2026-01-15 22:15:01|
3577|6300120|521|87082999|1|PS|XIX||2026-01-26 14:38:00|
3471|6400240|160|87088099|81|PS|XIX||2026-01-26 09:17:02|
3471|6400100|160|98020019|189|EC|1||2026-01-15 09:26:01|
1614|6000082|160|85044099|118|EN|X|NOM-024-SCFI-2013|2026-01-20 11:18:02|
3471|6400178|160|87089999|87|EN|X|NOM-050-SCFI-2004|2026-01-16 10:11:03|
3178|6000954|160|98020019|219|EC|1||2026-01-24 13:42:01|
